prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-100	-0.9872368	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.1983289	-100	-100	-100	-100	-100	-100	-100	-100	-0.88649553	-1.066488	-100	-100	-100	-100	-1.1514331	-100	-100	-100	-0.97729677	-100	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-0.8132271	-100	-100	-100	-100	-100	-0.83504945	-100	-0.6608699	-100	-1.0616069	-100	-1.0607612	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.7070416	-100	-0.941333	-100	-0.7656969	-100	-100	-100	-100	-100	-0.718875
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-1.0875089	-100	-100	-100	-100	-100	-100	-100	-100	-0.90660995	-100	-1.1615719	-100	-100	-100	-100	-100	-100	-100	-0.8853592	-100	-1.0641781	-100	-0.84286934	-100	-100	-100	-0.92582357	-100	-100	-100	-0.8661936	-100	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-100	-100	-100	-100	-0.95720285	-100	-1.127129	-100	-1.152762	-100	-0.9311104	-100	-1.0928788	-100	-100	-100	-1.404888	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.91023606	-100	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.5168338	-100	-1.2946835	-100	-100	-100	-100	-100	-100	-100	-100	-0.94587487	-100	-0.87529254
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-100	-100	-100	-100	-1.1945066	-100	-100	-100	-100	-0.9835814	-100	-100	-100	-100	-100	-100	-0.8090799	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.9817556	-100	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-100	-100	-100	-100	-100	-100	-1.2317241	-100	-1.0705347	-100	-0.91158813	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.84066826	-100	-100	-100	-1.2338535	-100	-100	-100	-100	-100	-100	-100	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-100	-100	-1.2298363	-100	-100	-100	-1.0168328	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-100	-100	-100	-100	-1.212162	-100	-1.0084385	-100	-1.0402707	-100	-1.1709838	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.9846146	-100	-100	-100	-100	-1.1520302	-100	-1.0630163	-100	-100	-100	-100	-1.4948472
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-100	-100	-1.1064844	-100	-1.0342574	-100	-100	-100	-0.69929063	-100	-100	-100	-0.60803956	-100	-100	-100	-100	-100	-100	-100	-0.9559439	-100	-1.2411206	-100	-1.161222	-100	-100	-100	-100	-100	-0.95609194	-100	-100
