prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-100	-100	-100	-0.86098796	-100	-100	-100	-0.94027525	-100	-100	-100	-100	-100	-0.8498126	-100	-1.098547	-100	-100	-100	-0.93050134	-100	-0.9192789	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-0.7576527	-100	-100	-100	-100	-100	-0.48021802	-100	-0.8230619	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.99724245	-100	-0.7834793	-100	-100	-100	-1.1163441	-100	-100	-100	-100	-100	-100	-100	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-100	-100	-1.0418727	-100	-100	-100	-100	-100	-0.9069539	-100	-0.95243245	-100	-100	-100	-1.0666616	-100	-0.9616342	-100	-0.7979877	-100	-0.556597	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.9541143	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.014732	-0.6871871	-100	-100	-100	-100	-0.713302	-100	-100	-100	-1.2365468	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.7002545	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.90089613	-100	-100	-100	-100	-100	-100	-100	-0.72403055	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-100	-100	-1.0136497	-100	-100	-100	-100	-100	-0.88282627	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.0982593	-100	-100	-100	-1.0137597	-100	-100	-100	-100	-100	-100	-100	-1.0179559
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-100	-0.9751287	-100	-100	-100	-100	-1.0603336	-100	-0.7755721	-1.0863177	-100	-1.2190365	-100	-0.8358272	-100	-100	-0.96488076	-100	-100	-100	-1.1870711	-100	-0.8753231	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.95353407
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-0.96503	-100	-1.21896	-100	-100	-100	-1.2387776	-100	-1.2697309	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.0871055	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-1.0100316	-100	-100	-100	-100	-100	-100	-100	-100	-1.1148248	-100	-1.336354	-100	-100	-0.53204906	-100	-1.024252	-100	-100	-100	-100	-0.98891	-100	-100	-100	-1.1671079	-100	-100	-100	-100	-100	-0.95482993	-100	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-100	-100	-1.113304	-100	-0.9025131	-100	-0.614236	-100	-0.7480566	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.8736186	-100	-0.97823155	-100	-100	-100	-0.86867255	-100	-100	-100	-0.944404	-100	-100	-100	-100
