prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-100	-0.94883996	-100	-100	-100	-100	-100	-1.070107	-100	-0.8431861	-100	-0.97102857	-100	-0.9764185	-100	-100	-100	-100	-100	-100	-100	-1.2028077	-0.8455668	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.9340351
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-100	-100	-100	-100	-100	-100	-0.77646285	-1.2009189	-100	-100	-1.1663346	-100	-0.7385989	-100	-100	-0.8866162	-100	-100	-100	-100	-100	-1.0687859	-100	-100	-100	-100	-1.0956304	-100	-100	-1.1620512	-100	-100	-1.0268834
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.7916346	-100	-1.0374265	-100	-100	-100	-100	-100	-0.70493543	-100	-1.0795933	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-100	-1.0567473	-100	-100	-1.2490579	-100	-1.0742029	-100	-1.2938745	-100	-100	-100	-100	-0.7188797	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.3066425	-100	-100	-100	-100	-100	-100	-100	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-100	-0.8696793	-100	-100	-1.0511088	-100	-100	-100	-100	-100	-100	-1.2166064	-100	-100	-100	-100	-0.80558264	-100	-100	-0.99571455	-100	-100	-100	-100	-100	-1.3152622	-100	-100	-100	-100	-100	-100	-100	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-100	-100	-100	-100	-100	-100	-1.0886129	-100	-0.99191785	-1.1558964	-100	-100	-1.2542179	-100	-100	-100	-100	-100	-100	-100	-0.9060524	-100	-1.3309302	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.8238129	-0.66406304	-100	-100	-0.94456446	-100	-100	-100	-0.7833917	-100	-100	-100	-1.0653379	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-1.0257406	-100	-100	-100	-100	-100	-100	-100	-0.97539383	-100	-100	-100	-100	-0.89288455	-100	-100	-100	-100	-100	-100	-100	-0.85930365	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-100	-100	-100	-100	-100	-100	-1.082727	-100	-1.0378289	-100	-1.1897213	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.97573847	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.9138009	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-100	-100	-100	-100	-0.8453298	-100	-0.6219315	-100	-100	-100	-100	-100	-100	-0.8780423	-100	-100	-100	-100	-0.95509124	-100	-1.0997584	-1.2050941	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.93092006
