prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-100	-0.84735686	-100	-1.1080264	-100	-100	-100	-100	-100	-0.53378147	-100	-0.800857	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.98855627	-100	-100	-100	-0.9998002	-100	-100	-100	-100	-100	-100	-100	-0.7513603
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.9887689	-100	-0.8936833	-100	-1.0990772	-100	-100	-100	-100	-100	-100	-100	-0.9319028	-100	-100	-100	-0.83438724	-100	-0.9301708	-0.8240472	-100	-100	-100	-100	-0.9948923
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.8878046	-100	-0.90544176	-100	-100	-100	-100	-100	-100	-100	-0.7761543	-100	-0.9103723	-100	-0.817256	-100	-100	-100	-0.9751269	-100	-100	-100	-100	-100	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-100	-100	-100	-100	-1.0687679	-100	-0.9844559	-100	-100	-100	-1.0995634	-100	-100	-0.7152715	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.8223268	-100	-100	-100	-100	-100	-100	-0.9134221	-100	-1.1123819
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.97574914	-100	-100	-100	-100	-100	-100	-100	-100	-1.202184	-100	-1.1344414	-100	-0.9805227	-100	-100	-100	-100	-100	-100	-100	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-100	-100	-0.78095	-100	-1.1017265	-100	-100	-1.0993906	-100	-0.7180954	-100	-100	-100	-0.9653877	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.1138586	-100	-100	-100	-1.0547363	-100	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-0.95645314	-100	-100	-100	-1.1401623	-100	-0.8973612	-0.8587741	-100	-1.3157297	-100	-100	-100	-0.7919308	-100	-100	-100	-100	-100	-100	-0.86657125	-1.0077988	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.8462591	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-100	-100	-100	-100	-100	-100	-1.3021116	-1.0567907	-100	-100	-100	-0.81392866	-100	-100	-100	-100	-100	-100	-100	-100	-1.2964549	-0.6920848	-100	-100	-100	-100	-100	-0.92256963	-100	-100	-100	-0.72470623	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-100	-100	-100	-100	-100	-100	-0.7849712	-100	-1.07077	-100	-1.2068179	-100	-1.0736184	-100	-100	-100	-100	-100	-0.91994673	-100	-100	-100	-100	-100	-100	-100	-0.8006624	-100	-100	-100	-100	-100	-1.1535151
