prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.19432406	-100	-0.5416662	-100	-0.29977313	-100	-0.15321745	-100	-0.2446813	-100	-0.90126574	-100	-0.25725424	-100	-0.2911123	-100	-0.23450942	-100	-0.65459925	-100	-0.23872562	-100	-0.5196811	-100	-0.43344337	-100	-100	-0.7858108	-0.21631138	-100	-0.37396473	-100	-0.48972943	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.23467696	-100	-0.36251977	-100	-0.22904514	-100	-0.3147461	-100	-0.49589586	-100	-0.40212888	-100	-0.3477732	-100	-0.4112764	-100	-0.23048449	-100	-0.42494887	-100	-100	-0.82665116	-0.19714358	-100	-0.44587705	-100	-0.4978228	-100	-0.1323508	-100	-0.2960214	-100	-100	-0.5636565
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.52113426	-100	-0.68436086	-100	-0.40579015	-100	-0.20080784	-100	-0.45841607	-100	-0.60717636	-100	-0.25759104	-100	-0.45269477	-100	-0.24593553	-100	-0.58412176	-100	-0.44830254	-100	-0.4476249	-100	-0.3809887	-100	-0.3736705	-100	-0.44534457	-100	-0.24220055	-100	-0.46240768	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.7546661	-0.24266921	-100	-0.40967494	-100	-0.3740515	-100	-100	-0.39340007	-0.68922895	-100	-100	-0.5808289	-0.19218187	-100	-0.44842282	-100	-0.31751055	-100	-100	-0.81805116	-0.31616583	-100	-0.85574657	-100	-100	-0.29425278	-0.8369727	-100	-0.5912814	-100	-100	-0.39247173
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.17657599	-100	-0.18738808	-100	-0.24158935	-100	-0.16707215	-100	-0.2435811	-100	-100	-0.75191134	-0.19533867	-100	-0.4136746	-100	-0.17729716	-100	-0.27529597	-100	-100	-0.69917387	-0.3013114	-100	-0.40600038	-100	-0.78527117	-100	-0.13117857	-100	-0.36501622	-100	-0.14378966	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.14599174	-100	-0.47987866	-100	-0.36381108	-100	-0.16146973	-100	-0.26834318	-100	-0.86078227	-100	-0.10421802	-100	-0.08388002	-100	-0.1352437	-100	-0.14611486	-100	-0.35952425	-100	-0.17396018	-100	-0.26756883	-100	-0.37488988	-100	-0.20105436	-100	-0.47857183	-100	-0.25275385	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.51456344	-100	-0.46340582	-100	-0.39994603	-100	-0.20435606	-100	-0.18068753	-100	-0.43226823	-100	-0.1717334	-100	-0.13013743	-100	-0.16498047	-100	-0.40416008	-100	-0.15715675	-100	-0.32736918	-100	-0.25003612	-100	-0.43919665	-100	-0.22516115	-100	-0.27798954	-100	-0.42691937	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.665189	-100	-0.30968907	-100	-0.17460084	-100	-0.4175413	-100	-0.25703895	-100	-0.35352683	-100	-0.54208666	-100	-0.2841715	-100	-0.22903569	-100	-0.47423002	-100	-0.61215013	-100	-0.23865646	-100	-0.17500314	-100	-0.15881129	-100	-0.35630262	-100	-0.15119395	-100	-100	-0.7727453
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.2792823	-100	-0.35537055	-100	-0.37279117	-100	-0.42005938	-100	-0.81090474	-100	-0.6162485	-100	-0.2937375	-100	-0.4106453	-100	-0.23142491	-100	-0.33558953	-100	-0.49880415	-100	-0.24330181	-100	-0.72847366	-100	-0.688986	-100	-0.35512713	-100	-0.32678133	-100	-0.30241373	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.50501543	-100	-0.92920214	-0.22201309	-100	-100	-0.6279393	-100	-0.71370924	-100	-0.36142406	-0.2533577	-100	-0.471135	-100	-0.37818313	-100	-100	-0.23606145	-0.39359847	-100	-100	-0.3794531	-100	-0.39948556	-100	-0.68801826	-0.19902106	-100	-100	-0.47677886	-100	-0.2660973
