prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.27701554	-100	-0.5158476	-100	-0.49289617	-100	-0.21389091	-100	-0.74731153	-100	-0.28954682	-100	-0.2973452	-100	-0.39096504	-100	-0.2893849	-100	-0.29390174	-100	-0.2702459	-100	-0.3508889	-100	-0.30319822	-100	-0.7395297	-100	-0.3089852	-100	-0.63339126	-100	-0.22579123	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.20722252	-100	-0.2629036	-100	-0.5116284	-100	-0.30974025	-100	-0.2830073	-100	-0.4082963	-100	-0.44346187	-100	-0.3109822	-100	-0.20557474	-100	-0.21709235	-100	-0.25844672	-100	-0.1612089	-100	-0.37203076	-100	-0.6086429	-100	-0.681789	-100	-0.39237517	-100	-0.22307698	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.5802479	-100	-0.4829148	-100	-0.6710852	-100	-0.21465747	-100	-100	-0.79609585	-0.7226119	-100	-0.74727	-100	-0.44267792	-100	-0.17841887	-100	-0.30576512	-100	-0.28927377	-100	-0.25371656	-100	-100	-0.7179005	-0.40860188	-100	-100	-0.6748193	-100	-0.8441807	-0.29029426	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.48095888	-100	-0.26850915	-100	-0.4035698	-100	-0.11103986	-100	-0.30859038	-100	-0.69080275	-100	-0.23016606	-100	-0.2133321	-100	-0.5228232	-100	-0.2903886	-100	-100	-0.34188908	-0.19877367	-100	-100	-0.40981296	-100	-0.7953754	-0.24144623	-100	-0.27439618	-100	-0.17507122	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.16349922	-100	-0.25243196	-100	-0.29279783	-100	-0.16981757	-100	-0.11495061	-100	-0.192626	-100	-0.22277233	-100	-0.14275515	-100	-0.15795869	-100	-0.24701306	-100	-0.28231972	-100	-0.21731003	-100	-0.3663457	-100	-0.26660427	-100	-0.25520474	-100	-0.36027387	-100	-0.18591237	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.1879537	-100	-0.14685512	-100	-0.3486972	-100	-0.1588959	-100	-0.26571652	-100	-0.17298742	-100	-0.17858854	-100	-0.24816152	-100	-0.13192219	-100	-0.18418217	-100	-0.16208747	-100	-0.15175688	-100	-0.22320916	-100	-0.16711766	-100	-0.21494931	-100	-0.24061726	-100	-0.16667324	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.24816535	-100	-0.37112907	-100	-0.3691638	-100	-0.23136863	-100	-0.17336348	-100	-0.4074119	-100	-0.19733663	-100	-0.16501942	-100	-0.21558373	-100	-0.6134225	-100	-0.19297352	-100	-0.21884644	-100	-0.21967283	-100	-0.27259788	-100	-0.52504575	-100	-0.253858	-100	-0.16066907	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.5545742	-100	-0.23770441	-100	-100	-0.7372818	-0.31139424	-100	-0.21027659	-100	-0.6675023	-100	-0.21283475	-100	-0.14365645	-100	-0.25412452	-100	-0.2276976	-100	-0.29866433	-100	-0.22483517	-100	-0.21658535	-100	-0.47742823	-100	-0.20105502	-100	-0.23084444	-100	-0.21727899	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.28182328	-100	-0.2931472	-100	-0.57134014	-100	-0.3326944	-100	-0.34472945	-100	-0.2828158	-100	-0.255046	-100	-0.19346283	-100	-0.23261221	-100	-0.43076953	-100	-0.2498076	-100	-0.2785877	-100	-0.34134236	-100	-0.32321283	-100	-0.2901857	-100	-0.3878554	-100	-0.23902233	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.64295906	-100	-0.80020267	-100	-0.32606682	-100	-100	-0.35371187	-100	-0.305769	-0.56700104	-100	-0.47890028	-100	-100	-0.25976482	-100	-0.41602913	-100	-0.3781226	-100	-0.24613273	-0.22045688	-100	-0.823805	-100	-0.64399946	-100	-100	-0.73909515	-100	-0.2638851	-0.42967325	-100
