prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.26313263	-100	-0.2193139	-100	-0.4853377	-100	-0.23871042	-100	-0.2652169	-100	-0.51339847	-100	-0.22132336	-100	-0.49863416	-100	-0.11340112	-100	-0.31328258	-100	-100	-0.39988327	-0.12166816	-100	-100	-0.8885299	-100	-0.52340317	-0.171737	-100	-100	-0.15577586	-0.51973	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-0.5865842	-0.24414755	-100	-0.41814506	-100	-1.0746677	-100	-0.45772785	-100	-0.423544	-100	-100	-0.60853976	-0.2167203	-100	-100	-0.53337306	-0.8597311	-100	-100	-0.5924804	-0.108121626	-100	-100	-0.24635568	-100	-0.55178946	-100	-0.64372814	-100	-0.3587037	-0.46947804	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.66306776	-100	-0.49064058	-100	-0.3726792	-100	-0.48169792	-100	-0.6456162	-100	-1.0365616	-0.15939544	-100	-100	-0.6855591	-100	-0.62146294	-0.6530734	-100	-100	-0.4198307	-100	-0.66918975	-100	-0.50544256	-100	-0.592055	-0.65661716	-100	-100	-0.58043355	-100	-0.50808847
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.46585992	-0.6435416	-100	-100	-0.24136558	-100	-0.19723564	-0.6426481	-100	-0.30698377	-100	-100	-0.6767798	-0.2887834	-100	-100	-0.35936671	-100	-0.6257217	-0.66229624	-100	-0.21198133	-100	-100	-0.25666514	-100	-0.3054351	-0.5718427	-100	-0.3663223	-100	-100	-0.52297956
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.45534486	-100	-100	-0.31742465	-100	-0.4906399	-100	-0.484746	-100	-0.5363875	-100	-0.46103716	-100	-0.65769386	-0.109445296	-100	-0.22180094	-100	-100	-0.878475	-100	-1.0279421	-100	-0.26173508	-100	-0.51556003	-100	-0.49187008	-0.10267587	-100	-100	-0.6067988	-0.5610238	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-0.8567174	-0.2995656	-100	-0.46554142	-100	-100	-0.7037055	-0.22846791	-100	-0.80098283	-100	-0.699102	-100	-0.35198897	-100	-0.27827343	-100	-100	-0.8207954	-0.6728593	-100	-0.5664093	-100	-100	-0.76960325	-0.46867135	-100	-0.14247574	-100	-0.16409317	-100	-0.15829995	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.16772579	-100	-0.6515996	-100	-100	-0.85350335	-0.64993227	-100	-0.7139232	-100	-0.40164745	-100	-0.21846817	-100	-0.32225543	-100	-0.3211552	-100	-0.36753073	-100	-0.18092255	-100	-0.11970155	-100	-0.5557519	-100	-100	-0.7114367	-0.11525637	-100	-0.2283405	-100	-100	-0.60260504
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-0.20436928	-0.3685091	-100	-100	-0.49806443	-100	-0.29779577	-100	-0.5854859	-0.66452795	-100	-100	-0.6609943	-0.26052228	-100	-100	-0.38469106	-100	-0.68043554	-0.3500126	-100	-0.42845574	-100	-0.690644	-100	-100	-0.7007566	-100	-0.08400156	-0.6742503	-100	-0.4354707	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-0.394474	-100	-0.2786262	-100	-0.39433613	-100	-0.6465357	-100	-0.30540442	-0.49351856	-100	-100	-0.5647576	-100	-0.5500318	-100	-0.46503624	-100	-0.3505404	-0.29583374	-100	-0.69726497	-100	-100	-0.5792715	-100	-0.3435554	-100	-0.53616405	-0.45796248	-100	-100	-0.68442506
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.45907006	-100	-0.443434	-100	-0.6605313	-100	-0.6247005	-100	-0.44150326	-100	-0.6343489	-100	-0.60708946	-100	-0.6031166	-100	-0.5896168	-100	-0.47981182	-100	-0.50354224	-100	-0.6932556	-100	-0.40027395	-100	-0.51540524	-100	-0.77164316	-0.11734005	-100	-0.9348346	-100
