prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.2903456	-100	-0.8454942	-100	-0.5398672	-100	-0.18085064	-100	-0.22444351	-100	-0.5523478	-100	-0.44732437	-100	-0.39598426	-100	-0.27767852	-100	-100	-0.32012135	-100	-0.7092513	-0.24626508	-100	-100	-0.63320994	-100	-0.7730504	-0.1878371	-100	-0.4094636	-100	-0.828691	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.25721836	-100	-0.3931963	-100	-0.36665672	-100	-0.27165407	-100	-0.70498145	-100	-100	-0.8517059	-0.20641574	-100	-0.36580083	-100	-0.18912211	-100	-0.35548905	-100	-0.4445719	-100	-0.19871709	-100	-0.65481585	-100	-100	-0.3385402	-0.33124852	-100	-0.39749122	-100	-0.3415407	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.21784449	-100	-0.35045126	-100	-0.3551165	-100	-0.21941775	-100	-0.20184934	-100	-0.86687887	-100	-0.35808575	-100	-100	-0.48497686	-0.20400798	-100	-0.24642842	-100	-100	-0.67163396	-0.39477125	-100	-0.60955155	-100	-100	-0.5392184	-0.36607495	-100	-0.2950105	-100	-0.92177546	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.5190079	-0.17786644	-100	-0.3597728	-100	-0.64795727	-100	-0.53636914	-100	-100	-0.7453871	-100	-0.79168814	-0.19610728	-100	-0.36448	-100	-0.57795453	-100	-100	-0.6356241	-0.46789518	-100	-0.13914436	-100	-100	-0.67157924	-0.3558538	-100	-0.35813594	-100	-100	-0.59338135
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.23490247	-100	-0.1589469	-100	-0.4075072	-100	-0.17618094	-100	-0.22201449	-100	-0.7578091	-100	-0.15742281	-100	-0.13720289	-100	-0.13647167	-100	-100	-0.6139112	-0.44376874	-100	-0.28811672	-100	-0.21267097	-100	-100	-0.7185497	-0.19654031	-100	-0.30783784	-100	-0.2194335	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.27040944	-100	-0.17412305	-100	-0.31344965	-100	-0.17330272	-100	-0.15663287	-100	-0.20870264	-100	-0.27593958	-100	-0.21289271	-100	-0.15227757	-100	-0.42241374	-100	-0.24849513	-100	-0.36392266	-100	-0.39568958	-100	-0.13706289	-100	-0.11688752	-100	-0.20066416	-100	-0.3565729	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.22762606	-100	-0.23410235	-100	-0.23422033	-100	-0.25247478	-100	-0.19757567	-100	-0.2840827	-100	-0.23984064	-100	-0.1331693	-100	-0.24871033	-100	-0.20805381	-100	-0.49532098	-100	-0.3068086	-100	-0.42368537	-100	-100	-0.2998068	-0.181352	-100	-0.12372851	-100	-0.37263477	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.72370046	-100	-0.18869129	-100	-0.20299447	-100	-0.2901465	-100	-0.5641486	-100	-0.23111033	-100	-0.68567634	-100	-0.2821426	-100	-0.32319474	-100	-0.26301134	-100	-0.2474787	-100	-0.26619443	-100	-0.72272104	-100	-0.38478673	-100	-0.13901737	-100	-0.11138453	-100	-0.3500603	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.40062603	-100	-0.57941675	-100	-0.27487555	-100	-0.41565692	-100	-0.4955136	-100	-0.29096583	-100	-0.33441207	-100	-0.49703914	-100	-0.38506356	-100	-0.30728698	-100	-0.23162979	-100	-0.2165624	-100	-0.34026507	-100	-0.30230936	-100	-0.14193612	-100	-0.21091612	-100	-0.46891746	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.6911881	-100	-0.33459306	-0.26082906	-100	-0.5542246	-100	-100	-0.81508017	-100	-0.7559147	-100	-0.21429613	-0.25132298	-100	-100	-0.3543618	-0.45619938	-100	-100	-0.5432205	-0.33270463	-100	-0.5663457	-100	-100	-0.26155195	-100	-0.24972443	-100	-0.15763311	-0.28086594	-100
