prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.2926983	-100	-0.60342145	-100	-0.54260916	-100	-0.34965777	-100	-0.46341673	-100	-0.38420588	-100	-0.5310936	-100	-0.299175	-100	-0.58364624	-100	-0.3075582	-100	-0.26573417	-100	-0.22982556	-100	-0.6003185	-100	-0.47317573	-100	-0.37596935	-100	-100	-0.78746945	-0.21679026	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.18864334	-100	-0.84200853	-100	-100	-0.68845975	-0.39128494	-100	-0.2212568	-100	-0.72755843	-100	-100	-0.8204317	-0.28701514	-100	-0.34376064	-100	-0.39677164	-100	-0.18617792	-100	-0.24623467	-100	-100	-0.8166595	-0.42896792	-100	-0.29354873	-100	-0.7362467	-100	-0.1632453	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.3666404	-100	-100	-0.6074004	-0.45629412	-100	-0.77131784	-100	-100	-0.7030383	-100	-0.82003736	-0.8413579	-100	-0.30792004	-100	-100	-0.6292385	-0.43910834	-100	-0.7505645	-100	-0.57417214	-100	-0.7632193	-100	-100	-0.73729813	-0.36454368	-100	-100	-0.59674364	-0.16046457	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.43160233	-100	-0.17660464	-100	-0.5942112	-100	-0.20591763	-100	-0.3517417	-100	-0.408985	-100	-0.6135183	-100	-0.15367864	-100	-0.25833336	-100	-100	-0.690574	-0.2566203	-100	-0.24824023	-100	-0.36392745	-100	-0.7236665	-100	-0.5998747	-100	-0.22953016	-100	-0.2293338	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.2613824	-100	-0.18473394	-100	-0.36366093	-100	-0.17143328	-100	-0.17981923	-100	-0.31539693	-100	-0.17777474	-100	-0.37452874	-100	-0.11960857	-100	-0.20533648	-100	-0.2528742	-100	-0.27695718	-100	-0.27505815	-100	-0.24293523	-100	-0.23454726	-100	-0.47233546	-100	-0.13431245	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.16393633	-100	-0.1423134	-100	-0.19220772	-100	-0.165306	-100	-0.19678628	-100	-0.32436562	-100	-0.22647604	-100	-0.21780886	-100	-0.19887924	-100	-0.17278847	-100	-0.18717423	-100	-0.15027313	-100	-0.7164295	-100	-0.4126931	-100	-0.28550738	-100	-0.21473755	-100	-0.12426121	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.337061	-100	-0.20828296	-100	-100	-0.798166	-0.19719602	-100	-0.17362523	-100	-0.37091613	-100	-0.20841466	-100	-0.18634969	-100	-0.19332464	-100	-0.8232918	-100	-0.24795225	-100	-0.23676896	-100	-0.16928108	-100	-0.22803183	-100	-0.24624321	-100	-0.4984291	-100	-0.16036654	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.5207768	-100	-0.34194195	-100	-0.28429678	-100	-0.3370431	-100	-0.29300082	-100	-0.24921086	-100	-0.31922546	-100	-0.18970922	-100	-0.36484984	-100	-0.5627973	-100	-0.24912782	-100	-0.16651326	-100	-0.16571696	-100	-0.6591594	-100	-0.4308509	-100	-0.19864075	-100	-0.30283102	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.18791392	-100	-0.19979137	-100	-100	-0.6211414	-0.16713803	-100	-0.2603201	-100	-0.31928936	-100	-0.37083837	-100	-0.18676277	-100	-0.20164828	-100	-0.33953318	-100	-0.30596244	-100	-0.4989289	-100	-0.32987592	-100	-0.44671533	-100	-0.2791762	-100	-0.33802325	-100	-0.20460089	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.2904825	-100	-100	-0.3495798	-100	-0.25174603	-100	-0.41776195	-100	-0.4035895	-100	-0.29921076	-0.70821005	-100	-100	-0.23513861	-0.4523933	-100	-100	-0.34822392	-100	-0.22325133	-0.25671467	-100	-100	-0.13976835	-0.589493	-100	-100	-0.37182552	-100	-0.7909929	-100	-0.52936417
