prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.22554348	-100	-0.3067513	-100	-0.47935462	-100	-0.25720292	-100	-0.2800131	-100	-0.3733326	-100	-0.17513947	-100	-0.3667013	-100	-0.3398599	-100	-0.38382047	-100	-0.4772112	-100	-0.2536833	-100	-0.8397427	-100	-0.6873709	-100	-0.58541054	-100	-0.21855849	-100	-100	-0.69713116
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.1279403	-100	-0.30948105	-100	-0.25143963	-100	-0.20816809	-100	-0.4258597	-100	-0.31489798	-100	-0.21233371	-100	-0.20976871	-100	-0.23145916	-100	-0.45413953	-100	-0.20498537	-100	-0.1854819	-100	-0.6461797	-100	-0.6907425	-100	-0.19089921	-100	-0.41244814	-100	-0.24654046	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.30982435	-100	-100	-0.72844285	-0.35578308	-100	-0.18364501	-100	-0.57921344	-100	-0.6085206	-100	-0.17243683	-100	-0.30147845	-100	-0.68254083	-100	-0.88289446	-100	-0.34304187	-100	-0.24139881	-100	-0.69933707	-100	-100	-0.25763893	-0.15405215	-100	-100	-0.7893416	-100	-0.7489721
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.60282326	-100	-0.7786345	-100	-0.2901557	-100	-100	-0.6739077	-100	-0.6945442	-0.7006273	-100	-0.39865893	-100	-0.41253105	-100	-100	-0.7962295	-0.6280703	-100	-100	-0.14006177	-0.44261864	-100	-100	-0.5352142	-0.37768537	-100	-0.16926223	-100	-0.4092894	-100	-0.49986047	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.15127014	-100	-0.21221638	-100	-0.29247868	-100	-0.16894346	-100	-0.15921015	-100	-0.8024832	-100	-0.3761447	-100	-0.16662712	-100	-0.26759204	-100	-0.11008974	-100	-0.87415284	-100	-0.21895112	-100	-100	-0.60941	-100	-0.67206484	-0.36868507	-100	-0.14018007	-100	-0.13713185	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.34587494	-100	-0.6367414	-100	-0.20515162	-100	-0.22908634	-100	-0.18233457	-100	-0.15534523	-100	-0.127259	-100	-0.11186089	-100	-0.22846071	-100	-0.14343841	-100	-0.43491882	-100	-0.14269418	-100	-100	-0.36349195	-100	-0.70217276	-0.1710767	-100	-0.21693759	-100	-0.21692716	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.16162616	-100	-100	-0.9648992	-0.21781826	-100	-0.3247719	-100	-0.2174521	-100	-0.2616162	-100	-0.15934533	-100	-0.22616832	-100	-0.42399082	-100	-0.23053364	-100	-0.39174533	-100	-0.16647758	-100	-0.23290855	-100	-100	-0.6970282	-0.25369295	-100	-0.18177275	-100	-0.12241733	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.44563568	-100	-0.16781871	-100	-0.21546704	-100	-0.6219937	-100	-0.2271988	-100	-0.22300018	-100	-0.2649075	-100	-0.21833864	-100	-0.2914478	-100	-0.53778553	-100	-0.23270887	-100	-0.27540067	-100	-0.56905967	-100	-0.30123842	-100	-0.18992878	-100	-0.24510124	-100	-0.290609	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.34433746	-100	-0.41539383	-100	-0.2875053	-100	-0.24807851	-100	-100	-0.6076759	-0.52277833	-100	-0.20286843	-100	-0.33698365	-100	-0.4902445	-100	-0.4347392	-100	-0.6710988	-100	-0.19750983	-100	-0.6734839	-100	-0.6893738	-100	-0.3222787	-100	-0.22578526	-100	-0.39499986	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.765685	-100	-0.7587695	-0.67750716	-100	-100	-0.27451697	-0.35451612	-100	-100	-0.38771734	-100	-0.28051198	-0.36483896	-100	-0.57505614	-100	-100	-0.36904612	-100	-0.31762156	-100	-0.78994113	-100	-0.37745243	-100	-0.38041198	-100	-0.09984204	-0.5809961	-100	-100	-0.38518193
