prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.15616697	-100	-0.33027148	-100	-0.3755689	-100	-100	-0.7580402	-0.6230898	-100	-0.49213472	-100	-0.44431812	-100	-0.24539441	-100	-0.17471921	-100	-0.23629516	-100	-0.6339747	-100	-0.5095767	-100	-100	-0.5115352	-100	-0.28475004	-0.37057406	-100	-0.4823409	-100	-0.2350431	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.15180635	-100	-100	-0.55746835	-0.54016477	-100	-0.4617949	-100	-0.24055023	-100	-100	-0.642373	-0.20501895	-100	-0.25538877	-100	-0.39503434	-100	-0.3086036	-100	-100	-0.58955234	-0.20345919	-100	-0.72278374	-100	-0.6061624	-100	-0.25519425	-100	-0.39515665	-100	-0.1852384	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.30669072	-100	-0.24687672	-100	-0.42339507	-100	-100	-0.5361538	-100	-0.6340975	-0.556526	-100	-100	-0.2844595	-0.7407238	-100	-0.15605631	-100	-0.18266852	-100	-0.5222337	-100	-0.20355628	-100	-100	-0.50174254	-0.7804941	-100	-0.6348233	-100	-0.29213342	-100	-0.14791664	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.24595444	-100	-0.3368006	-100	-0.6411514	-100	-0.5516864	-100	-0.7381496	-100	-100	-0.71261555	-0.1463998	-100	-0.20888308	-100	-0.3464217	-100	-0.18987834	-100	-0.20381437	-100	-0.1973455	-100	-0.41756248	-100	-0.26081312	-100	-0.67351043	-100	-0.28867957	-100	-0.21042098	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.12433477	-100	-0.42950556	-100	-0.27759075	-100	-0.1591745	-100	-0.10547423	-100	-0.5238369	-100	-0.14344777	-100	-0.21326159	-100	-0.1645325	-100	-0.13580228	-100	-0.41343403	-100	-0.22014329	-100	-100	-0.39570108	-0.64473855	-100	-0.15617365	-100	-0.29970908	-100	-0.11982282	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.17529288	-100	-0.14057794	-100	-100	-0.6177486	-100	-0.5558368	-0.18615372	-100	-0.18272611	-100	-0.54710144	-100	-0.27006683	-100	-0.2528006	-100	-0.19183852	-100	-0.22531825	-100	-0.3594066	-100	-0.16827457	-100	-0.33856145	-100	-0.17275743	-100	-0.20692083	-100	-0.14774264	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.13225542	-100	-0.16922623	-100	-0.23624903	-100	-0.63696575	-100	-0.24420622	-100	-0.35337025	-100	-0.16766405	-100	-0.19063385	-100	-0.14573927	-100	-0.22034818	-100	-0.19202203	-100	-0.21690539	-100	-0.1613103	-100	-0.2627848	-100	-0.15544507	-100	-0.16890204	-100	-0.20724943	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.2545317	-100	-0.21657461	-100	-100	-0.53556764	-100	-0.5719546	-0.36000684	-100	-0.5298832	-100	-0.2410408	-100	-0.17617033	-100	-0.20798461	-100	-0.20980921	-100	-0.15544488	-100	-0.2595667	-100	-0.25019687	-100	-0.36704132	-100	-0.5725058	-100	-0.37300175	-100	-0.3349305	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.2684636	-100	-0.16859862	-100	-0.57764894	-100	-0.6438196	-100	-0.14179607	-100	-0.47091112	-100	-0.3433985	-100	-0.2611194	-100	-0.29710698	-100	-0.25333777	-100	-0.20986582	-100	-0.7941974	-100	-0.70949775	-100	-0.6672207	-100	-0.2017331	-100	-0.2652482	-100	-0.6262424	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.45637235	-100	-0.82036436	-100	-0.2838748	-100	-0.47877866	-100	-0.358588	-100	-0.21914694	-0.4632732	-100	-100	-0.25307563	-100	-0.7026826	-100	-0.21939288	-100	-0.20619969	-100	-0.4197593	-100	-0.21181312	-0.7066165	-100	-0.6883899	-100	-100	-0.8487076	-100	-0.6985004
