prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.25556207	-100	-0.3294139	-100	-0.82027155	-100	-0.23043899	-100	-0.32672083	-100	-100	-0.6899143	-0.36383012	-100	-0.2510286	-100	-0.31218767	-100	-0.448475	-100	-0.40928483	-100	-0.43898574	-100	-0.278873	-100	-0.27072155	-100	-0.1961109	-100	-0.26122636	-100	-0.3681329	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.19911604	-100	-0.22677414	-100	-0.32258874	-100	-0.24491033	-100	-0.21760516	-100	-0.5256373	-100	-0.5198897	-100	-0.22160192	-100	-0.27734208	-100	-0.24266838	-100	-0.55188304	-100	-0.18421537	-100	-0.29354012	-100	-0.8279402	-100	-0.27835217	-100	-0.4988593	-100	-0.28645468	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.5468975	-100	-100	-0.9008179	-0.55868	-100	-0.27882177	-100	-0.65854394	-100	-100	-0.4039485	-0.39757487	-100	-0.39194354	-100	-0.38152748	-100	-0.37119117	-100	-0.61093783	-100	-0.24597234	-100	-100	-0.48338854	-0.26617998	-100	-0.25227195	-100	-0.44394863	-100	-0.7767455	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.52457243	-0.17122029	-100	-0.32983556	-100	-0.15822168	-100	-0.37657362	-100	-100	-0.670637	-100	-0.7701034	-0.18011764	-100	-0.38102174	-100	-0.300349	-100	-0.45554796	-100	-0.25845173	-100	-0.49078032	-100	-100	-0.37124562	-0.19861138	-100	-0.32573026	-100	-0.1833596	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.2727064	-100	-0.176624	-100	-0.2919028	-100	-0.20320982	-100	-0.27479178	-100	-100	-0.82876074	-0.2558936	-100	-0.14965093	-100	-0.18593906	-100	-0.28075162	-100	-0.49125868	-100	-0.24925017	-100	-0.39060354	-100	-100	-0.72954345	-0.10452666	-100	-0.18809856	-100	-0.20152083	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.3775344	-100	-0.26704693	-100	-0.2016674	-100	-0.19185817	-100	-0.16048542	-100	-0.23390026	-100	-0.18422416	-100	-0.15931185	-100	-0.19993287	-100	-0.31506976	-100	-0.30671608	-100	-0.20503461	-100	-0.2911304	-100	-0.4141436	-100	-0.15048021	-100	-0.16691409	-100	-0.21557306	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.5897042	-100	-0.30632558	-100	-0.59592164	-100	-0.26490027	-100	-0.14638972	-100	-0.20239098	-100	-0.17248373	-100	-0.16972221	-100	-0.21363798	-100	-0.45629007	-100	-0.23557147	-100	-0.19155347	-100	-0.20033523	-100	-0.2075967	-100	-0.17090909	-100	-0.15848117	-100	-0.32031465	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.74994725	-100	-0.24276152	-100	-0.25364736	-100	-0.46804982	-100	-0.12826945	-100	-0.24779798	-100	-0.44321516	-100	-0.20763119	-100	-0.52083355	-100	-0.46007583	-100	-0.35402343	-100	-0.1432658	-100	-0.2675119	-100	-0.2627497	-100	-0.36337996	-100	-0.12542723	-100	-0.61141187	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.4114838	-100	-0.21521273	-100	-0.25925648	-100	-0.6617535	-100	-100	-0.87874645	-0.46254995	-100	-0.2220704	-100	-0.81572586	-100	-0.21230306	-100	-0.33907652	-100	-0.40521482	-100	-0.2960465	-100	-0.24393226	-100	-0.19673178	-100	-0.29231992	-100	-0.26115996	-100	-0.32798937	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.4132183	-100	-0.5536453	-100	-0.29826757	-100	-0.31651103	-100	-0.3117207	-100	-100	-0.19921978	-100	-0.8078977	-0.20280842	-100	-0.29632536	-100	-100	-0.3234278	-100	-0.8104029	-100	-0.7044637	-100	-0.90749764	-100	-0.685597	-100	-0.70162225	-0.74361145	-100	-100	-0.30871722
