prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.362753	-100	-0.3645835	-100	-0.23420496	-100	-0.17363183	-100	-0.49002838	-100	-0.46066117	-100	-0.23087838	-100	-0.3702361	-100	-0.64818484	-100	-0.24044827	-100	-100	-0.7077225	-0.41338947	-100	-100	-0.7214369	-100	-0.7003081	-0.22161852	-100	-0.21011391	-100	-0.4418315	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.16512431	-100	-0.38681233	-100	-0.19215219	-100	-0.36525524	-100	-0.22890349	-100	-0.33321387	-100	-0.42397806	-100	-0.27568364	-100	-0.6349003	-100	-0.5322739	-100	-0.82379895	-100	-0.27784118	-100	-0.49393892	-100	-100	-0.3079449	-0.14899273	-100	-0.50445735	-100	-0.93195	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.2029275	-100	-0.39634585	-100	-0.2425782	-100	-0.3716076	-100	-0.6629738	-100	-0.66449445	-100	-0.3579957	-100	-0.28726438	-100	-0.46403924	-100	-0.42061004	-100	-0.8808571	-100	-0.6629316	-100	-0.7624105	-100	-0.5751192	-100	-0.28221518	-100	-0.82353127	-100	-0.7766566	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.67070985	-100	-100	-0.3141012	-0.19832078	-100	-100	-0.712951	-0.74419725	-100	-100	-0.46114153	-100	-0.6080256	-0.16961174	-100	-0.548604	-100	-0.5797011	-100	-100	-0.33902892	-0.40309986	-100	-100	-0.61472166	-100	-0.20660199	-0.19080628	-100	-0.5151963	-100	-0.33632174	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.12264249	-100	-0.15386756	-100	-0.1962191	-100	-0.19505712	-100	-0.63069487	-100	-0.46005884	-100	-0.22975339	-100	-0.21183486	-100	-0.13771012	-100	-0.19732742	-100	-0.360623	-100	-0.38994238	-100	-0.19918756	-100	-0.58452934	-100	-0.18683642	-100	-0.8192208	-100	-0.29436648	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.18652356	-100	-0.18050744	-100	-0.32870865	-100	-0.29241735	-100	-0.23521426	-100	-0.569846	-100	-0.17859688	-100	-0.4677018	-100	-0.43917236	-100	-0.18116795	-100	-0.35383773	-100	-0.15964426	-100	-100	-0.4475804	-0.8804521	-100	-0.25574902	-100	-0.16431084	-100	-0.3142958	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.5704985	-100	-0.4292835	-100	-0.3305499	-100	-0.2531617	-100	-0.20970872	-100	-0.38145852	-100	-0.32309327	-100	-0.11823579	-100	-0.15905158	-100	-0.40998915	-100	-0.32089013	-100	-0.24695536	-100	-0.26326695	-100	-0.25294468	-100	-0.33490178	-100	-0.16336994	-100	-0.4445996	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.2686109	-100	-0.15006222	-100	-0.3574051	-100	-0.6406012	-100	-0.2647224	-100	-0.51042217	-100	-0.25863197	-100	-0.33504543	-100	-0.5949176	-100	-0.5197522	-100	-0.8664934	-100	-0.17091383	-100	-0.38882825	-100	-0.37277243	-100	-0.16413094	-100	-0.1845728	-100	-0.6717153	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.89820284	-100	-0.3612685	-100	-0.26580054	-100	-0.3221063	-100	-0.250725	-100	-0.52889764	-100	-0.5079864	-100	-0.29962417	-100	-0.45260942	-100	-0.38948616	-100	-0.46421966	-100	-0.2117567	-100	-0.38704342	-100	-0.46493965	-100	-0.28179058	-100	-0.3478631	-100	-100	-0.6493223
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.26411003	-0.59701854	-100	-0.3683894	-100	-0.21602127	-100	-0.20456913	-100	-0.70693535	-100	-0.28018212	-100	-0.27378184	-100	-0.7608574	-100	-0.6027992	-100	-100	-0.23283134	-100	-0.28385058	-100	-0.4568888	-0.3710491	-100	-0.78577024	-100	-100	-0.6685055	-100	-0.41707402
