prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.45851883	-100	-0.4110464	-100	-0.34289312	-100	-100	-0.8142506	-0.6345753	-100	-0.22273463	-100	-0.58657485	-100	-0.2975801	-100	-0.3504893	-100	-0.19755353	-100	-0.35351622	-100	-0.41441482	-100	-0.33960032	-100	-0.6160442	-100	-100	-0.67444474	-0.3383311	-100	-0.16785756	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.18085593	-100	-0.41472638	-100	-0.5138189	-100	-0.26608565	-100	-0.5039644	-100	-0.22031735	-100	-100	-0.8772458	-0.63174945	-100	-0.40655607	-100	-0.25882092	-100	-0.25604194	-100	-0.19816291	-100	-100	-0.44882333	-100	-0.5345081	-0.27933383	-100	-0.6164325	-100	-0.28653294	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.24560714	-100	-0.22561659	-100	-0.73249847	-100	-100	-0.35709548	-0.5001177	-100	-100	-0.5778369	-0.32692507	-100	-0.5302677	-100	-0.2346441	-100	-0.26686788	-100	-0.52673787	-100	-0.20280404	-100	-100	-0.48597473	-0.24352992	-100	-100	-0.43086052	-0.28431907	-100	-0.255546	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.22057027	-100	-0.16983959	-100	-0.25038716	-100	-0.23876023	-100	-0.3457368	-100	-100	-0.1969699	-0.26938975	-100	-0.14794159	-100	-0.44461727	-100	-100	-0.7375005	-0.28916025	-100	-0.16788484	-100	-0.25574562	-100	-0.34571895	-100	-0.34547675	-100	-0.18565628	-100	-0.21040459	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.106365964	-100	-0.5313017	-100	-0.17903842	-100	-0.24286881	-100	-0.15030721	-100	-0.24948016	-100	-0.13156548	-100	-0.18873541	-100	-0.19911009	-100	-0.1438706	-100	-0.41532332	-100	-0.3211575	-100	-0.22497551	-100	-100	-0.6797012	-0.27157235	-100	-0.3511654	-100	-0.21466514	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.20991626	-100	-0.29209018	-100	-0.3031471	-100	-0.39871952	-100	-0.15456153	-100	-0.19941446	-100	-0.16566913	-100	-0.17036518	-100	-0.21951783	-100	-0.15519919	-100	-0.24153873	-100	-0.20215349	-100	-0.66357094	-100	-0.25880724	-100	-0.3809212	-100	-0.22700733	-100	-0.17526433	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.31583998	-100	-0.11806627	-100	-0.24604896	-100	-0.23243555	-100	-0.2025695	-100	-0.12536657	-100	-0.46429425	-100	-0.14386585	-100	-0.20385012	-100	-0.20689495	-100	-0.15775314	-100	-0.13160735	-100	-100	-0.41311145	-0.23661356	-100	-0.15581132	-100	-0.2343316	-100	-0.45890376	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.22246389	-100	-0.20877975	-100	-0.6947868	-100	-100	-0.73436874	-0.24523528	-100	-0.48256445	-100	-0.28724548	-100	-0.2804135	-100	-0.23074111	-100	-0.23561203	-100	-0.22644906	-100	-0.1864959	-100	-0.59728444	-100	-0.109821014	-100	-0.34808782	-100	-0.3166462	-100	-0.30740646	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.3832446	-100	-0.2861147	-100	-0.81992203	-100	-0.52344394	-100	-0.20880172	-100	-0.266211	-100	-0.29134887	-100	-0.14176339	-100	-0.25518578	-100	-0.35515764	-100	-0.34501314	-100	-0.33194655	-100	-0.3076519	-100	-0.25683156	-100	-0.3062348	-100	-0.29300442	-100	-0.25721574	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.26430628	-100	-0.2031527	-100	-0.13734648	-100	-0.13553947	-100	-0.1466029	-0.34900674	-100	-0.34127235	-100	-100	-0.51968443	-100	-0.43393877	-100	-0.71573323	-100	-0.21693464	-0.17086412	-100	-100	-0.43295208	-100	-0.20682642	-0.724568	-100	-100	-0.7635771	-100	-0.29920217
