prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.57384074	-100	-0.16423294	-100	-0.195525	-100	-100	-0.55136985	-100	-0.12441773	-100	-0.2181968	-0.030802373	-100	-0.08055127	-100	-0.0389907	-100	-0.011269316	-100	-0.03564772	-100	-0.04443072	-100	-100	-0.2777783	-0.33869174	-100	-100	-0.049702447	-100	-100	-0.034702007	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.13822733	-100	-0.30188534	-100	-0.09097999	-100	-0.055155545	-100	-100	-0.15341227	-100	-0.46761504	-100	-0.23258539	-0.1798011	-100	-0.5976982	-100	-100	-0.57052815	-100	-0.4899777	-0.030436886	-100	-100	-0.2361057	-100	-0.058784112	-100	-0.44987172	-100	-0.16826153	-0.37448862	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.040671855	-100	-0.032252703	-100	-0.023131141	-100	-0.035715114	-100	-0.03963867	-100	-0.07093997	-100	-0.0976852	-100	-0.012242835	-100	-0.13138777	-0.13045283	-100	-0.056640703	-100	-0.096123055	-100	-100	-0.11369852	-0.07677048	-100	-0.089644186	-100	-1.000871	-100	-100	-0.016211167
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.11900986	-0.11267241	-100	-0.19412117	-100	-0.028203726	-100	-100	-0.402213	-100	-0.44319418	-100	-0.40274188	-0.16304407	-100	-100	-0.03027966	-100	-0.12940538	-100	-0.33030158	-0.07297434	-100	-100	-0.8368087	-0.06802747	-100	-100	-0.029551104	-100	-0.5393559	-0.6737377	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-100	-0.24899663	-0.07501601	-100	-0.04113072	-100	-0.428297	-100	-100	-0.2862416	-0.06291158	-100	-0.12923376	-100	-0.36592752	-100	-0.018257966	-100	-0.06351871	-100	-0.085312344	-100	-0.18512672	-100	-100	-0.10470177	-0.025361666	-100	-0.096112356	-100	-0.39307785	-100	-0.3291424	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.06461305	-100	-0.035926085	-100	-0.15335111	-100	-0.046484847	-100	-0.092560664	-100	-0.19191542	-100	-0.01706599	-100	-0.09181981	-100	-0.03397392	-100	-0.057602275	-100	-0.051639244	-100	-0.04619498	-100	-0.0480621	-100	-0.04351907	-100	-0.03231309	-100	-0.17113364	-100	-0.29776722	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.042878285	-100	-0.063259095	-100	-0.03798603	-100	-0.5362365	-100	-0.06772337	-100	-100	-0.3505349	-0.024049593	-100	-0.1543596	-100	-0.02548113	-100	-0.20416778	-100	-0.16939086	-100	-0.04038118	-100	-0.028922834	-100	-100	-0.32907817	-0.054486815	-100	-0.020733397	-100	-0.023425322	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-0.035652295	-0.5294987	-100	-0.11828671	-100	-100	-0.026505243	-0.23692961	-100	-100	-0.0144818025	-1.10767	-100	-0.09257649	-100	-100	-0.21921343	-0.31745118	-100	-0.014071086	-100	-100	-0.12826408	-0.15897681	-100	-100	-0.22713687	-100	-0.20937297	-0.22847329	-100	-100	-0.11488862
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-0.19908069	-100	-0.08395554	-0.8001464	-100	-100	-0.007653281	-100	-0.109553434	-100	-0.05752563	-100	-0.5798552	-0.8032145	-100	-100	-0.035604794	-100	-0.21652481	-100	-0.23963717	-0.06133849	-100	-100	-0.22569942	-100	-1.0224543	-100	-0.45577246	-100	-100	-0.8894564	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.29909396	-100	-100	-0.48103216	-100	-0.14109504	-100	-0.047131125	-100	-0.1694912	-100	-0.073724516	-100	-0.023899592	-100	-0.38959068	-100	-0.07041773	-100	-0.08763021	-100	-0.017632801	-0.115244925	-100	-100	-0.04317653	-0.90097505	-100	-0.08295968	-100	-0.17926979	-100	-0.13730961	-100
