prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.24021967	-100	-100	-0.57056093	-0.28779277	-100	-0.349657	-100	-0.5862456	-100	-0.332396	-100	-0.3570424	-100	-0.36114693	-100	-0.29501787	-100	-0.2632816	-100	-0.6277736	-100	-0.31271997	-100	-0.47587612	-100	-100	-0.6136707	-0.19390514	-100	-100	-0.62950313	-0.22890694	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.12794064	-100	-0.63277256	-100	-0.28063917	-100	-0.19021848	-100	-100	-0.4209551	-0.36961207	-100	-0.5039083	-100	-100	-0.6197045	-0.117328525	-100	-0.58714586	-100	-0.2479078	-100	-0.21457347	-100	-0.27844337	-100	-0.69543785	-100	-0.29437423	-100	-0.32245067	-100	-0.20208876	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.7685123	-0.33618432	-100	-100	-0.3438691	-0.5478805	-100	-0.25583532	-100	-0.44773906	-100	-0.23905465	-100	-0.20504865	-100	-0.5849358	-100	-0.20156786	-100	-0.25080422	-100	-0.43186396	-100	-100	-0.20801868	-100	-0.28279248	-0.38427112	-100	-0.5029805	-100	-0.36677963	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.27758506	-100	-0.2629054	-100	-0.53781366	-100	-100	-0.28164765	-0.5541563	-100	-100	-0.69629633	-0.16598313	-100	-0.14571975	-100	-0.18849811	-100	-0.31843814	-100	-0.5713394	-100	-0.22981799	-100	-0.3641299	-100	-0.43011367	-100	-0.24554627	-100	-0.21065556	-100	-0.22852604	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.13404635	-100	-0.1162277	-100	-0.19406058	-100	-0.19507167	-100	-0.15859438	-100	-0.33849055	-100	-0.26798102	-100	-0.6628711	-100	-0.14381526	-100	-0.17237607	-100	-0.24261019	-100	-0.8138658	-100	-0.24125616	-100	-0.37097618	-100	-0.19470504	-100	-0.111763515	-100	-0.13751252	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.120078795	-100	-0.19054967	-100	-0.37405372	-100	-0.2227663	-100	-0.11998646	-100	-0.15068835	-100	-0.15240723	-100	-0.10015507	-100	-0.17492865	-100	-0.14779343	-100	-0.28258443	-100	-0.18209644	-100	-0.32255352	-100	-100	-0.5435629	-0.13747293	-100	-0.14543763	-100	-0.17198743	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.15732472	-100	-0.21402027	-100	-0.23844507	-100	-0.78579104	-100	-0.3570837	-100	-0.16414218	-100	-0.1598988	-100	-0.24595107	-100	-0.13023941	-100	-0.22262211	-100	-0.13004388	-100	-0.17244767	-100	-0.26129138	-100	-0.22459126	-100	-0.4304087	-100	-0.1988325	-100	-0.20881449	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.37002724	-100	-0.2514928	-100	-0.6916316	-100	-0.43902725	-100	-0.6790482	-100	-0.46839616	-100	-0.25450563	-100	-0.16584119	-100	-0.2916612	-100	-0.36582008	-100	-0.2811303	-100	-0.26239374	-100	-0.5253772	-100	-0.21792497	-100	-0.34903672	-100	-0.2094622	-100	-0.16176215	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.22578713	-100	-0.17331578	-100	-0.7741375	-100	-100	-0.74855477	-0.3698458	-100	-0.19835319	-100	-0.34486327	-100	-0.16665366	-100	-0.2738951	-100	-0.28800496	-100	-0.30733058	-100	-0.43581367	-100	-100	-0.5414465	-0.45989898	-100	-0.7401109	-100	-0.35529307	-100	-0.36543635	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.19803448	-100	-0.2001711	-100	-0.1481716	-100	-0.1419101	-0.58730775	-100	-100	-0.16799538	-100	-0.32631543	-0.572958	-100	-100	-0.84000045	-100	-0.2500143	-0.36571223	-100	-0.32941934	-100	-0.62803036	-100	-100	-0.5221981	-100	-0.24079522	-0.20776126	-100	-100	-0.61663944
