prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.32561255	-100	-0.31548437	-100	-100	-0.50791156	-0.4270264	-100	-0.6035851	-100	-0.3500537	-100	-0.60637254	-100	-0.2952406	-100	-0.1937778	-100	-0.2545082	-100	-0.360334	-100	-0.28195396	-100	-0.5318687	-100	-0.48853996	-100	-0.28249666	-100	-0.5818013	-100	-0.49374968	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.23041633	-100	-0.48704338	-100	-0.37433687	-100	-0.1471484	-100	-0.34066513	-100	-0.61530316	-100	-0.60627806	-100	-0.26361957	-100	-0.18065225	-100	-0.19122535	-100	-0.4182484	-100	-0.13575423	-100	-0.5897975	-100	-0.49327332	-100	-0.19405097	-100	-0.786669	-100	-0.16049291	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.73648465	-0.7614574	-100	-0.5681426	-100	-0.42422876	-100	-100	-0.43891647	-100	-0.75609934	-0.47755602	-100	-100	-0.31477526	-0.4282974	-100	-0.47142145	-100	-0.33780906	-100	-0.3045032	-100	-0.8180065	-100	-0.48960087	-100	-0.16878518	-100	-100	-0.73924977	-100	-0.75762445
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.457455	-100	-0.6215336	-100	-0.7172508	-100	-0.50378513	-100	-0.31521237	-100	-0.29486135	-100	-0.48933002	-100	-0.1505939	-100	-0.18338221	-100	-100	-0.683217	-100	-0.6293198	-0.12308265	-100	-0.77743787	-100	-0.42604175	-100	-0.58044016	-100	-0.31877005	-100	-0.25162426	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.1434003	-100	-0.28319433	-100	-0.31806666	-100	-0.21645132	-100	-0.14101118	-100	-0.421926	-100	-0.19688992	-100	-0.2438186	-100	-0.1063476	-100	-0.19156487	-100	-0.15399048	-100	-0.16390958	-100	-0.2467782	-100	-0.2506404	-100	-0.15508537	-100	-100	-0.7047745	-0.14900193	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.17175612	-100	-0.71856844	-100	-0.40583223	-100	-0.22817837	-100	-0.24380697	-100	-0.22695489	-100	-0.25317243	-100	-0.18083371	-100	-0.16230093	-100	-0.13807732	-100	-0.42384034	-100	-0.25130767	-100	-0.18548751	-100	-0.39403442	-100	-0.22288598	-100	-0.24640045	-100	-0.13562575	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.2348047	-100	-0.15475988	-100	-0.27864048	-100	-0.3103688	-100	-0.28310502	-100	-0.35292652	-100	-0.23288386	-100	-0.2084703	-100	-0.2563842	-100	-0.2982564	-100	-0.21106769	-100	-0.14104185	-100	-0.3241292	-100	-0.40205422	-100	-0.23979126	-100	-0.2664648	-100	-0.2170468	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.19908056	-100	-0.3161724	-100	-0.7475941	-100	-0.26620278	-100	-0.18688254	-100	-0.21338679	-100	-0.23005135	-100	-0.12156146	-100	-0.33261976	-100	-0.43732175	-100	-0.36521256	-100	-0.20273761	-100	-0.33693025	-100	-0.17405759	-100	-0.28356102	-100	-0.18743071	-100	-0.24674243	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.43121547	-100	-0.38838685	-100	-0.30388638	-100	-0.30491328	-100	-0.26074636	-100	-0.38093266	-100	-0.30713	-100	-0.15838571	-100	-0.28898293	-100	-0.3277474	-100	-0.24710311	-100	-0.2624724	-100	-0.43228498	-100	-0.33745876	-100	-0.447484	-100	-0.384052	-100	-0.29912683	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.36719406	-100	-100	-0.22764514	-100	-0.2186573	-100	-0.33259133	-100	-0.5673107	-100	-0.6241315	-0.6200717	-100	-100	-0.24306862	-0.78227127	-100	-0.3763273	-100	-100	-0.23854789	-0.65283793	-100	-100	-0.32144722	-0.5560576	-100	-100	-0.34563768	-0.4726866	-100	-100	-0.6450333
