prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.34318417	-100	-0.35981235	-100	-0.37368193	-100	-0.30240792	-100	-0.15545161	-100	-0.23907523	-100	-0.44472903	-100	-0.22510152	-100	-0.16417794	-100	-0.35528824	-100	-0.39330778	-100	-0.24443474	-100	-0.49297577	-100	-100	-0.8111349	-0.31280097	-100	-100	-0.68474215	-0.23956954	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.3599174	-100	-0.38146025	-100	-0.4913985	-100	-0.26247302	-100	-0.22111954	-100	-0.23526101	-100	-0.29430366	-100	-0.22577877	-100	-0.12364069	-100	-0.26718047	-100	-0.8175053	-100	-0.18602479	-100	-0.57129204	-100	-0.7067704	-100	-0.3758769	-100	-0.37681267	-100	-0.235528	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.27939594	-100	-100	-0.64383924	-0.47742727	-100	-0.6225724	-100	-0.1754938	-100	-0.47950962	-100	-0.6591407	-100	-0.24995515	-100	-0.33591765	-100	-0.47910893	-100	-0.66025764	-100	-0.30923384	-100	-0.49006033	-100	-100	-0.47254422	-0.28973722	-100	-0.87735635	-100	-0.35339153	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.45683482	-100	-0.36214617	-100	-0.803559	-100	-0.2039914	-100	-0.118236385	-100	-0.38896632	-100	-0.44800976	-100	-0.21999207	-100	-0.12877664	-100	-100	-0.6678965	-0.3786729	-100	-0.08787833	-100	-100	-0.752132	-0.1503088	-100	-0.8045657	-100	-0.38143262	-100	-0.4034635	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.15471703	-100	-0.23112416	-100	-0.18033233	-100	-0.2141796	-100	-0.38683078	-100	-0.1972281	-100	-0.6443233	-100	-0.13917424	-100	-0.21434657	-100	-0.158507	-100	-0.20441799	-100	-0.20558873	-100	-0.17595589	-100	-0.3054661	-100	-0.21754217	-100	-0.456547	-100	-0.32726383	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.25872973	-100	-0.15150593	-100	-0.22695108	-100	-0.33937004	-100	-0.16639148	-100	-0.20973209	-100	-0.18052945	-100	-0.17566277	-100	-0.18550228	-100	-100	-0.8109174	-0.8030972	-100	-0.18740581	-100	-0.19725204	-100	-0.20615222	-100	-0.4472275	-100	-0.425865	-100	-0.16567342	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.2194709	-100	-0.14793296	-100	-0.32432202	-100	-0.16668831	-100	-0.15561435	-100	-0.23350738	-100	-0.34101537	-100	-0.1962762	-100	-0.18579234	-100	-0.16846952	-100	-0.22224277	-100	-0.21329123	-100	-0.30211678	-100	-0.31265512	-100	-0.2460953	-100	-0.7349064	-100	-0.17889372	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.195337	-100	-0.2770513	-100	-0.52703816	-100	-0.21769436	-100	-0.19177029	-100	-0.23491348	-100	-0.35742682	-100	-0.22004093	-100	-0.72850215	-100	-0.45547888	-100	-0.1997859	-100	-0.1672556	-100	-0.22875214	-100	-0.18541014	-100	-0.59654516	-100	-0.25121355	-100	-0.15961385	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.23003168	-100	-0.2949638	-100	-0.5134321	-100	-100	-0.7975247	-0.21647662	-100	-0.34513605	-100	-0.24160211	-100	-0.28802857	-100	-0.23024192	-100	-0.5936513	-100	-0.29867575	-100	-0.31508437	-100	-0.49280182	-100	-0.84711546	-100	-0.26182953	-100	-0.23376977	-100	-0.2622241	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.4526044	-0.6335182	-100	-100	-0.5441232	-100	-0.22364484	-100	-0.24657913	-100	-0.31480843	-100	-0.3876892	-100	-0.45155287	-0.7307546	-100	-0.53538966	-100	-100	-0.19105895	-0.22834933	-100	-100	-0.60349643	-100	-0.39089125	-0.41299042	-100	-0.2882734	-100	-100	-0.26444456
