prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.34563446	-100	-0.20003588	-100	-100	-0.5682963	-0.21078873	-100	-0.5593531	-100	-0.25586933	-100	-0.5293316	-100	-0.27019894	-100	-0.3026286	-100	-0.34642068	-100	-0.31563833	-100	-0.25149718	-100	-0.4436792	-100	-0.3533704	-100	-0.27851424	-100	-0.834486	-100	-0.24148613	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.18758428	-100	-0.4917313	-100	-0.37081844	-100	-0.22741869	-100	-0.2601077	-100	-0.32857445	-100	-0.7106115	-100	-0.19907983	-100	-0.37269375	-100	-0.34860852	-100	-100	-0.6714236	-0.2831613	-100	-0.72613055	-100	-100	-0.8368118	-0.16876845	-100	-0.3905974	-100	-0.31841758	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.3546213	-100	-0.7083388	-100	-0.7407086	-100	-0.3781385	-100	-0.17393295	-100	-0.4518212	-100	-0.67509836	-100	-0.28568575	-100	-0.8060155	-100	-0.453595	-100	-0.33475962	-100	-100	-0.7253242	-100	-0.32986614	-100	-0.6651341	-0.48997244	-100	-0.82048357	-100	-100	-0.71798366
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.15786803	-100	-0.55894077	-100	-0.2316425	-100	-0.599568	-100	-0.18925017	-100	-100	-0.50519323	-0.23468255	-100	-0.15046953	-100	-0.41695246	-100	-0.3301812	-100	-0.58105534	-100	-0.1762307	-100	-0.35385206	-100	-0.74712473	-100	-100	-0.3935907	-0.3330581	-100	-0.13340336	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.1311253	-100	-0.29467303	-100	-0.37557402	-100	-0.13966349	-100	-0.17862538	-100	-0.3706835	-100	-0.20920573	-100	-0.16774116	-100	-0.23363145	-100	-0.18899316	-100	-0.1843344	-100	-0.2504061	-100	-0.22869295	-100	-0.3410137	-100	-0.22312467	-100	-0.2638523	-100	-0.1684377	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.19765942	-100	-0.20504558	-100	-0.18513218	-100	-0.19032772	-100	-0.14464885	-100	-0.19228394	-100	-0.17552303	-100	-0.23961127	-100	-0.13257392	-100	-0.21868747	-100	-0.16865654	-100	-0.12919272	-100	-0.26431194	-100	-0.18535806	-100	-0.24141398	-100	-0.30039018	-100	-0.19974914	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.20741172	-100	-0.17130241	-100	-0.5721633	-100	-0.15364611	-100	-0.12549035	-100	-0.21609998	-100	-0.20632121	-100	-0.12131756	-100	-0.18836778	-100	-0.23025432	-100	-0.26891956	-100	-0.14557502	-100	-0.17975293	-100	-0.40890238	-100	-0.29678676	-100	-0.21244797	-100	-0.31095707	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.5112011	-100	-0.23273031	-100	-0.5664001	-100	-0.38377613	-100	-0.50404227	-100	-0.21664256	-100	-0.3754489	-100	-0.3147026	-100	-0.36164784	-100	-0.33678314	-100	-0.13023391	-100	-0.20566939	-100	-0.35621196	-100	-0.22072822	-100	-0.24013661	-100	-0.20972687	-100	-0.42578405	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.4835638	-100	-0.7717833	-100	-0.36104903	-100	-0.5084485	-100	-0.22569644	-100	-0.29500234	-100	-0.23401807	-100	-0.16260727	-100	-0.21765931	-100	-0.30897635	-100	-0.29020983	-100	-0.22217138	-100	-0.66642153	-100	-0.59036094	-100	-0.32462618	-100	-0.8479207	-100	-0.21887597	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.80019957	-100	-0.56060606	-100	-100	-0.26826596	-0.28260657	-100	-100	-0.76784885	-100	-0.35182568	-0.37564474	-100	-0.5951305	-100	-0.45245963	-100	-100	-0.8456856	-100	-0.20462179	-0.7848641	-100	-100	-0.30759013	-0.3605425	-100	-100	-0.20512907	-100	-0.6776322	-0.20550607	-100
