prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.19353263	-100.0	-100.0	-0.40998557	-0.45727667	-100.0	-0.27481207	-100.0	-0.29531613	-100.0	-0.26628944	-100.0	-0.4926382	-100.0	-0.21630573	-100.0	-0.35552287	-100.0	-0.413457	-100.0	-100.0	-0.75391114	-0.22759955	-100	-100.0	-0.7608757	-100.0	-0.8466734	-0.37640616	-100.0	-0.24303746	-100.0	-0.2170146	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.17258246	-100.0	-0.33593735	-100.0	-0.530659	-100.0	-0.2775303	-100.0	-0.49438038	-100.0	-0.49536496	-100.0	-0.3806176	-100.0	-0.35752386	-100.0	-0.34794694	-100.0	-0.5452039	-100.0	-1.0082202	-100.0	-0.14939684	-100	-100.0	-0.36373332	-100.0	-0.686029	-0.27043256	-100.0	-0.39857557	-100.0	-100.0	-0.3761752
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.19815907	-100.0	-0.62519443	-100.0	-0.22949986	-100.0	-0.25060824	-100.0	-0.52422893	-100.0	-0.9142641	-100.0	-0.27963194	-100.0	-0.51069885	-100.0	-0.26681253	-100.0	-0.31660348	-100.0	-100.0	-0.8796784	-0.34054497	-100	-0.5942556	-100.0	-100.0	-0.59567297	-0.29250988	-100.0	-0.35810757	-100.0	-0.4038028	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.75035894	-100.0	-100.0	-0.5710963	-0.5224555	-100.0	-0.63918644	-100.0	-0.7221493	-100.0	-100.0	-0.65151256	-0.47076386	-100.0	-0.2926177	-100.0	-0.8057379	-100.0	-100.0	-0.5208401	-100.0	-0.32600397	-0.3181511	-100	-100.0	-0.42717776	-0.6994124	-100.0	-0.20444146	-100.0	-0.2654679	-100.0	-0.56181175	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.19007172	-100.0	-0.27595702	-100.0	-0.14144874	-100.0	-0.20224366	-100.0	-0.8181674	-100.0	-0.5224263	-100.0	-0.16476378	-100.0	-0.5317567	-100.0	-0.12358377	-100.0	-0.45899838	-100.0	-0.33522618	-100.0	-0.19640619	-100	-0.5994166	-100.0	-0.80496866	-100.0	-0.12795636	-100.0	-0.18961224	-100.0	-0.13109234	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.1729836	-100.0	-100.0	-0.8555731	-0.20742331	-100.0	-0.31846994	-100.0	-0.5642253	-100.0	-0.3106136	-100.0	-0.229929	-100.0	-0.12935206	-100.0	-0.24559145	-100.0	-0.09708273	-100.0	-0.23207931	-100.0	-0.17766067	-100	-0.16692902	-100.0	-0.5423027	-100.0	-0.18297344	-100.0	-0.23022123	-100.0	-0.64034736	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.33231297	-100.0	-0.14073971	-100.0	-0.21414039	-100.0	-0.2507101	-100.0	-0.8916408	-100.0	-0.14849629	-100.0	-0.2245896	-100.0	-0.1716208	-100.0	-0.16578372	-100.0	-0.16884749	-100.0	-0.24992023	-100.0	-0.20015004	-100	-0.42257637	-100.0	-0.38042775	-100.0	-0.23155248	-100.0	-0.39320943	-100.0	-0.23241419	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.18645956	-100.0	-0.4207168	-100.0	-0.22044559	-100.0	-0.25382417	-100.0	-0.27941218	-100.0	-0.4702267	-100.0	-0.40654618	-100.0	-0.18643744	-100.0	-0.4657074	-100.0	-0.38917294	-100.0	-0.8279273	-100.0	-0.14239724	-100	-0.16145788	-100.0	-0.1366548	-100.0	-0.10030616	-100.0	-0.235953	-100.0	-0.5158452	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.450542	-100.0	-0.23091868	-100.0	-0.5360048	-100.0	-0.31506273	-100.0	-0.3769765	-100.0	-0.35466182	-100.0	-0.28783262	-100.0	-0.16948767	-100.0	-0.44546965	-100.0	-0.32314208	-100.0	-0.46859077	-100.0	-0.30318972	-100	-0.43880084	-100.0	-0.34869465	-100.0	-0.28349248	-100.0	-0.22251756	-100.0	-0.61997443	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.27039993	-100.0	-0.8575876	-0.23768587	-100.0	-100.0	-0.5547109	-0.59424764	-100.0	-0.93441993	-100.0	-100.0	-0.5114959	-0.5253602	-100.0	-0.88849163	-100.0	-100.0	-0.5959215	-100.0	-0.62446785	-0.2826371	-100	-100.0	-0.41836023	-100.0	-0.36662427	-0.27194864	-100.0	-100.0	-0.49912223	-0.38223463	-100.0
