prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.30942956	-100.0	-0.80705345	-100.0	-0.26499188	-100.0	-0.16657741	-100.0	-0.48238117	-100.0	-0.30548695	-100.0	-0.38627046	-100.0	-0.36118105	-100.0	-0.20687596	-100.0	-0.49958292	-100.0	-0.36941758	-100.0	-0.35015148	-100	-0.3837782	-100.0	-0.36910233	-100.0	-0.26552716	-100.0	-0.3235091	-100.0	-0.3049216	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.20927869	-100.0	-0.31254348	-100.0	-0.35409945	-100.0	-0.22435655	-100.0	-0.49076977	-100.0	-0.2483416	-100.0	-0.518306	-100.0	-100.0	-0.60655624	-0.45217508	-100.0	-0.3793625	-100.0	-0.42955998	-100.0	-0.5606243	-100	-100.0	-0.5064994	-0.32205135	-100.0	-0.22089732	-100.0	-0.5408147	-100.0	-0.4212988	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.20296606	-100.0	-100.0	-0.841963	-0.23687698	-100.0	-0.6886656	-100.0	-0.3664561	-100.0	-0.5250457	-100.0	-0.23784123	-100.0	-0.78130347	-100.0	-0.32646972	-100.0	-100.0	-0.5675984	-100.0	-0.5127318	-0.48260882	-100	-100.0	-0.7471068	-0.8762308	-100.0	-0.27317682	-100.0	-0.44679675	-100.0	-0.5715689	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.7723675	-100.0	-100.0	-0.62905127	-0.7272399	-100.0	-0.3908399	-100.0	-0.62529767	-100.0	-100.0	-0.550651	-0.56042546	-100.0	-0.4654033	-100.0	-0.6444376	-100.0	-0.69278	-100.0	-100.0	-0.17551833	-0.5408444	-100	-100.0	-0.4904713	-0.53532046	-100.0	-0.29502076	-100.0	-0.43971846	-100.0	-100.0	-0.66219115
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.20485675	-100.0	-0.856882	-100.0	-0.24878141	-100.0	-0.1451374	-100.0	-0.56038755	-100.0	-0.18086286	-100.0	-0.22518362	-100.0	-0.24806231	-100.0	-0.38471735	-100.0	-0.23479861	-100.0	-0.35832733	-100.0	-0.19562653	-100	-0.35160452	-100.0	-0.30225307	-100.0	-0.2966656	-100.0	-0.20170918	-100.0	-0.33022606	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.24446961	-100.0	-0.22651745	-100.0	-0.20039101	-100.0	-0.18492986	-100.0	-0.1913759	-100.0	-0.38625228	-100.0	-0.20889623	-100.0	-0.15840168	-100.0	-0.46301436	-100.0	-0.21950981	-100.0	-0.6083138	-100.0	-0.20360006	-100	-100.0	-0.41354945	-0.38055936	-100.0	-0.26742887	-100.0	-0.14811423	-100.0	-0.25832835	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.14303872	-100.0	-0.45668784	-100.0	-0.28974894	-100.0	-0.26896393	-100.0	-0.6250011	-100.0	-0.28216293	-100.0	-0.17230794	-100.0	-0.33163205	-100.0	-0.20480576	-100.0	-0.5839338	-100.0	-0.37929747	-100.0	-0.15010425	-100	-0.80725986	-100.0	-0.25814992	-100.0	-0.1000048	-100.0	-0.24408592	-100.0	-0.23778968	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.45030776	-100.0	-0.64288014	-100.0	-0.32890004	-100.0	-0.41135365	-100.0	-0.37368286	-100.0	-0.667713	-100.0	-0.1721451	-100.0	-0.20232084	-100.0	-0.70399106	-100.0	-0.34718245	-100.0	-0.2766617	-100.0	-0.2616569	-100	-0.25683612	-100.0	-0.4163353	-100.0	-0.2620678	-100.0	-0.2978061	-100.0	-0.44813916	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.66548055	-100.0	-0.30043134	-100.0	-0.34240496	-100.0	-0.45100874	-100.0	-0.325653	-100.0	-100.0	-0.86881536	-0.19301957	-100.0	-0.21992531	-100.0	-0.41023266	-100.0	-0.29219443	-100.0	-0.4506465	-100.0	-0.21116897	-100	-0.41056678	-100.0	-0.17110802	-100.0	-0.19005081	-100.0	-0.24459514	-100.0	-0.6470049	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.62414014	-0.7202848	-100.0	-100.0	-0.36354467	-0.38454378	-100.0	-0.7250094	-100.0	-100.0	-0.23320448	-0.4435813	-100.0	-100.0	-0.47851968	-0.76299113	-100.0	-0.34738794	-100.0	-100.0	-0.2563436	-0.41889015	-100	-100.0	-0.19433556	-100.0	-0.24879342	-100.0	-0.44016784	-0.5228274	-100.0	-100.0	-0.1824571
