prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.18908511	-100	-0.33824223	-100.0	-0.27178907	-100	-0.31788504	-100.0	-0.24199325	-100.0	-0.7483901	-100.0	-0.18112895	-100.0	-0.28605407	-100.0	-0.15451612	-100	-0.4737461	-100.0	-100.0	-0.8140064	-0.439185	-100	-0.2924437	-100	-0.5571117	-100	-0.15782161	-100	-0.31896305	-100	-0.269117	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.16570352	-100	-100.0	-0.48702458	-0.18185575	-100	-0.14975028	-100.0	-0.36695427	-100.0	-0.7862646	-100.0	-0.2827792	-100.0	-0.4428532	-100.0	-0.27795097	-100	-0.09297223	-100.0	-0.46271828	-100.0	-0.19973014	-100	-0.1828849	-100	-0.28000712	-100	-0.10922933	-100	-0.2948961	-100	-0.1865791	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.21767266	-100	-0.31071827	-100.0	-0.44744334	-100	-100.0	-0.69138855	-100.0	-0.37196764	-0.572692	-100.0	-100.0	-0.58577096	-0.6371875	-100.0	-0.24327163	-100	-0.39215484	-100.0	-0.91138035	-100.0	-0.2693604	-100	-0.5542331	-100	-0.47270542	-100	-0.1505174	-100	-0.37716937	-100	-0.41115364	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.4921638	-100	-0.72518	-100.0	-0.25822076	-100	-0.51354355	-100.0	-100.0	-0.6130074	-100.0	-0.4257971	-0.40771696	-100.0	-0.7359493	-100.0	-0.42853177	-100	-0.2261436	-100.0	-0.96561575	-100.0	-0.49033073	-100	-0.130611	-100	-0.63459	-100	-0.15013488	-100	-0.5442819	-100	-100.0	-0.74382293
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.19320177	-100	-0.23134392	-100.0	-0.20255242	-100	-0.22676173	-100.0	-0.17919683	-100.0	-0.32435656	-100.0	-0.16933008	-100.0	-0.12358929	-100.0	-0.095411345	-100	-0.15007976	-100.0	-0.2856893	-100.0	-0.12295236	-100	-0.20627815	-100	-0.19875765	-100	-0.075551845	-100	-0.12005124	-100	-0.20171106	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.15130572	-100	-0.15447897	-100.0	-0.16880783	-100	-0.13766716	-100.0	-0.12970087	-100.0	-0.609786	-100.0	-0.084759824	-100.0	-0.11444303	-100.0	-0.17805167	-100	-0.551203	-100.0	-0.62781394	-100.0	-0.19659169	-100	-0.3028124	-100	-0.71628237	-100	-0.092057794	-100	-0.13637206	-100	-0.1307351	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.16328628	-100	-0.71269923	-100.0	-0.18613635	-100	-0.37333786	-100.0	-0.18589312	-100.0	-0.71652055	-100.0	-0.12857543	-100.0	-0.18840168	-100.0	-0.3238575	-100	-0.216082	-100.0	-0.7921233	-100.0	-0.13971364	-100	-0.25398362	-100	-0.20135933	-100	-0.12838803	-100	-0.116665125	-100	-0.3497086	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.20484285	-100	-0.18181415	-100.0	-0.20564222	-100	-0.2294785	-100.0	-0.21820524	-100.0	-0.7906004	-100.0	-0.43896854	-100.0	-0.09047922	-100.0	-0.54864556	-100	-100.0	-0.79415184	-0.17607212	-100.0	-0.5316375	-100	-0.31205696	-100	-0.42124465	-100	-0.2302525	-100	-0.43585423	-100	-0.48704496	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.23912051	-100	-0.19585967	-100.0	-0.25553998	-100	-0.27497843	-100.0	-0.29539165	-100.0	-0.19882864	-100.0	-0.1234849	-100.0	-0.31230155	-100.0	-0.21012767	-100	-0.7025899	-100.0	-0.29458123	-100.0	-0.16215834	-100	-0.28651142	-100	-0.47358873	-100	-0.12890899	-100	-0.17895052	-100	-0.3288482	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.7747415	-100	-0.62371576	-100.0	-0.42483467	-100	-0.71319735	-100.0	-0.22328472	-100.0	-0.7319917	-100.0	-100.0	-0.96159756	-0.90369445	-100.0	-0.19294627	-100	-0.5636409	-100.0	-100.0	-1.326573	-0.3297217	-100	-0.3330298	-100	-0.5447863	-100	-0.62408036	-100	-0.5768497	-100	-0.62690663	-100.0
