prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.1842643	-100.0	-0.40865174	-100.0	-0.31195557	-100	-0.28026327	-100.0	-0.40683472	-100.0	-100.0	-0.93893105	-0.38339722	-100.0	-0.5362369	-100.0	-0.30003032	-100.0	-0.26903835	-100.0	-0.7125939	-100.0	-0.25287488	-100.0	-0.7264609	-100.0	-0.24885106	-100.0	-0.91448754	-100.0	-0.86112547	-100.0	-0.328831	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.20098615	-100.0	-0.8554649	-100.0	-0.22294244	-100	-0.27194387	-100.0	-0.37353617	-100.0	-0.55501276	-100.0	-0.59394836	-100.0	-0.5942323	-100.0	-0.21122125	-100.0	-100.0	-0.8011576	-0.4405453	-100.0	-0.22732665	-100.0	-0.5312847	-100.0	-0.38596532	-100.0	-0.30084166	-100.0	-0.2935865	-100.0	-0.54311186	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.34350967	-100.0	-0.35718456	-100.0	-0.56321454	-100	-0.1626551	-100.0	-100.0	-0.63367677	-0.3733285	-100.0	-100.0	-0.7231794	-0.37557524	-100.0	-0.521734	-100.0	-0.57640165	-100.0	-100.0	-0.9456014	-0.220785	-100.0	-100.0	-0.68663794	-100.0	-0.63293225	-0.5445829	-100.0	-0.74452186	-100.0	-0.44938153	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100.0	-0.68720573	-100.0	-0.83074087	-0.54167587	-100	-0.6042269	-100.0	-100.0	-0.626716	-100.0	-0.88606495	-0.22026497	-100.0	-0.19857605	-100.0	-0.6003191	-100.0	-0.7043343	-100.0	-100.0	-0.5203472	-0.43266705	-100.0	-100.0	-0.65052325	-0.78333193	-100.0	-100.0	-0.863076	-0.32616377	-100.0	-100.0	-0.35483605
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.1686193	-100.0	-0.19454886	-100.0	-0.24201223	-100	-0.15508537	-100.0	-100.0	-0.8280876	-0.64004034	-100.0	-0.5151196	-100.0	-0.18166682	-100.0	-0.108354084	-100.0	-0.21269582	-100.0	-0.68948853	-100.0	-0.16980337	-100.0	-0.17825545	-100.0	-0.6223847	-100.0	-0.1332393	-100.0	-0.28488275	-100.0	-0.63750315	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.31266358	-100.0	-0.21107894	-100.0	-0.21919219	-100	-0.24835797	-100.0	-0.2897076	-100.0	-100.0	-0.82657224	-0.2127779	-100.0	-0.11719321	-100.0	-0.20494826	-100.0	-0.18674396	-100.0	-0.23200932	-100.0	-0.17631951	-100.0	-0.40845087	-100.0	-0.4734091	-100.0	-0.29759133	-100.0	-0.40008768	-100.0	-0.27296564	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.273906	-100.0	-0.47478315	-100.0	-0.28182647	-100	-0.3218672	-100.0	-0.15206987	-100.0	-0.24432431	-100.0	-0.20864794	-100.0	-0.19494738	-100.0	-0.38702998	-100.0	-0.35045594	-100.0	-100.0	-0.3905498	-0.179693	-100.0	-0.24670826	-100.0	-100.0	-0.3778165	-0.17707327	-100.0	-0.19323786	-100.0	-0.25758687	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.19648004	-100.0	-100.0	-0.69038606	-0.24579741	-100	-0.24314933	-100.0	-0.5775015	-100.0	-0.20924136	-100.0	-0.31617376	-100.0	-0.14272553	-100.0	-0.19066176	-100.0	-0.32893398	-100.0	-0.7380743	-100.0	-0.2705446	-100.0	-0.39931786	-100.0	-0.65816444	-100.0	-0.18970813	-100.0	-0.6326225	-100.0	-0.23001625	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.5002948	-100.0	-0.28361744	-100.0	-0.48123544	-100	-0.21872939	-100.0	-0.87039655	-100.0	-0.59876084	-100.0	-0.20856142	-100.0	-0.24287178	-100.0	-0.2975475	-100.0	-0.3507659	-100.0	-100.0	-0.8855278	-0.19823477	-100.0	-100.0	-0.77123	-0.39537027	-100.0	-0.18702324	-100.0	-0.17148621	-100.0	-0.42366973	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.2596693	-0.64544255	-100.0	-0.35616556	-100	-0.27041045	-100.0	-0.39545164	-100.0	-100.0	-0.2485008	-100.0	-0.3244695	-0.24223746	-100.0	-0.3968204	-100.0	-0.4827533	-100.0	-100.0	-0.49668825	-100.0	-0.2641215	-100.0	-0.3789597	-100.0	-0.5406157	-0.59698564	-100.0	-100.0	-0.86155415	-0.39706853	-100.0
