prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.20847473	-100	-0.34395704	-100	-0.3252584	-100	-0.22348683	-100.0	-0.5866305	-100.0	-0.25878856	-100	-0.16400614	-100.0	-0.99706864	-100	-0.21757336	-100	-0.55564857	-100	-0.7952374	-100.0	-0.44416928	-100	-0.4554113	-100	-0.2685737	-100.0	-0.16906655	-100.0	-0.22327809	-100	-0.19822271	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.18373469	-100	-0.25810957	-100	-0.20998053	-100	-0.1713946	-100.0	-0.24694233	-100.0	-0.37185213	-100	-0.17078254	-100.0	-0.14674832	-100	-0.14011416	-100	-0.18692061	-100	-0.26780346	-100.0	-0.3208146	-100	-0.5757947	-100	-0.42744493	-100.0	-0.16805293	-100.0	-0.12332691	-100	-0.16683239	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.29372182	-100	-0.36128122	-100	-0.114050925	-100	-0.13274373	-100.0	-0.5291995	-100.0	-0.31071666	-100	-0.24093045	-100.0	-0.27596983	-100	-0.23931615	-100	-0.44622523	-100	-0.24054083	-100.0	-0.32302254	-100	-0.15813573	-100	-0.55845356	-100.0	-0.7600259	-100.0	-0.42752025	-100	-0.28890306	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.19545701	-100	-0.53577334	-100	-0.5904359	-100	-0.3007387	-100.0	-0.59076035	-100.0	-0.66105145	-100	-0.17443539	-100.0	-0.5873857	-100	-0.4448436	-100	-0.16828135	-100	-100.0	-0.5560593	-0.31415772	-100	-0.6537438	-100	-100.0	-0.5521856	-0.21080734	-100.0	-0.31850168	-100	-0.1602925	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.08407236	-100	-0.16572689	-100	-0.14076373	-100	-0.18904601	-100.0	-0.17692032	-100.0	-0.17548886	-100	-0.1792153	-100.0	-0.12729108	-100	-0.29933676	-100	-0.13833718	-100	-0.34437817	-100.0	-0.13762325	-100	-0.469248	-100	-0.20533478	-100.0	-0.11876671	-100.0	-0.21172282	-100	-0.35118568	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.110993244	-100	-0.14966658	-100	-0.17295533	-100	-0.1849361	-100.0	-0.21327043	-100.0	-0.887611	-100	-0.16245846	-100.0	-0.18449308	-100	-0.14615646	-100	-0.15660806	-100	-0.73253644	-100.0	-0.19692786	-100	-0.13087578	-100	-0.39770135	-100.0	-0.096477725	-100.0	-0.15628201	-100	-0.1436614	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.13783716	-100	-0.2779785	-100	-0.20145346	-100	-0.22926392	-100.0	-0.1893068	-100.0	-0.9146975	-100	-0.27094138	-100.0	-0.47480574	-100	-0.24024983	-100	-0.18274559	-100	-0.30645174	-100.0	-0.19710533	-100	-0.10705241	-100	-0.2559867	-100.0	-0.1728151	-100.0	-0.10547113	-100	-0.22025079	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.33247378	-100	-0.22188538	-100	-0.3026132	-100	-0.30488998	-100.0	-0.27717626	-100.0	-0.1533639	-100	-0.18569683	-100.0	-0.35756895	-100	-0.37797564	-100	-0.35627314	-100	-0.5578754	-100.0	-0.14896064	-100	-0.2205917	-100	-0.29399922	-100.0	-0.5250943	-100.0	-0.21961877	-100	-0.41674238	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.17698605	-100	-0.21002075	-100	-0.14576077	-100	-0.21392244	-100.0	-0.21460132	-100.0	-0.8469301	-100	-0.17095676	-100.0	-0.19936368	-100	-0.19268872	-100	-0.40236625	-100	-0.39722776	-100.0	-0.19953503	-100	-0.19800912	-100	-0.23125167	-100.0	-0.16502911	-100.0	-0.22854102	-100	-0.1777711	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.6198855	-100	-0.45879048	-100	-0.33526477	-100	-0.67730266	-100.0	-0.20694745	-100.0	-0.6024306	-100	-100.0	-0.39736086	-0.7704862	-100	-0.663	-100	-0.4998523	-100	-0.5195016	-100.0	-0.24782655	-100	-0.35144055	-100	-0.91584665	-100.0	-100.0	-0.7931861	-0.2667112	-100	-0.33141565	-100
