prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-100	-0.84306055	-100	-100	-100	-0.97724885	-100	-100	-100	-0.73250264	-1.3412457	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.1275084	-100	-100	-100	-100	-100	-0.81967515	-100	-0.7491887	-100	-100	-100	-0.93936443
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-100	-100	-0.89876944	-100	-100	-100	-100	-100	-1.2054927	-100	-1.2757928	-100	-0.94874775	-100	-0.91828644	-100	-100	-100	-0.95792377	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-1.1747113	-100	-0.9390848	-100	-1.1201726	-100	-0.7550998	-100	-0.75781244	-1.3707739	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.73007697	-100	-100	-100	-100	-100	-0.9133989	-100	-100	-100	-100	-100	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-100	-1.3586011	-100	-100	-100	-100	-100	-100	-100	-100	-0.9657223	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.96608526	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.76343274	-100	-100	-100	-100	-100	-1.2051092	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.0647032	-100	-100	-100	-100	-100	-0.93087655	-100	-100	-100	-100	-0.9095707	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-100	-100	-100	-100	-100	-100	-0.5620835	-100	-0.89328593	-100	-0.64572716	-100	-1.1662397	-100	-100	-100	-100	-100	-100	-100	-0.987227	-100	-100	-100	-100	-100	-0.91309786	-100	-100	-100	-100	-100	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-100	-100	-100	-100	-100	-100	-0.77355444	-100	-100	-1.1408296	-100	-100	-0.93236387	-0.7588798	-100	-100	-100	-100	-0.92538327	-0.8776694	-100	-100	-1.3453104	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.2112184	-100	-1.2991908	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-100	-0.7629795	-100	-100	-100	-100	-100	-100	-1.2972257	-100	-100	-1.0289245	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.9036149	-100	-1.1067065	-100	-100	-100	-0.60702527	-100	-1.1150194	-100	-100	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-100	-100	-1.2095679	-100	-0.88482195	-100	-100	-100	-0.8209444	-100	-1.027981	-100	-100	-100	-100	-100	-1.0794662	-100	-100	-100	-0.77087617	-100	-0.47723475	-100	-100	-100	-0.84204537	-100	-0.9996776	-100	-100	-100	-100
