prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-100	-1.1936736	-100	-100	-100	-100	-100	-1.2135543	-100	-100	-100	-100	-100	-0.62084866	-100	-100	-100	-100	-100	-100	-100	-0.91896725	-100	-100	-100	-0.8964844	-100	-100	-100	-100	-100	-1.0208895	-100	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.0428135	-100	-1.0271997	-100	-0.8793937	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.0097778	-100	-100	-100	-100	-100	-100	-100	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-100	-100	-0.83840156	-100	-100	-100	-100	-1.1144296	-100	-100	-1.2572086	-100	-0.61398405	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.0784678	-100	-100	-100	-0.88860905	-100	-100	-100	-1.0012848
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-100	-100	-100	-100	-100	-100	-1.1190698	-100	-1.0005106	-100	-100	-100	-100	-0.8727015	-100	-100	-100	-100	-100	-100	-100	-100	-1.1364148	-100	-100	-100	-100	-1.0948257	-100	-100	-100	-100	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.9349546	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.1639951	-100	-100	-100	-100	-100	-100	-100	-0.75774515	-100	-100	-100	-1.1207644	-100	-0.83225375	-100	-100	-1.07894	-100	-100	-100	-1.2607152	-100	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-0.87247306	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.1758785	-100	-1.0927668	-100	-100	-100	-100	-100	-0.7513303	-100	-0.8196991	-100	-1.0489795	-100	-100	-0.8680858	-100	-100	-100	-100	-100	-100	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.252704	-0.9047128	-100	-100	-100	-100	-0.9298389	-100	-100	-100	-0.92222244	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.1351895	-100	-100	-1.0049553	-100	-100	-100	-100	-0.96131223	-100	-100	-100	-1.1620204
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-100	-100	-100	-100	-100	-100	-1.1763519	-100	-1.138431	-100	-1.0700582	-100	-0.9456406	-100	-100	-100	-100	-100	-100	-0.9290542	-100	-1.0433226	-100	-100	-100	-1.0882046	-100	-100	-100	-0.96977	-100	-0.8651803	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-100	-100	-100	-100	-1.1447372	-100	-100	-100	-0.5820594	-100	-0.72720265	-100	-1.0092014	-100	-100	-100	-100	-100	-100	-100	-0.7988838	-100	-100	-100	-1.2007118	-100	-100	-100	-100	-100	-100	-100	-100
