prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-100	-1.049973	-100	-1.1089501	-100	-100	-100	-100	-100	-0.7794865	-100	-0.78555334	-100	-0.74228024	-100	-100	-100	-100	-100	-100	-100	-1.1447258	-100	-100	-100	-100	-100	-0.978769	-100	-1.0669799	-100	-1.1273134	-100	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-100	-1.2612832	-100	-1.135338	-100	-100	-100	-0.9106248	-100	-1.1689198	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.0334709	-100	-100	-100	-0.93628764	-100	-0.94961965	-100	-100	-100	-100	-100	-1.0067204
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.9443073	-100	-0.8515178	-100	-100	-100	-100	-100	-100	-100	-0.7322335	-100	-100	-100	-1.0860254	-100	-100	-100	-0.83762896	-100	-0.8418353	-100	-100	-100	-100	-100	-0.9883019	-100	-100	-100	-0.862776	-100	-0.78022647
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.97428805	-100	-100	-100	-100	-100	-1.182003	-100	-0.94743496	-100	-1.0275013	-100	-0.89722604	-0.5111995	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.1672057
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.7658058	-100	-100	-100	-100	-100	-100	-100	-100	-0.8821907	-1.2251081	-100	-0.89507544	-100	-100	-100	-100	-100	-100	-0.9956298	-100	-1.2753339	-100	-0.82458174	-100	-0.9916679	-100	-1.1750792	-100	-100	-100	-1.0632911	-100	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-100	-100	-100	-100	-100	-100	-1.2665038	-100	-100	-0.9942508	-100	-0.8878482	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-0.90420115	-100	-100	-100	-0.9546367	-100	-1.0879072	-0.8756688	-100	-100	-0.9134141
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.2948576	-100	-100	-100	-100	-100	-100	-100	-0.9230456	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-1.0085889	-100	-100	-100	-100	-100	-100	-1.1088884	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-1.1926708	-100	-100	-100	-100	-100	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-100	-100	-100	-100	-100	-1.1436363	-100	-100	-0.98380536	-100	-1.0813948	-100	-100	-100	-100	-0.9511067	-100	-100	-100	-100	-100	-100	-1.3173954	-1.2036928	-100	-100	-100	-100	-100	-100	-100	-100	-1.3273656
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-100	-100	-1.0023079	-100	-100	-100	-0.8032265	-100	-0.9172619	-100	-1.2003634	-100	-1.0907776	-1.0493371	-100	-100	-100	-100	-0.68421036	-100	-1.1172644	-100	-0.7633256	-100	-0.81146806	-100	-1.0696222	-100	-100	-100	-1.0222998	-100	-1.0037321
