prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.24026409	-100	-0.30409294	-100	-0.7044736	-100	-0.3467687	-100	-0.6202749	-100	-100	-0.57007796	-0.35113752	-100	-0.28319722	-100	-0.25299862	-100	-100	-0.8269913	-0.40010682	-100	-0.5580924	-100	-0.3057706	-100	-100	-0.61156994	-0.28275666	-100	-0.18556821	-100	-0.4386486	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.30669874	-100	-0.533622	-100	-0.2543069	-100	-0.2098467	-100	-0.38177603	-100	-100	-0.35508487	-0.24905978	-100	-0.26006195	-100	-0.2524404	-100	-0.2685773	-100	-0.7336314	-100	-0.21467423	-100	-100	-0.5697698	-0.43848488	-100	-0.22454378	-100	-0.23348284	-100	-0.35625076	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.17351611	-100	-0.3485097	-100	-0.38124233	-100	-0.39987633	-100	-0.4388846	-100	-0.866671	-100	-0.42014876	-100	-0.6655783	-100	-0.3144584	-100	-100	-0.65183294	-0.50559384	-100	-0.30413276	-100	-100	-0.47920585	-100	-0.54781353	-0.21873131	-100	-0.549918	-100	-100	-0.57873535
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.7505254	-0.14853589	-100	-0.84041494	-100	-0.2380224	-100	-100	-0.68376064	-100	-0.85031676	-0.16016482	-100	-0.20749028	-100	-0.73165953	-100	-100	-0.71315306	-100	-0.18361773	-0.13125272	-100	-0.45150858	-100	-0.429419	-100	-0.11462442	-100	-0.39803302	-100	-0.24575955	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.14084709	-100	-0.18169913	-100	-0.30037305	-100	-0.34542185	-100	-0.337312	-100	-0.52311164	-100	-0.18755184	-100	-0.21606188	-100	-0.20753157	-100	-0.47333503	-100	-0.26163897	-100	-0.27957124	-100	-0.85433406	-100	-0.36734742	-100	-0.14914979	-100	-0.2274611	-100	-0.1186708	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.42301092	-100	-0.2236804	-100	-0.23886715	-100	-0.20318119	-100	-0.22423421	-100	-0.41507512	-100	-0.17337143	-100	-0.17179278	-100	-0.21577385	-100	-0.15474695	-100	-0.46780065	-100	-0.19383524	-100	-100	-0.83125854	-0.17648908	-100	-0.13206698	-100	-0.19414048	-100	-0.22029766	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.33943316	-100	-0.23696202	-100	-0.3250521	-100	-0.21729404	-100	-0.2220436	-100	-0.30617517	-100	-0.16001338	-100	-0.16945237	-100	-0.30977502	-100	-0.24739441	-100	-0.20246515	-100	-0.16400783	-100	-0.25120375	-100	-0.14640774	-100	-0.1776772	-100	-0.21600461	-100	-100	-0.69455934
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.43706396	-100	-0.17914294	-100	-0.2916662	-100	-0.22011499	-100	-0.31842375	-100	-0.26732966	-100	-0.20226869	-100	-0.12959997	-100	-0.14440635	-100	-0.2989513	-100	-0.35912254	-100	-0.19700721	-100	-0.2905238	-100	-0.14942992	-100	-0.15287305	-100	-0.23052268	-100	-0.3447353	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.29819658	-100	-0.36702827	-100	-0.6952255	-100	-0.3499479	-100	-0.33388656	-100	-0.3822858	-100	-0.15596806	-100	-0.25230837	-100	-0.3348692	-100	-0.36467215	-100	-0.37074158	-100	-0.22381079	-100	-0.5069653	-100	-0.30197755	-100	-0.36795238	-100	-0.23280825	-100	-0.4335694	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.7535021	-0.52592576	-100	-0.35347468	-100	-0.62897414	-100	-100	-0.26675177	-100	-0.4816571	-0.5288936	-100	-0.1653984	-100	-0.27380997	-100	-0.554789	-100	-100	-0.63095254	-100	-0.5583123	-100	-0.21631995	-100	-0.22065762	-100	-0.23378964	-100	-0.42181122	-100	-0.5553635
