prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-100	-0.17647706	-100	-0.23418364	-100	-0.25971264	-100	-1.0796747	-100	-1.0430137	-0.55839765	-100	-100	-1.0063812	-100	-0.65611804	-100	-0.36073345	-0.17477828	-100	-0.45151052	-100	-0.25885126	-100	-100	-0.4719923	-0.4445903	-100	-0.4991504	-100	-100	-0.35334352	-0.20859043	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.6871225	-100	-0.27741617	-100	-0.451458	-100	-100	-0.6520953	-100	-0.62779045	-0.5806361	-100	-100	-0.4633653	-0.42395884	-100	-100	-0.5470285	-100	-0.5589834	-100	-0.6897778	-0.17934972	-100	-100	-0.6236603	-100	-1.1963686	-100	-0.6470692	-0.5312426	-100	-0.19492006	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.703862	-100	-0.14630982	-100	-100	-0.42803153	-100	-0.4849576	-100	-0.26588494	-100	-0.37361756	-1.0494055	-100	-100	-0.52774113	-100	-0.35547134	-100	-0.6138318	-100	-0.6692808	-0.120770894	-100	-100	-0.23804684	-100	-0.55599165	-0.20554896	-100	-0.67630756	-100	-100	-1.0655948
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.47890565	-0.6574733	-100	-100	-0.4570507	-100	-0.05795825	-100	-0.4587079	-100	-0.6405225	-100	-0.3932293	-0.69584906	-100	-100	-0.50639063	-1.2091447	-100	-100	-0.18219782	-0.35545355	-100	-100	-0.61870867	-100	-0.5978138	-0.6140763	-100	-100	-0.4241444	-0.9450692	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.264703	-100	-100	-0.28706613	-100	-0.49965796	-0.2654768	-100	-0.18113871	-100	-100	-0.12902643	-100	-0.6154012	-0.7370859	-100	-0.118679054	-100	-0.1392507	-100	-100	-0.42999637	-0.29188368	-100	-100	-0.42883018	-100	-0.3147937	-100	-0.64579046	-100	-0.23275867	-0.116462596	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.8274135	-100	-0.61754423	-100	-0.9914067	-100	-100	-0.5653073	-0.28571233	-100	-0.46581137	-100	-0.12715928	-100	-0.14636151	-100	-100	-0.27670538	-0.52186763	-100	-0.66221637	-100	-0.09016986	-100	-0.34103918	-100	-100	-0.64265615	-0.13029747	-100	-0.23647635	-100	-0.14086768	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.23616803	-100	-0.1640032	-100	-0.3180307	-100	-0.5898969	-100	-100	-0.73752314	-0.70027894	-100	-0.9689928	-100	-0.5504917	-100	-100	-0.29814938	-0.24991627	-100	-0.3003323	-100	-0.30696842	-100	-100	-0.53341055	-100	-0.662871	-0.13252574	-100	-0.64186716	-100	-100	-0.79036397
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-0.59945595	-100	-0.6108749	-100	-0.42139608	-100	-0.52159655	-100	-0.6015675	-100	-0.639994	-0.77287847	-100	-100	-0.6951402	-0.6875958	-100	-100	-0.56258696	-100	-0.7678202	-100	-0.5698362	-100	-0.43099806	-100	-0.3866151	-100	-1.2220558	-0.370975	-100	-100	-0.27205405
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-0.14780319	-100	-0.85573304	-100	-0.5459344	-100	-0.5947703	-0.85493267	-100	-100	-0.53414774	-100	-0.66539496	-100	-0.43915117	-100	-0.6962927	-100	-0.48197845	-100	-0.28140873	-100	-0.36857483	-100	-0.30852798	-100	-0.3382255	-0.39534402	-100	-100	-0.33675295	-0.22406095	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.33301434	-100	-0.45075312	-100	-0.62943435	-100	-0.65203893	-100	-0.54895926	-100	-0.68467003	-100	-0.8569718	-0.5850523	-100	-100	-0.50461245	-100	-0.5963031	-100	-0.42102975	-100	-0.3396861	-100	-0.5761659	-100	-0.22019662	-100	-0.662127	-0.6774372	-100	-100	-0.5753226
