prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.37066483	-100	-0.2453337	-100	-0.27278483	-100	-0.25454754	-100	-0.20758629	-100	-0.29612473	-100	-0.23151882	-100	-0.21861887	-100	-0.33159724	-100	-0.4831695	-100	-0.5874478	-100	-0.6372537	-100	-100	-0.32234642	-0.44438997	-100	-0.17097536	-100	-0.33145136	-100	-0.39713475	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.29101208	-100	-0.25982672	-100	-0.26222017	-100	-0.2168055	-100	-0.35391814	-100	-100	-0.5666053	-0.7307348	-100	-0.3006555	-100	-0.2348498	-100	-0.204012	-100	-0.2504576	-100	-0.36027995	-100	-100	-0.81120116	-0.38037083	-100	-0.17894726	-100	-0.48825917	-100	-0.28758284	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.46657047	-100	-0.6037071	-100	-0.23356105	-100	-0.46939912	-100	-0.2165394	-100	-0.2978807	-100	-0.5650323	-100	-0.27166158	-100	-0.33008775	-100	-0.62078923	-100	-0.8320429	-100	-0.32415524	-100	-0.6247225	-100	-0.60136837	-100	-0.23288266	-100	-100	-0.8341868	-100	-0.6062523
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.44682452	-0.2541725	-100	-0.36803728	-100	-0.20217703	-100	-0.6689638	-100	-100	-0.65750223	-0.3609557	-100	-0.12905587	-100	-0.7620392	-100	-0.3527749	-100	-100	-0.621044	-0.16959473	-100	-0.5397359	-100	-0.527244	-100	-0.28512198	-100	-0.35862887	-100	-0.4064854	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.20847596	-100	-0.18267903	-100	-0.262514	-100	-0.23387581	-100	-0.29079607	-100	-0.26635873	-100	-0.15225425	-100	-0.22273226	-100	-0.20456848	-100	-0.2388717	-100	-0.3504151	-100	-0.18420266	-100	-0.27467197	-100	-0.31317142	-100	-0.15631191	-100	-0.31321108	-100	-0.19799	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.18556571	-100	-0.1949247	-100	-0.33805668	-100	-0.21136129	-100	-0.20690273	-100	-0.29132152	-100	-0.18679215	-100	-0.18789242	-100	-0.24072842	-100	-0.15304649	-100	-0.2443588	-100	-0.1702646	-100	-0.20341282	-100	-0.4272044	-100	-0.19957528	-100	-0.22145887	-100	-0.26438507	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.5066451	-100	-0.29892677	-100	-0.21937759	-100	-0.16722403	-100	-0.18886311	-100	-0.2859341	-100	-0.37383407	-100	-0.18229039	-100	-0.15244263	-100	-0.20842414	-100	-0.19662811	-100	-0.23057874	-100	-0.2692994	-100	-0.37750652	-100	-0.21067157	-100	-0.1632853	-100	-0.33189398	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.20236361	-100	-0.15527359	-100	-0.28628695	-100	-0.3425246	-100	-0.25011763	-100	-0.17220189	-100	-0.17118908	-100	-0.17061837	-100	-0.27190962	-100	-0.21196917	-100	-0.2730955	-100	-0.17634127	-100	-0.42097625	-100	-0.21663035	-100	-0.14687914	-100	-0.19473271	-100	-0.1832663	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.5481259	-100	-0.1858421	-100	-0.21164599	-100	-0.33153546	-100	-0.2534859	-100	-0.2603727	-100	-0.26419386	-100	-0.21618092	-100	-0.21399611	-100	-0.50479865	-100	-0.31755787	-100	-0.2993829	-100	-0.3130437	-100	-0.3513129	-100	-0.22589275	-100	-0.2930522	-100	-0.29340526	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.60773814	-100	-0.19806442	-100	-0.3871867	-100	-0.3004302	-100	-0.22025353	-100	-100	-0.32806998	-0.34407914	-100	-0.3341447	-100	-0.6313852	-100	-100	-0.76770544	-100	-0.21440166	-0.7574533	-100	-0.7705555	-100	-100	-0.1564897	-0.25293177	-100	-0.34436405	-100	-0.5511871	-100
