prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.33856362	-100	-0.5403623	-100	-0.3049744	-100	-0.20625506	-100	-0.5073284	-100	-100	-0.7948213	-0.47382584	-100	-0.26599148	-100	-0.19672401	-100	-0.22670533	-100	-0.34778824	-100	-0.6429739	-100	-0.72398424	-100	-100	-0.5284443	-0.4214852	-100	-0.5614995	-100	-0.39041126	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.13015305	-100	-0.2816367	-100	-0.32669333	-100	-0.19922385	-100	-0.47982374	-100	-0.76974183	-100	-0.66492367	-100	-0.22895744	-100	-0.25557852	-100	-0.5725599	-100	-0.34006608	-100	-0.2820741	-100	-0.50561285	-100	-0.36607662	-100	-0.1837034	-100	-0.25917807	-100	-0.27869725	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.19199328	-100	-0.7109334	-100	-0.28590897	-100	-0.3829286	-100	-0.45013994	-100	-0.74395597	-100	-0.53426564	-100	-0.26433462	-100	-0.33144212	-100	-100	-0.4378987	-0.35182694	-100	-0.5350735	-100	-100	-0.3602465	-0.58805406	-100	-0.268538	-100	-100	-0.81027675	-100	-0.45741042
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.51676184	-0.2315978	-100	-0.30528107	-100	-0.44146624	-100	-0.36479154	-100	-100	-0.48082796	-0.5100916	-100	-0.11134742	-100	-0.5356882	-100	-0.4812835	-100	-100	-0.60920554	-0.117125586	-100	-100	-0.49655247	-0.13151251	-100	-0.23230924	-100	-0.44615075	-100	-0.6639071	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.29754278	-100	-0.20799723	-100	-0.25206202	-100	-0.21198605	-100	-0.20339432	-100	-0.401842	-100	-0.2461508	-100	-0.1411363	-100	-0.17109148	-100	-0.29440007	-100	-0.27875513	-100	-0.18815166	-100	-100	-0.65844065	-100	-0.48537502	-0.1486547	-100	-0.2490197	-100	-0.26428896	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.52388877	-100	-0.17364289	-100	-0.21885556	-100	-0.3292349	-100	-0.4580855	-100	-0.40447703	-100	-0.21062516	-100	-0.16126926	-100	-0.21880059	-100	-0.21187465	-100	-0.1702261	-100	-0.188081	-100	-0.2418809	-100	-0.38414496	-100	-0.13812405	-100	-0.18732473	-100	-0.20077716	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.573176	-100	-0.2246761	-100	-0.3071031	-100	-0.17115054	-100	-0.21985371	-100	-0.32466692	-100	-0.16754761	-100	-0.45816252	-100	-0.8095882	-100	-0.5533194	-100	-0.22528607	-100	-0.197093	-100	-0.30310604	-100	-0.29728436	-100	-0.15906088	-100	-0.22496319	-100	-0.18514495	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.27200896	-100	-0.24309409	-100	-0.32207748	-100	-0.24090238	-100	-0.3244771	-100	-0.8654939	-100	-0.23253512	-100	-0.24533027	-100	-0.47340268	-100	-0.2871292	-100	-0.2565465	-100	-0.17199416	-100	-0.40447715	-100	-0.36959267	-100	-0.14329071	-100	-0.30010715	-100	-0.4074127	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-0.7995693	-0.12285557	-100	-0.34207007	-100	-0.52232635	-100	-0.1819956	-100	-100	-0.51929134	-0.16761388	-100	-0.18571147	-100	-0.26448074	-100	-0.6997302	-100	-0.30743536	-100	-0.22613284	-100	-0.53785205	-100	-0.19334568	-100	-0.38019094	-100	-0.45050263	-100	-0.30275655	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.48425215	-0.34052253	-100	-0.22155231	-100	-0.83338124	-100	-0.38203433	-100	-0.4515415	-100	-100	-0.8191205	-0.15167934	-100	-0.31209093	-100	-0.4429724	-100	-100	-0.6172631	-0.42396933	-100	-100	-0.25652924	-100	-0.37772804	-100	-0.6898892	-0.6425002	-100	-0.7870386	-100
