prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.31958112	-100	-0.6586409	-100	-0.44885483	-100	-0.3431856	-100	-0.23764944	-100	-0.2903393	-100	-0.39754257	-100	-0.36138412	-100	-100	-0.7790496	-0.1686914	-100	-0.3573882	-100	-0.19846074	-100	-0.6468634	-100	-0.46930745	-100	-0.23515107	-100	-0.81440413	-100	-0.21309176	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.21662089	-100	-0.70566964	-100	-0.20229882	-100	-100	-0.39828214	-0.30867893	-100	-0.39304096	-100	-0.7092584	-100	-100	-0.6478031	-0.13888252	-100	-0.21935126	-100	-0.18757321	-100	-0.24422076	-100	-0.4137393	-100	-100	-0.49721885	-0.4511906	-100	-100	-0.8244721	-0.33489394	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.19522455	-100	-100	-0.6339775	-0.37011707	-100	-0.71164644	-100	-0.32899287	-100	-0.37497652	-100	-0.609084	-100	-0.42492053	-100	-0.33895764	-100	-0.26134112	-100	-0.28006122	-100	-0.27592316	-100	-0.6488049	-100	-100	-0.38951078	-100	-0.6643857	-0.41909176	-100	-0.57897055	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.43010136	-100	-0.5003674	-100	-0.47191322	-100	-0.19869085	-100	-100	-0.5797667	-0.59990895	-100	-0.1555936	-100	-0.14317873	-100	-0.18139088	-100	-0.70975995	-100	-0.2575889	-100	-0.19212718	-100	-100	-0.26678973	-100	-0.38485038	-0.24794722	-100	-0.12621413	-100	-0.13605274	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.14847367	-100	-0.17393444	-100	-0.18783258	-100	-0.12586857	-100	-0.17930031	-100	-0.17211103	-100	-0.21475086	-100	-0.10430316	-100	-0.19563892	-100	-0.13445023	-100	-0.24299087	-100	-0.45628652	-100	-0.59234333	-100	-0.34707156	-100	-0.2251018	-100	-0.21463397	-100	-0.19677112	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.16678576	-100	-0.32634738	-100	-0.2904903	-100	-0.14082403	-100	-0.13122283	-100	-100	-0.43171108	-0.299269	-100	-0.24000324	-100	-0.109891005	-100	-0.26736954	-100	-0.6624151	-100	-0.35557836	-100	-0.43064922	-100	-0.25931996	-100	-0.25440362	-100	-0.22407967	-100	-0.13639024	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.31795934	-100	-0.19221155	-100	-0.22266173	-100	-0.17792036	-100	-0.16036864	-100	-0.669597	-100	-0.35707784	-100	-0.1258973	-100	-100	-0.7927777	-0.36059678	-100	-0.19791824	-100	-0.18864313	-100	-0.16476405	-100	-0.16734213	-100	-0.24851896	-100	-0.16526367	-100	-0.19269277	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.1656296	-100	-0.4581862	-100	-0.4727545	-100	-0.32683134	-100	-0.20588782	-100	-0.37706336	-100	-0.30032727	-100	-0.13539042	-100	-0.2233804	-100	-0.3053109	-100	-0.2726393	-100	-0.32639307	-100	-0.36068037	-100	-0.21318921	-100	-0.40929693	-100	-0.47977686	-100	-0.29879043	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.25529644	-100	-0.17973417	-100	-0.7421672	-100	-0.47584745	-100	-0.31426725	-100	-0.5528017	-100	-0.29878888	-100	-0.21950898	-100	-0.3050341	-100	-0.2927058	-100	-0.3555386	-100	-0.25230202	-100	-0.72205377	-100	-0.24200928	-100	-0.4279077	-100	-0.39612597	-100	-0.27763087	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.24836935	-100	-0.13776512	-100	-0.100471035	-100	-0.20932844	-100	-0.23494507	-100	-0.24775775	-0.5749405	-100	-100	-0.21532124	-100	-0.5803443	-100	-0.3849447	-100	-0.22116238	-0.6393327	-100	-0.30103487	-100	-100	-0.39434898	-100	-0.18287633	-0.3559489	-100	-100	-0.470874
