eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.32748047	-100.0	-0.5991284	-100.0	-0.46717596	-100	-0.22702745	-100	-0.45508385	-100.0	-0.6264656	-100.0	-0.16921112	-100	-0.2459311	-100	-0.26433998	-100	-0.22669756	-100.0	-0.66811126	-100.0	-0.29280365	-100.0	-0.8465299	-100.0	-0.52505624	-100.0	-0.4859426	-100.0	-0.29834113	-100.0	-0.73776305	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.39834476	-100.0	-0.38168994	-100.0	-0.28815448	-100	-0.24528061	-100	-0.19024257	-100.0	-0.34035254	-100.0	-0.2248081	-100	-0.48552436	-100	-0.40686157	-100	-100.0	-0.73753226	-0.68728083	-100.0	-0.36274806	-100.0	-0.38689166	-100.0	-0.5928734	-100.0	-0.27476147	-100.0	-0.35878715	-100.0	-0.12090132	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.65105903	-100.0	-0.4147843	-100.0	-0.28704247	-100	-0.24395584	-100	-0.5346423	-100.0	-0.39790756	-100.0	-0.39951783	-100	-0.8065646	-100	-0.29663506	-100	-0.631549	-100.0	-100.0	-0.6314594	-0.40011346	-100.0	-0.61218464	-100.0	-100.0	-0.32840067	-0.27649552	-100.0	-0.26091364	-100.0	-0.18777035	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100.0	-0.71669775	-100.0	-0.65509963	-0.4498596	-100	-0.18671033	-100	-100.0	-0.67112654	-100.0	-0.4604111	-0.48820516	-100	-0.13511822	-100	-0.6120881	-100	-100.0	-0.6503743	-100.0	-0.42681217	-0.6044177	-100.0	-100.0	-0.26429346	-100.0	-0.6428526	-0.5238535	-100.0	-0.20012362	-100.0	-0.3868279	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.21303299	-100.0	-0.26190096	-100.0	-0.32557192	-100	-0.21483523	-100	-0.26592824	-100.0	-100.0	-0.24310988	-0.2394139	-100	-0.19498122	-100	-0.27267766	-100	-0.24561596	-100.0	-0.20061405	-100.0	-0.2154663	-100.0	-100.0	-0.7776248	-0.28020862	-100.0	-0.20652351	-100.0	-0.29500943	-100.0	-0.1549944	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.24926487	-100.0	-0.17107353	-100.0	-0.23377399	-100	-0.2507944	-100	-0.19367053	-100.0	-0.47748268	-100.0	-0.2751983	-100	-0.15974118	-100	-0.28646404	-100	-0.14325969	-100.0	-0.304237	-100.0	-0.23052809	-100.0	-0.38652116	-100.0	-100.0	-0.1874591	-0.24243036	-100.0	-0.142518	-100.0	-0.19386028	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.4726475	-100.0	-0.28663114	-100.0	-0.33161834	-100	-0.2097198	-100	-0.19046292	-100.0	-0.19420968	-100.0	-0.1998316	-100	-0.14833221	-100	-0.28582433	-100	-0.3901784	-100.0	-0.14590904	-100.0	-0.21280621	-100.0	-0.20273608	-100.0	-0.6236153	-100.0	-0.17484203	-100.0	-0.17011078	-100.0	-0.2035587	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.25112468	-100.0	-0.34916383	-100.0	-0.26332682	-100	-0.34094957	-100	-0.2175287	-100.0	-0.22878855	-100.0	-0.23571345	-100	-0.23391014	-100	-0.23728463	-100	-0.35311776	-100.0	-0.19627568	-100.0	-0.27120775	-100.0	-0.33510083	-100.0	-0.6487389	-100.0	-0.4481913	-100.0	-0.20223753	-100.0	-0.29069197	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.5283114	-100.0	-0.26163256	-100.0	-0.38306844	-100	-0.36242512	-100	-0.2802319	-100.0	-0.50552124	-100.0	-0.19462241	-100	-0.35726985	-100	-0.76032597	-100	-0.7383509	-100.0	-0.50951934	-100.0	-0.48250243	-100.0	-0.41479895	-100.0	-0.300474	-100.0	-0.79475176	-100.0	-0.19337967	-100.0	-0.38346112	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.30980378	-100.0	-0.8323791	-100.0	-0.293769	-100	-0.92747045	-100	-0.35523784	-100.0	-0.31695187	-100.0	-0.7065274	-100	-0.29004037	-100	-0.87106544	-100	-100.0	-0.24075148	-0.68541133	-100.0	-0.571571	-100.0	-100.0	-0.7220436	-0.57038254	-100.0	-0.6007863	-100.0	-100.0	-0.24455462	-0.8919872	-100.0
