prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.43030024	-100	-0.73170084	-100	-0.29743803	-100	-0.26787138	-100.0	-0.2671301	-100.0	-0.45957166	-100.0	-0.42754492	-100	-0.13827927	-100.0	-0.71421814	-100	-0.18139629	-100	-100.0	-0.8590918	-0.59841263	-100	-0.14566107	-100.0	-0.6021135	-100.0	-0.6735234	-100	-100.0	-0.8552225	-0.40663427	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.13163026	-100	-0.17006421	-100	-0.10198178	-100	-0.28699982	-100.0	-0.35272673	-100.0	-0.9402137	-100.0	-0.14810684	-100	-0.32781202	-100.0	-0.196664	-100	-0.23227938	-100	-0.20249704	-100.0	-0.18464132	-100	-0.3291018	-100.0	-0.16468275	-100.0	-0.123240806	-100	-0.11055077	-100.0	-0.12115903	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.43327647	-100	-0.34446415	-100	-0.3726397	-100	-0.25560316	-100.0	-0.25850493	-100.0	-0.3451219	-100.0	-0.16851658	-100	-0.29230842	-100.0	-0.37149888	-100	-0.1735671	-100	-100.0	-0.86664337	-0.44754916	-100	-0.32696918	-100.0	-0.61019087	-100.0	-0.084829375	-100	-0.18043604	-100.0	-0.3969212	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.71213365	-100	-0.330547	-100	-0.8424355	-100	-0.23594962	-100.0	-100.0	-0.5983033	-100.0	-0.46466446	-0.17331004	-100	-0.37337118	-100.0	-0.49776915	-100	-0.48378918	-100	-100.0	-0.56065345	-0.138931	-100	-100.0	-0.68212664	-0.3747797	-100.0	-0.18315147	-100	-0.21527341	-100.0	-0.19847251	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.30014995	-100	-0.2229265	-100	-0.12054897	-100	-0.18832606	-100.0	-0.19959892	-100.0	-0.24684511	-100.0	-0.1141003	-100	-0.13719174	-100.0	-0.15586314	-100	-0.111939825	-100	-0.15874016	-100.0	-0.2529426	-100	-0.0779085	-100.0	-0.28656185	-100.0	-0.1285116	-100	-0.1557634	-100.0	-0.08876198	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.11592299	-100	-0.07349926	-100	-0.36605307	-100	-0.12345179	-100.0	-0.14150578	-100.0	-0.3620038	-100.0	-0.23696496	-100	-0.11745105	-100.0	-0.18170735	-100	-0.2553751	-100	-0.21053208	-100.0	-0.15105514	-100	-0.5362205	-100.0	-0.16069858	-100.0	-0.12009164	-100	-0.10029515	-100.0	-0.46277925	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.11374821	-100	-0.50301886	-100	-0.1921805	-100	-0.14642762	-100.0	-0.19442432	-100.0	-0.19869463	-100.0	-0.17442973	-100	-0.14760503	-100.0	-0.18626596	-100	-0.24490575	-100	-0.30898944	-100.0	-0.1450543	-100	-0.4993849	-100.0	-0.27745584	-100.0	-0.13618116	-100	-0.19816995	-100.0	-0.28385785	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.28900617	-100	-0.19233459	-100	-0.21392974	-100	-0.36373484	-100.0	-0.1461117	-100.0	-0.22245137	-100.0	-0.3141666	-100	-0.09992035	-100.0	-0.15587777	-100	-0.18314953	-100	-0.4453838	-100.0	-0.15463278	-100	-0.22393487	-100.0	-0.29540703	-100.0	-0.23662865	-100	-0.10237353	-100.0	-0.37041986	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.25267267	-100	-0.31482017	-100	-0.2801108	-100	-0.33492833	-100.0	-0.23579276	-100.0	-0.31562427	-100.0	-0.16725765	-100	-0.4119758	-100.0	-0.22098638	-100	-0.29062077	-100	-0.62860084	-100.0	-0.19260916	-100	-0.20792113	-100.0	-0.2878431	-100.0	-0.17567968	-100	-0.1284937	-100.0	-0.33963898	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.63172305	-100	-0.70994496	-100	-0.4061773	-100	-0.70088404	-100.0	-0.18303657	-100.0	-100.0	-0.57778794	-0.22597413	-100	-0.5630705	-100.0	-0.53154624	-100	-0.4133254	-100	-100.0	-0.90126806	-0.44189566	-100	-0.4982509	-100.0	-100.0	-1.0567822	-0.50417215	-100	-0.32458422	-100.0	-0.4220487	-100
