eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.30167013	-100.0	-0.33871615	-100.0	-0.28605154	-100	-0.3809384	-100.0	-0.36834186	-100.0	-100.0	-0.7255588	-0.20335913	-100	-0.3292322	-100.0	-0.190965	-100.0	-0.43604565	-100.0	-0.6708705	-100.0	-0.3575342	-100.0	-0.29255557	-100.0	-0.33393034	-100.0	-0.28270248	-100	-0.38200352	-100.0	-0.22437988	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.15574501	-100.0	-0.21529678	-100.0	-0.23941323	-100	-0.33810475	-100.0	-0.26790443	-100.0	-0.4290428	-100.0	-0.21335042	-100	-0.30039823	-100.0	-0.220141	-100.0	-0.39164338	-100.0	-0.23813291	-100.0	-0.18754248	-100.0	-100.0	-0.7526904	-0.29528153	-100.0	-0.25528166	-100	-0.15834402	-100.0	-0.25140497	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.2321605	-100.0	-0.37581807	-100.0	-0.4792346	-100	-0.3388606	-100.0	-0.4180022	-100.0	-100.0	-0.56332296	-0.6295108	-100	-0.5028515	-100.0	-0.23628134	-100.0	-0.31383282	-100.0	-0.51438504	-100.0	-0.2889772	-100.0	-0.28948757	-100.0	-100.0	-0.53751034	-0.23144956	-100	-0.22283325	-100.0	-0.8252003	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100.0	-0.55835783	-0.19277965	-100.0	-0.52936256	-100	-0.53519684	-100.0	-0.3214555	-100.0	-0.59838855	-100.0	-0.23184909	-100	-0.1994566	-100.0	-100.0	-0.563236	-0.4644363	-100.0	-100.0	-0.6786869	-100.0	-0.5046637	-0.46670505	-100.0	-0.3900105	-100.0	-0.30905578	-100	-100.0	-0.546657	-0.2662832	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.1850973	-100.0	-0.23622616	-100.0	-0.16040194	-100	-0.18435532	-100.0	-0.33272973	-100.0	-0.2043486	-100.0	-0.18392152	-100	-0.20660639	-100.0	-0.15013577	-100.0	-0.19100139	-100.0	-0.561426	-100.0	-0.32730228	-100.0	-0.19484945	-100.0	-0.19128641	-100.0	-0.14927684	-100	-0.18199967	-100.0	-0.1605102	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.15702891	-100.0	-0.14653547	-100.0	-0.21589619	-100	-0.2214243	-100.0	-0.19210328	-100.0	-0.1420369	-100.0	-0.15694557	-100	-0.12853056	-100.0	-0.17731209	-100.0	-0.11129326	-100.0	-0.1940548	-100.0	-0.16475387	-100.0	-0.2888122	-100.0	-0.16505295	-100.0	-0.1321846	-100	-0.21876292	-100.0	-0.1449191	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.18426816	-100.0	-0.24287026	-100.0	-0.22329843	-100	-0.3007568	-100.0	-0.17243549	-100.0	-0.14519632	-100.0	-0.27244484	-100	-0.14429438	-100.0	-0.17567678	-100.0	-0.19523223	-100.0	-0.36263967	-100.0	-0.20258278	-100.0	-0.1783217	-100.0	-0.16426624	-100.0	-0.15608238	-100	-0.2453152	-100.0	-0.39000094	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.336929	-100.0	-0.14402623	-100.0	-0.42127523	-100	-0.23415358	-100.0	-0.2547114	-100.0	-0.22366767	-100.0	-0.44103208	-100	-0.12522204	-100.0	-0.14017588	-100.0	-0.2736856	-100.0	-0.3349571	-100.0	-0.33571133	-100.0	-0.5704781	-100.0	-0.3232918	-100.0	-0.11814837	-100	-0.2657595	-100.0	-0.25694078	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.23628059	-100.0	-0.31005195	-100.0	-0.23314512	-100	-0.7667541	-100.0	-0.7588134	-100.0	-0.20665307	-100.0	-0.22264408	-100	-0.29905418	-100.0	-0.22761473	-100.0	-0.5081371	-100.0	-0.21915956	-100.0	-0.36048266	-100.0	-0.182655	-100.0	-0.28397676	-100.0	-0.1466724	-100	-0.25593007	-100.0	-0.25184998	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.3898629	-100.0	-0.27131906	-100.0	-0.25378194	-100	-0.38263512	-100.0	-100.0	-0.6595773	-0.33924127	-100.0	-0.8200923	-100	-0.27386564	-100.0	-0.24774949	-100.0	-100.0	-0.265519	-100.0	-0.53569466	-0.33503374	-100.0	-0.9093738	-100.0	-0.7295546	-100.0	-0.7652668	-100	-0.23852806	-100.0	-100.0	-0.36853752
