eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.38479388	-100.0	-0.29076123	-100.0	-0.27155983	-100.0	-0.4760208	-100.0	-0.47948068	-100.0	-0.48286295	-100.0	-0.33138195	-100.0	-100.0	-0.3339444	-0.27738547	-100.0	-0.37640932	-100.0	-100.0	-0.28699625	-0.31918028	-100.0	-100.0	-0.6087335	-0.34906387	-100.0	-0.5662811	-100.0	-0.36156532	-100.0	-0.33156967	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.49066532	-100.0	-0.27414933	-100.0	-0.40956894	-100.0	-0.38638386	-100.0	-0.32700357	-100.0	-0.37492839	-100.0	-0.4533177	-100.0	-0.29006866	-100.0	-0.33976924	-100.0	-0.39757752	-100.0	-0.18451552	-100.0	-0.33181733	-100.0	-0.8728942	-100.0	-100.0	-0.60954463	-0.40568373	-100.0	-0.22172965	-100.0	-0.75916535	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.5124459	-100.0	-0.38536635	-100.0	-0.33307895	-100.0	-0.49049065	-100.0	-0.4717083	-100.0	-0.42030826	-100.0	-0.28097823	-100.0	-0.35676107	-100.0	-0.21042606	-100.0	-0.52306247	-100.0	-0.49443445	-100.0	-0.34476876	-100.0	-100.0	-0.6587159	-100.0	-0.632333	-0.28335762	-100.0	-0.756396	-100.0	-0.28995815	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.8786458	-100.0	-0.26950276	-100.0	-100.0	-0.3973732	-0.4815287	-100.0	-0.43830308	-100.0	-100.0	-0.3809462	-0.71460855	-100.0	-0.19353358	-100.0	-100.0	-0.75879925	-0.38328078	-100.0	-100.0	-0.7470169	-100.0	-0.33356953	-100.0	-0.33189243	-0.7906152	-100.0	-0.23605137	-100.0	-0.67238516	-100.0	-0.33824533	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.22803439	-100.0	-0.31529316	-100.0	-100.0	-0.797343	-0.8006615	-100.0	-0.3142088	-100.0	-0.43907356	-100.0	-0.29226148	-100.0	-0.35102424	-100.0	-0.34401596	-100.0	-0.5678676	-100.0	-0.7317854	-100.0	-0.519238	-100.0	-0.53920054	-100.0	-0.35436863	-100.0	-0.40873003	-100.0	-0.293791	-100.0	-0.27989835	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.25481075	-100.0	-0.28218877	-100.0	-0.48179987	-100.0	-0.19726694	-100.0	-0.20872135	-100.0	-0.1676924	-100.0	-0.2228357	-100.0	-0.33636802	-100.0	-0.6244866	-100.0	-0.6699903	-100.0	-0.19554427	-100.0	-0.22481489	-100.0	-0.44654644	-100.0	-0.25479916	-100.0	-0.22273485	-100.0	-0.35202822	-100.0	-0.21899296	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.19677155	-100.0	-0.3854085	-100.0	-0.26578757	-100.0	-0.5567246	-100.0	-0.3601046	-100.0	-0.20447801	-100.0	-0.24187587	-100.0	-0.45765263	-100.0	-0.5933959	-100.0	-0.60664856	-100.0	-0.2209217	-100.0	-0.2391208	-100.0	-0.46032384	-100.0	-0.19101247	-100.0	-0.17567599	-100.0	-0.22727795	-100.0	-0.22853456	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.46906483	-100.0	-0.5127246	-100.0	-0.65558136	-100.0	-0.7527275	-100.0	-0.41947973	-100.0	-0.43354523	-100.0	-0.2649211	-100.0	-0.24840502	-100.0	-0.34199104	-100.0	-0.41858813	-100.0	-0.36495897	-100.0	-0.44273293	-100.0	-0.20922585	-100.0	-0.39348242	-100.0	-0.37719867	-100.0	-0.4507332	-100.0	-0.39698315	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.4466716	-100.0	-0.40769297	-100.0	-0.55860144	-100.0	-0.48611206	-100.0	-0.4747032	-100.0	-0.90835047	-100.0	-0.33269206	-100.0	-0.46926266	-100.0	-0.39283046	-100.0	-0.7304012	-100.0	-0.332142	-100.0	-0.30605754	-100.0	-0.50666547	-100.0	-0.36824167	-100.0	-0.37974915	-100.0	-0.39293605	-100.0	-0.6019618	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.824398	-100.0	-0.32201326	-0.35288677	-100.0	-0.51901245	-100.0	-100.0	-0.56628203	-100.0	-0.25528604	-100.0	-0.20430699	-0.23182254	-100.0	-0.53511065	-100.0	-100.0	-0.6812981	-100.0	-0.189143	-100.0	-0.48168853	-100.0	-0.23851748	-100.0	-0.3254699	-100.0	-0.29860833	-100.0	-0.37989914	-100.0	-0.54249245
