eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.25879657	-100.0	-0.25770134	-100.0	-0.3976909	-100.0	-0.25547943	-100.0	-0.682161	-100.0	-0.37394655	-100.0	-0.32347885	-100.0	-0.61471003	-100.0	-0.24032024	-100.0	-0.26006797	-100.0	-0.6824066	-100.0	-0.5875996	-100.0	-0.5443066	-100.0	-0.6187373	-100.0	-0.8539004	-100.0	-0.26949292	-100.0	-0.38616547	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.1826009	-100.0	-0.34371394	-100.0	-0.3927495	-100.0	-0.34826815	-100.0	-0.2563533	-100.0	-0.25029624	-100.0	-0.26732507	-100.0	-100.0	-0.6856922	-0.29813647	-100.0	-0.26032808	-100.0	-0.3270229	-100.0	-0.32185906	-100.0	-0.59733415	-100.0	-0.6072385	-100.0	-0.24491046	-100.0	-100.0	-0.5962333	-0.21122248	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.1953055	-100.0	-0.33482704	-100.0	-0.36843824	-100.0	-0.34202963	-100.0	-0.37943393	-100.0	-100.0	-0.63974965	-0.251913	-100.0	-100.0	-0.66411364	-0.2717635	-100.0	-0.36458924	-100.0	-100.0	-0.669073	-100.0	-0.6782444	-0.7393767	-100.0	-100.0	-0.46513999	-0.29835832	-100.0	-0.20096612	-100.0	-0.45564687	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.40803108	-100.0	-0.4866021	-100.0	-100.0	-0.58666253	-100.0	-0.61732143	-0.47144502	-100.0	-100.0	-0.39454123	-0.58351696	-100.0	-0.18488474	-100.0	-0.7262665	-100.0	-0.42186174	-100.0	-100.0	-0.20656778	-0.5116778	-100.0	-100.0	-0.79832107	-0.5817839	-100.0	-0.20526402	-100.0	-0.34587124	-100.0	-0.30597416	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.17700335	-100.0	-0.2359583	-100.0	-0.4143683	-100.0	-0.38208142	-100.0	-0.52064675	-100.0	-0.39288366	-100.0	-0.23028311	-100.0	-0.270305	-100.0	-0.22374085	-100.0	-0.40929386	-100.0	-0.1863741	-100.0	-0.23180881	-100.0	-0.3949074	-100.0	-0.29249328	-100.0	-0.48671302	-100.0	-0.26778638	-100.0	-0.3377556	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.2297784	-100.0	-0.19675921	-100.0	-0.35079998	-100.0	-0.30834615	-100.0	-0.27934772	-100.0	-0.2367519	-100.0	-0.198147	-100.0	-0.18706729	-100.0	-0.3835395	-100.0	-0.17257644	-100.0	-0.15666835	-100.0	-0.33380932	-100.0	-0.14887217	-100.0	-0.25536507	-100.0	-0.23406498	-100.0	-0.18739697	-100.0	-0.22712585	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.30039027	-100.0	-0.27393627	-100.0	-0.3206428	-100.0	-0.5140673	-100.0	-0.27961752	-100.0	-0.5392026	-100.0	-0.27131322	-100.0	-0.2419742	-100.0	-0.3221095	-100.0	-0.46986184	-100.0	-0.24845706	-100.0	-0.1942309	-100.0	-100.0	-0.38036087	-0.2841258	-100.0	-0.16813959	-100.0	-0.30051833	-100.0	-0.19694741	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.45463556	-100.0	-0.3508958	-100.0	-0.23761323	-100.0	-0.58121526	-100.0	-0.4142171	-100.0	-0.2337764	-100.0	-0.26914078	-100.0	-0.43873122	-100.0	-0.4062558	-100.0	-0.27164766	-100.0	-0.32123244	-100.0	-0.32952708	-100.0	-0.25590667	-100.0	-0.20997185	-100.0	-0.21855168	-100.0	-0.21802016	-100.0	-0.5212014	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.46558592	-100.0	-0.38824245	-100.0	-0.6665132	-100.0	-0.6696256	-100.0	-0.41623074	-100.0	-0.39792183	-100.0	-0.30722374	-100.0	-0.2981764	-100.0	-0.2639081	-100.0	-0.23389432	-100.0	-0.2923541	-100.0	-0.351003	-100.0	-0.2208272	-100.0	-0.24885732	-100.0	-0.3028419	-100.0	-0.2301743	-100.0	-0.31326398	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.90887046	-100.0	-0.4522221	-100.0	-0.34193102	-100.0	-0.19516747	-100.0	-0.50557643	-100.0	-0.4248548	-100.0	-0.55190444	-0.34654906	-100.0	-100.0	-0.3815983	-100.0	-0.37625235	-100.0	-0.30352056	-100.0	-0.48490328	-100.0	-0.22396156	-100.0	-0.15115748	-100.0	-0.20301527	-100.0	-0.45406336	-100.0	-0.28759587
