prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.6285655	-100	-0.54497445	-100	-0.8126596	-100	-100	-0.58127844	-100	-0.25814074	-0.17444582	-100	-100	-0.57451004	-0.213313	-100	-0.7444987	-100	-0.7694709	-100	-0.3383463	-100	-0.26994705	-100	-0.93274677	-100	-100	-0.44871596	-0.19130279	-100	-100	-0.30490705	-0.42217726	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.26594448	-100	-0.8074292	-100	-0.80086833	-100	-100	-0.34908193	-100	-0.60418063	-0.73170114	-100	-100	-0.6441219	-0.1689424	-100	-100	-0.8000502	-0.5248229	-100	-0.50751436	-100	-0.11337148	-100	-100	-0.77848613	-100	-0.54287016	-0.26327422	-100	-100	-0.48622656	-0.31214124	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-100	-0.69770765	-100	-0.441139	-100	-0.64936584	-100	-0.49539343	-100	-0.23879668	-100	-0.4031679	-100	-0.4449244	-100	-0.4944676	-100	-0.47944522	-100	-0.57098943	-0.28406087	-100	-0.13838899	-100	-100	-0.71318454	-100	-0.34374285	-0.19268107	-100	-100	-0.10135633	-100	-0.49912566
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.57190543	-100	-0.51118785	-100	-0.42271113	-100	-0.29184952	-0.72340906	-100	-100	-0.7221779	-0.4758682	-100	-0.6580543	-100	-100	-0.4307125	-100	-0.52823615	-100	-0.50041074	-100	-0.7088987	-100	-0.90535563	-1.1664907	-100	-100	-0.59992254	-0.608796	-100	-0.65946287	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.12060505	-100	-0.416816	-100	-0.24746038	-100	-100	-0.4247787	-0.6391299	-100	-0.45460984	-100	-0.6672445	-100	-0.5197837	-100	-0.14388554	-100	-0.3602233	-100	-0.69292873	-100	-0.13189988	-100	-0.35299504	-100	-100	-0.60123307	-0.20792504	-100	-100	-0.4969474	-0.5111737	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.32567593	-100	-100	-0.60280526	-100	-0.30708164	-100	-0.63402855	-0.13876583	-100	-0.4024789	-100	-100	-0.5763808	-0.6163944	-100	-0.16559891	-100	-0.4120434	-100	-0.16910975	-100	-0.12288516	-100	-0.5336996	-100	-100	-0.484393	-0.7686331	-100	-0.47504705	-100	-0.7462063	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.6151188	-100	-100	-0.4951153	-0.5542413	-100	-0.42244822	-100	-0.5820126	-100	-100	-0.42229283	-0.10863163	-100	-0.14616999	-100	-100	-0.5678848	-0.49849138	-100	-0.548653	-100	-100	-0.26784936	-0.42752355	-100	-0.9748026	-100	-0.41874063	-100	-0.33983663	-100	-0.39067188	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-0.702466	-0.53506637	-100	-100	-0.53159845	-100	-0.66140974	-100	-0.5587614	-100	-0.78118026	-100	-0.34651634	-0.43837535	-100	-100	-0.37109917	-100	-0.6350693	-100	-0.37132433	-0.9409087	-100	-0.27697	-100	-0.6822148	-100	-0.69176143	-100	-0.69954264	-100	-100	-0.47860608
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-0.56697387	-100	-1.0226132	-100	-0.31600657	-100	-0.55507135	-100	-0.5226149	-100	-0.20828912	-100	-0.5434205	-100	-0.7164705	-100	-0.11025071	-100	-0.66070724	-0.3632423	-100	-100	-0.70896125	-100	-0.34848154	-0.78982496	-100	-0.2864803	-100	-100	-0.66608125	-100	-0.26956555
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.17810573	-100	-0.40832126	-100	-0.31467375	-100	-0.36742944	-100	-0.56788963	-100	-0.2120878	-100	-0.7243821	-100	-0.8893761	-100	-0.6156543	-100	-0.60107404	-100	-0.35639948	-100	-0.4600454	-100	-0.46077842	-100	-0.66446495	-100	-0.5262245	-0.07262172	-100	-100	-0.5641037
