prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.36236244	-100	-100	-1.0062327	-0.3302335	-100	-0.23056224	-100	-0.23462571	-100	-0.44445235	-100	-0.45354107	-100	-0.39619192	-100	-0.38362095	-100	-0.41876227	-100	-100	-0.854061	-0.28173512	-100	-100	-0.57006615	-100	-0.8581108	-0.296309	-100	-0.38326856	-100	-0.2724316	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.2826136	-100	-100	-0.8021109	-0.27291209	-100	-0.27128717	-100	-0.23247376	-100	-0.7550509	-100	-0.3651155	-100	-0.28768185	-100	-0.1389949	-100	-0.19622129	-100	-0.4730304	-100	-0.29827574	-100	-0.669164	-100	-100	-0.49975604	-0.24964924	-100	-0.44763374	-100	-0.5347566	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.5197457	-100	-0.79723024	-100	-0.40735522	-100	-0.1328879	-100	-100	-0.71494925	-0.5825151	-100	-0.43498686	-100	-0.31861487	-100	-0.42345852	-100	-0.28871164	-100	-0.9195025	-100	-0.6763604	-100	-0.39156398	-100	-100	-0.73907244	-0.23618615	-100	-0.51020366	-100	-0.1847975	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.45872355	-0.27462676	-100	-0.61762744	-100	-0.41787413	-100	-0.2924592	-100	-100	-0.5664675	-100	-0.5597828	-0.155942	-100	-0.6562289	-100	-0.7298772	-100	-0.31846184	-100	-0.70911705	-100	-100	-0.3663794	-100	-0.8108239	-0.19161302	-100	-0.5045601	-100	-100	-0.742364
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.10471693	-100	-0.16616729	-100	-0.2622336	-100	-0.15366301	-100	-0.26721522	-100	-100	-1.0086099	-0.14467013	-100	-0.21368587	-100	-0.1826143	-100	-0.19781101	-100	-0.6291032	-100	-0.30032057	-100	-0.26096943	-100	-100	-0.49494812	-0.16994163	-100	-0.1818769	-100	-0.1741193	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.17146952	-100	-0.18818158	-100	-0.2763052	-100	-0.1693533	-100	-0.20082182	-100	-0.22269331	-100	-0.2647625	-100	-0.17056556	-100	-0.22328755	-100	-0.1612278	-100	-0.16541402	-100	-0.14140561	-100	-0.67571074	-100	-0.5714842	-100	-0.14896867	-100	-0.16844745	-100	-0.16322608	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.17458677	-100	-0.32249528	-100	-0.2588803	-100	-0.36423674	-100	-0.4030807	-100	-0.42562163	-100	-0.48444426	-100	-0.106565	-100	-0.363102	-100	-0.289935	-100	-100	-0.8836633	-0.15085107	-100	-0.33291754	-100	-0.24631077	-100	-0.11804514	-100	-0.12606889	-100	-0.43789825	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.47875288	-100	-0.22154859	-100	-0.2535458	-100	-0.23088813	-100	-0.93922293	-100	-0.29994914	-100	-0.16479632	-100	-0.27189875	-100	-0.3679628	-100	-0.30672693	-100	-0.28166986	-100	-0.22721794	-100	-0.55238456	-100	-0.22279178	-100	-0.30111372	-100	-0.20264468	-100	-0.6160948	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.42123082	-100	-0.38770056	-100	-0.27651957	-100	-0.2876733	-100	-0.28797165	-100	-0.3304876	-100	-0.16551472	-100	-0.16686085	-100	-0.29939705	-100	-0.2611665	-100	-100	-0.90105915	-0.28219625	-100	-0.35609248	-100	-0.21518908	-100	-0.2880169	-100	-0.4213996	-100	-0.2798669	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.21721901	-0.38391864	-100	-0.60616606	-100	-0.32652923	-100	-0.46036437	-100	-0.5129037	-100	-100	-0.54335046	-0.31124678	-100	-100	-0.8042539	-0.81656504	-100	-100	-0.5274881	-0.28288066	-100	-100	-0.8294225	-100	-0.50004107	-100	-0.1488478	-100	-0.6118875	-100	-0.45642066
