eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.14673306	-100	-0.32973734	-100.0	-0.27839106	-100.0	-0.29440567	-100.0	-0.46159062	-100.0	-0.29429096	-100.0	-0.21843138	-100.0	-0.14295557	-100	-0.25692198	-100	-0.19110419	-100.0	-0.37616226	-100	-0.49068508	-100.0	-0.41622567	-100.0	-0.4298738	-100.0	-0.23554197	-100.0	-0.24341595	-100	-0.27238113	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.15385255	-100	-0.429083	-100.0	-0.2328561	-100.0	-0.19194013	-100.0	-0.32732105	-100.0	-0.47213483	-100.0	-0.24957241	-100.0	-0.28055567	-100	-0.22885275	-100	-0.2300019	-100.0	-0.20288976	-100	-0.47968575	-100.0	-0.45473757	-100.0	-0.58548445	-100.0	-0.22352335	-100.0	-0.25400323	-100	-0.27629218	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.22559531	-100	-0.4881989	-100.0	-0.27905253	-100.0	-0.22357105	-100.0	-0.6518998	-100.0	-0.5272505	-100.0	-0.19971298	-100.0	-0.20245221	-100	-0.24543607	-100	-0.25771135	-100.0	-0.18577713	-100	-0.4023656	-100.0	-0.7986408	-100.0	-0.45658717	-100.0	-0.39775193	-100.0	-0.25802207	-100	-0.32033458	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.292372	-100	-0.18548542	-100.0	-0.8341772	-100.0	-0.39500916	-100.0	-0.2700676	-100.0	-0.6298648	-100.0	-0.29122388	-100.0	-0.19042642	-100	-0.73139054	-100	-100.0	-0.7129111	-0.26175085	-100	-100.0	-0.4123623	-100.0	-0.7066132	-0.43007976	-100.0	-100.0	-0.544901	-0.20449081	-100	-0.3583851	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.20273344	-100	-0.2444438	-100.0	-0.23218577	-100.0	-0.21124628	-100.0	-0.28626078	-100.0	-0.3257049	-100.0	-0.15971965	-100.0	-0.16107346	-100	-0.1905677	-100	-0.13643205	-100.0	-0.49699682	-100	-0.34966132	-100.0	-0.3154007	-100.0	-0.22702077	-100.0	-0.18610145	-100.0	-0.16242433	-100	-0.17323823	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.13348277	-100	-0.20378281	-100.0	-0.19066232	-100.0	-0.17362012	-100.0	-0.33666632	-100.0	-0.24220268	-100.0	-0.19015989	-100.0	-0.18908569	-100	-0.2408354	-100	-0.22008654	-100.0	-0.14701128	-100	-0.41222396	-100.0	-0.18992108	-100.0	-0.36252388	-100.0	-0.14062287	-100.0	-0.16352288	-100	-0.27061093	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.17919506	-100	-0.2070761	-100.0	-0.25564274	-100.0	-0.25697052	-100.0	-0.42639336	-100.0	-0.19656765	-100.0	-0.15611407	-100.0	-0.22524007	-100	-0.24508934	-100	-0.1803726	-100.0	-0.19585423	-100	-0.26934668	-100.0	-0.17395657	-100.0	-0.23574716	-100.0	-0.17056732	-100.0	-0.19329722	-100	-0.21994431	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.26719245	-100	-0.20640959	-100.0	-0.2916212	-100.0	-0.37004372	-100.0	-100.0	-0.9027303	-0.2949483	-100.0	-0.24364118	-100.0	-0.25728387	-100	-0.18669403	-100	-0.33550167	-100.0	-0.3284127	-100	-0.35145718	-100.0	-0.2964423	-100.0	-0.4304458	-100.0	-0.33643463	-100.0	-0.14655583	-100	-0.32521138	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.23558065	-100	-0.27965456	-100.0	-0.78638345	-100.0	-0.33542013	-100.0	-0.40406305	-100.0	-0.2497484	-100.0	-0.35783753	-100.0	-0.26215187	-100	-0.28953123	-100	-0.29038376	-100.0	-0.20199479	-100	-0.19681567	-100.0	-0.25605273	-100.0	-0.22822404	-100.0	-0.3179667	-100.0	-0.26007292	-100	-0.26696363	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.6071631	-100	-0.18050273	-100.0	-0.3415413	-100.0	-100.0	-0.48600382	-100.0	-0.21163347	-100.0	-0.7998185	-100.0	-0.75412583	-0.15896562	-100	-0.42386293	-100	-0.38273823	-100.0	-0.54118645	-100	-0.3658181	-100.0	-0.73813015	-100.0	-100.0	-0.42404822	-100.0	-0.38869348	-0.3035069	-100	-0.50920886	-100
