prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.30898327	-100	-100	-0.750381	-0.31779528	-100	-0.19628613	-100	-0.2501928	-100	-0.4147354	-100	-0.5634822	-100	-0.28390703	-100	-0.20991898	-100	-0.2448826	-100	-100	-0.8197053	-100	-0.66780597	-0.20798446	-100	-100	-0.53612494	-0.26462293	-100	-0.24367592	-100	-0.22045882	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.290094	-100	-0.40253976	-100	-0.27274257	-100	-0.3089625	-100	-100	-0.6303009	-100	-0.7129497	-0.44174266	-100	-0.27085087	-100	-0.24406318	-100	-0.24792996	-100	-0.41945544	-100	-0.5726901	-100	-100	-0.5463718	-0.750298	-100	-0.37548637	-100	-0.24349122	-100	-0.31924492	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.5007576	-100	-0.7085995	-100	-0.4116869	-100	-0.46443644	-100	-0.55962205	-100	-0.32842603	-100	-0.32745278	-100	-0.28891596	-100	-0.42890844	-100	-0.60446805	-100	-100	-0.70303714	-0.29166725	-100	-0.24694377	-100	-0.28363913	-100	-0.2624999	-100	-0.27666453	-100	-100	-0.69405496
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.64817125	-100	-0.15170965	-100	-0.54168785	-100	-0.40455878	-100	-0.19327582	-100	-100	-0.5548174	-0.2923197	-100	-0.16050816	-100	-0.37211993	-100	-0.35386622	-100	-100	-0.33711562	-0.7752379	-100	-0.7535549	-100	-0.46635532	-100	-0.1393612	-100	-0.1995322	-100	-0.2367565	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.14359671	-100	-0.19948417	-100	-0.21277915	-100	-0.22147828	-100	-0.6540788	-100	-100	-0.6282453	-0.19418442	-100	-0.19983874	-100	-0.18943183	-100	-0.14647116	-100	-100	-0.36666822	-0.16525325	-100	-0.5692991	-100	-0.44039094	-100	-0.14891726	-100	-0.1464773	-100	-0.27366883	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.14440759	-100	-0.17521816	-100	-0.25565588	-100	-0.2816494	-100	-0.16455428	-100	-0.16363822	-100	-0.16339922	-100	-0.10504493	-100	-0.36398202	-100	-0.18317437	-100	-0.13133374	-100	-0.13778408	-100	-0.14669669	-100	-0.3707733	-100	-0.09845955	-100	-0.14190741	-100	-0.19425006	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.11278576	-100	-0.15260336	-100	-0.44388896	-100	-0.21646115	-100	-0.20682114	-100	-0.20354307	-100	-0.21761805	-100	-0.15241848	-100	-0.33563405	-100	-0.22650175	-100	-0.120578356	-100	-0.17161606	-100	-0.18685466	-100	-0.1754375	-100	-0.20213406	-100	-0.14481032	-100	-0.2845143	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.20480964	-100	-0.3545772	-100	-0.33526018	-100	-0.288797	-100	-0.45016304	-100	-0.31495002	-100	-0.19075184	-100	-0.15130058	-100	-100	-0.8149483	-100	-0.7811044	-0.40123278	-100	-0.25063542	-100	-0.4386418	-100	-0.3849285	-100	-0.48547688	-100	-0.16601901	-100	-0.42392853	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.4174377	-100	-0.23093925	-100	-100	-0.62102455	-0.24717446	-100	-0.58375686	-100	-0.32639977	-100	-0.24830738	-100	-0.15393549	-100	-0.77177674	-100	-0.38713965	-100	-0.28151092	-100	-0.25460514	-100	-0.3973434	-100	-0.2888098	-100	-0.19806695	-100	-0.23912975	-100	-0.3520627	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.46263486	-0.22387975	-100	-0.2782739	-100	-0.613419	-100	-0.34239373	-100	-0.24944024	-100	-100	-0.3173779	-0.20291807	-100	-0.29233575	-100	-100	-0.22277002	-0.28625554	-100	-0.34779003	-100	-100	-0.21788074	-0.6819285	-100	-100	-0.106592916	-100	-0.2662681	-100	-0.46135756
