eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.43483055	-100.0	-0.6032431	-100.0	-0.29485318	-100.0	-0.23233314	-100.0	-0.27939588	-100.0	-100.0	-0.47037464	-0.29155356	-100.0	-0.31935802	-100.0	-0.28857735	-100.0	-0.34484342	-100.0	-0.4110036	-100.0	-0.5565054	-100.0	-0.24187323	-100.0	-0.51713085	-100.0	-0.18278636	-100.0	-0.31639203	-100.0	-0.27583253	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.22822787	-100.0	-0.51508653	-100.0	-0.44046822	-100.0	-0.22273159	-100.0	-0.4417139	-100.0	-0.29401124	-100.0	-0.2748608	-100.0	-100.0	-0.8351843	-0.2016348	-100.0	-0.3525814	-100.0	-0.39008737	-100.0	-0.24597447	-100.0	-100.0	-0.8042562	-100.0	-0.33233494	-0.41659048	-100.0	-0.50922304	-100.0	-0.77563703	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.47259346	-100.0	-0.28177637	-100.0	-0.4345997	-100.0	-0.32247412	-100.0	-0.2802024	-100.0	-100.0	-0.33988354	-0.24465853	-100.0	-100.0	-0.894331	-0.4254401	-100.0	-0.2463537	-100.0	-0.30507946	-100.0	-0.35529804	-100.0	-100.0	-0.38553637	-100.0	-0.33335096	-0.33453366	-100.0	-0.23720892	-100.0	-0.25440177	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100.0	-0.47977993	-0.6726872	-100.0	-0.3557494	-100.0	-100.0	-0.21201006	-100.0	-0.61097	-0.38358533	-100.0	-100.0	-0.67590344	-0.17399232	-100.0	-0.68061584	-100.0	-0.34188506	-100.0	-100.0	-0.5597427	-0.41150853	-100.0	-100.0	-0.54946166	-0.45780548	-100.0	-0.20007019	-100.0	-0.29577404	-100.0	-0.26720026	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.2633449	-100.0	-0.28242922	-100.0	-0.44743365	-100.0	-0.26619288	-100.0	-0.31548157	-100.0	-0.7401723	-100.0	-0.22126283	-100.0	-0.16066885	-100.0	-0.31935546	-100.0	-0.2588795	-100.0	-0.36124107	-100.0	-0.27223566	-100.0	-0.18438405	-100.0	-0.49926195	-100.0	-0.21162307	-100.0	-0.20849529	-100.0	-0.20402451	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.17162201	-100.0	-0.25499424	-100.0	-0.258552	-100.0	-0.39643207	-100.0	-0.20903264	-100.0	-0.26625806	-100.0	-0.21044108	-100.0	-0.15013877	-100.0	-0.28508344	-100.0	-0.25556532	-100.0	-0.19472843	-100.0	-0.38531134	-100.0	-0.31696585	-100.0	-0.44219437	-100.0	-0.24418736	-100.0	-0.398183	-100.0	-0.33120123	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.2807554	-100.0	-0.25997	-100.0	-0.30322185	-100.0	-0.28127193	-100.0	-0.21923132	-100.0	-0.27278256	-100.0	-0.23251475	-100.0	-0.21601845	-100.0	-0.2908537	-100.0	-0.26678896	-100.0	-0.21423925	-100.0	-0.21978977	-100.0	-0.3254894	-100.0	-0.28550753	-100.0	-0.22035791	-100.0	-0.3035728	-100.0	-0.25962687	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.58009434	-100.0	-0.21127978	-100.0	-0.31386766	-100.0	-0.379115	-100.0	-0.8936917	-100.0	-0.375106	-100.0	-0.43398863	-100.0	-0.17577134	-100.0	-0.31212205	-100.0	-0.3678933	-100.0	-0.36157194	-100.0	-0.33355454	-100.0	-0.6118131	-100.0	-0.48972568	-100.0	-0.52733433	-100.0	-0.14143884	-100.0	-0.28413934	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.25209346	-100.0	-0.3557122	-100.0	-0.4767676	-100.0	-0.6244068	-100.0	-0.40843564	-100.0	-0.41171372	-100.0	-0.24615636	-100.0	-0.22750077	-100.0	-0.34999466	-100.0	-0.26605493	-100.0	-0.3276488	-100.0	-0.35490116	-100.0	-0.2817146	-100.0	-0.36535013	-100.0	-0.38562122	-100.0	-0.24267004	-100.0	-0.37871605	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.2696505	-0.56859213	-100.0	-100.0	-0.40070236	-0.7997231	-100.0	-100.0	-0.4162734	-100.0	-0.2375625	-100.0	-0.4032344	-100.0	-0.5545939	-100.0	-0.4557704	-100.0	-0.41094282	-100.0	-0.25293162	-100.0	-0.38151327	-100.0	-0.31299195	-100.0	-0.17086992	-100.0	-0.22486661	-100.0	-0.27427205	-100.0	-0.32825834
