eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.34793377	-100.0	-0.6760894	-100.0	-0.51306075	-100.0	-0.23182322	-100	-0.2309627	-100.0	-0.46847734	-100.0	-0.19626518	-100	-0.26739258	-100.0	-0.25486472	-100.0	-0.27405792	-100	-0.44156155	-100.0	-0.41146767	-100	-0.320981	-100.0	-0.29881653	-100.0	-0.25905734	-100.0	-0.3120516	-100.0	-0.35848498	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.28362718	-100.0	-0.31002238	-100.0	-0.27229097	-100.0	-0.23174651	-100	-0.20762172	-100.0	-0.40872538	-100.0	-0.2638214	-100	-0.30465385	-100.0	-0.32501268	-100.0	-0.35159862	-100	-0.83081424	-100.0	-0.28854218	-100	-0.41468486	-100.0	-0.87811327	-100.0	-0.2735537	-100.0	-0.15591873	-100.0	-0.24931963	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.31863543	-100.0	-0.79051286	-100.0	-0.76743966	-100.0	-0.2699859	-100	-0.21449126	-100.0	-0.67347234	-100.0	-0.48459667	-100	-0.43758512	-100.0	-0.24881238	-100.0	-0.3325214	-100	-0.91294616	-100.0	-0.2508973	-100	-100.0	-0.8612581	-100.0	-0.52727467	-0.18890439	-100.0	-0.5235943	-100.0	-0.4794542	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100.0	-0.70129645	-0.4734325	-100.0	-0.36029208	-100.0	-0.25522542	-100	-0.7698161	-100.0	-100.0	-0.6686028	-0.28853902	-100	-0.20615332	-100.0	-0.63990706	-100.0	-0.51516855	-100	-0.7502527	-100.0	-0.17804646	-100	-0.4635907	-100.0	-100.0	-0.32574832	-0.24131116	-100.0	-0.16232722	-100.0	-0.27113444	-100.0
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.30290645	-100.0	-0.26994166	-100.0	-0.29816443	-100.0	-0.20275827	-100	-0.27293643	-100.0	-0.2285423	-100.0	-0.21442765	-100	-0.21668209	-100.0	-0.24152349	-100.0	-0.30157924	-100	-100.0	-0.6660185	-0.2656582	-100	-0.90221095	-100.0	-0.73684925	-100.0	-0.128357	-100.0	-0.15305169	-100.0	-0.18928093	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.33679718	-100.0	-0.25191706	-100.0	-0.26793078	-100.0	-0.15801823	-100	-0.46365005	-100.0	-0.24802756	-100.0	-0.19378063	-100	-0.14794429	-100.0	-0.31130153	-100.0	-0.1612855	-100	-0.38504666	-100.0	-0.20601723	-100	-0.25873187	-100.0	-0.3222044	-100.0	-0.30904147	-100.0	-0.28010926	-100.0	-0.29928312	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.20830446	-100.0	-0.14068606	-100.0	-0.44036353	-100.0	-0.50917375	-100	-0.17303512	-100.0	-0.6776077	-100.0	-0.19705425	-100	-0.21175803	-100.0	-0.3146363	-100.0	-0.19918239	-100	-0.16015196	-100.0	-0.21021113	-100	-0.17007114	-100.0	-0.7812881	-100.0	-0.176022	-100.0	-0.23996142	-100.0	-0.44385117	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.31349277	-100.0	-0.25654596	-100.0	-0.21017495	-100.0	-0.44329646	-100	-0.763195	-100.0	-0.22351463	-100.0	-0.2265203	-100	-0.44709992	-100.0	-0.35372224	-100.0	-0.2898622	-100	-0.27718562	-100.0	-0.207069	-100	-0.3349725	-100.0	-0.29756114	-100.0	-0.620493	-100.0	-0.15793669	-100.0	-0.36121508	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.5302098	-100.0	-0.40228286	-100.0	-0.4250115	-100.0	-0.44763395	-100	-0.41766047	-100.0	-0.5606782	-100.0	-0.34217623	-100	-0.15064573	-100.0	-0.382542	-100.0	-0.6031448	-100	-0.38893926	-100.0	-0.25340393	-100	-0.3163812	-100.0	-0.37941304	-100.0	-0.19624718	-100.0	-0.19108717	-100.0	-0.39430034	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.29369968	-100.0	-0.27414644	-100.0	-0.30098572	-100.0	-0.3489799	-100	-0.87360406	-100.0	-100.0	-0.640752	-0.67540294	-100	-0.23120774	-100.0	-0.33577004	-100.0	-0.8390292	-100	-100.0	-0.9294852	-0.28261432	-100	-100.0	-0.28368637	-0.7584371	-100.0	-100.0	-0.24917325	-100.0	-0.20208986	-100.0	-0.84965
