eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.2920658	-100.0	-0.8902588	-100.0	-0.43506512	-100.0	-0.24095008	-100.0	-0.35995036	-100.0	-0.4282424	-100.0	-0.48430532	-100.0	-0.6061527	-100.0	-0.3939546	-100	-0.37577337	-100.0	-100.0	-0.69246024	-0.27732295	-100	-0.3498738	-100.0	-0.30591193	-100.0	-0.19776952	-100.0	-0.4612164	-100.0	-0.1981462	-100.0
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.4317757	-100.0	-0.63699436	-100.0	-0.30765063	-100.0	-0.35205007	-100.0	-100.0	-0.73291504	-0.35748288	-100.0	-0.50759256	-100.0	-0.44483706	-100.0	-0.2750901	-100	-0.6820218	-100.0	-100.0	-0.51298046	-0.23481156	-100	-100.0	-0.7972592	-0.4082648	-100.0	-0.28856763	-100.0	-0.23133154	-100.0	-0.70295376	-100.0
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.5482708	-100.0	-100.0	-0.86535937	-0.322965	-100.0	-0.3389005	-100.0	-0.6341629	-100.0	-0.59937894	-100.0	-0.50121784	-100.0	-0.34141767	-100.0	-0.29854792	-100	-100.0	-0.7889536	-0.6330774	-100.0	-0.30723625	-100	-0.21034883	-100.0	-0.52740663	-100.0	-0.25444713	-100.0	-0.43054125	-100.0	-0.25260153	-100.0
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100.0	-0.49365205	-0.6528583	-100.0	-0.57734406	-100.0	-100.0	-0.31899813	-100.0	-0.6279129	-0.57714283	-100.0	-0.4756958	-100.0	-100.0	-0.8691692	-0.2971625	-100	-0.6852783	-100.0	-0.5733277	-100.0	-0.5817248	-100	-0.39662018	-100.0	-0.47583663	-100.0	-0.41185212	-100.0	-0.28095558	-100.0	-100.0	-0.7200816
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.2387631	-100.0	-0.23617816	-100.0	-0.47162515	-100.0	-0.3504621	-100.0	-0.25259218	-100.0	-0.32748544	-100.0	-0.41703296	-100.0	-0.3420001	-100.0	-0.6622257	-100	-0.2516771	-100.0	-0.4235618	-100.0	-0.5684272	-100	-0.5287248	-100.0	-100.0	-0.38503116	-0.27688605	-100.0	-0.31591484	-100.0	-0.60384655	-100.0
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.37277353	-100.0	-0.27640483	-100.0	-100.0	-0.759525	-0.88384384	-100.0	-0.26625705	-100.0	-0.25046113	-100.0	-0.22127622	-100.0	-0.20924231	-100.0	-0.38913602	-100	-0.24177592	-100.0	-0.21873502	-100.0	-0.27744842	-100	-0.40376693	-100.0	-0.4609316	-100.0	-0.5593338	-100.0	-0.18559901	-100.0	-0.28021225	-100.0
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.30831507	-100.0	-0.26272288	-100.0	-0.5391971	-100.0	-0.76050675	-100.0	-0.31176668	-100.0	-0.7304455	-100.0	-0.3078297	-100.0	-0.22744091	-100.0	-0.36097717	-100	-0.41349992	-100.0	-0.16787453	-100.0	-0.28240266	-100	-0.44476166	-100.0	-0.28141204	-100.0	-0.19425882	-100.0	-0.36506662	-100.0	-0.29450163	-100.0
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.6912943	-100.0	-0.45442748	-100.0	-0.33813256	-100.0	-100.0	-0.68542767	-0.36053514	-100.0	-0.32986912	-100.0	-0.36422855	-100.0	-0.27454174	-100.0	-0.5157107	-100	-0.22592564	-100.0	-0.4022358	-100.0	-0.25479805	-100	-0.2879567	-100.0	-0.77355206	-100.0	-0.45659328	-100.0	-0.33056018	-100.0	-0.6026218	-100.0
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.7168372	-100.0	-0.33508623	-100.0	-0.44371122	-100.0	-0.9506179	-100.0	-0.62351066	-100.0	-0.3307251	-100.0	-0.3159057	-100.0	-0.32444683	-100.0	-0.5842362	-100	-0.3796182	-100.0	-0.6966619	-100.0	-0.5003469	-100	-0.27900264	-100.0	-0.40594095	-100.0	-0.7327674	-100.0	-0.5455407	-100.0	-0.38139898	-100.0
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100.0	-0.29266497	-0.62843364	-100.0	-0.32255584	-100.0	-100.0	-0.2836495	-100.0	-0.459127	-100.0	-0.33659086	-100.0	-0.4910224	-0.28344497	-100.0	-0.58618945	-100	-0.35358343	-100.0	-100.0	-0.17280568	-0.7763464	-100	-100.0	-0.30749494	-100.0	-0.22455044	-100.0	-0.29499343	-100.0	-0.3121256	-100.0	-0.22425622
