prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.16730471	-100	-0.30027637	-100.0	-0.26280606	-100.0	-0.2161019	-100.0	-0.14882948	-100.0	-0.22444576	-100.0	-0.30255198	-100	-0.34215894	-100	-0.17098773	-100	-0.37030527	-100	-0.36163294	-100.0	-0.1335728	-100	-0.6018704	-100	-0.39011475	-100.0	-0.63453853	-100	-0.1870271	-100	-0.18640655	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.211483	-100	-0.32965264	-100.0	-0.18439774	-100.0	-0.16570121	-100.0	-0.18587899	-100.0	-0.817929	-100.0	-0.31390306	-100	-0.15706225	-100	-0.15005219	-100	-0.17275488	-100	-0.6499807	-100.0	-0.17078614	-100	-0.37518686	-100	-0.40729204	-100.0	-0.11024978	-100	-0.18605559	-100	-0.24072121	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.19365156	-100	-100.0	-0.6340774	-0.2693793	-100.0	-0.16915472	-100.0	-0.2390881	-100.0	-0.34307513	-100.0	-0.52860975	-100	-0.5040758	-100	-0.38621658	-100	-0.24176173	-100	-100.0	-0.60255057	-0.48732504	-100	-0.69995767	-100	-0.39453185	-100.0	-0.14157735	-100	-0.14265837	-100	-0.7890689	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.17393352	-100	-0.2746151	-100.0	-100.0	-0.5259578	-0.2582308	-100.0	-0.47062537	-100.0	-0.6121234	-100.0	-0.2532291	-100	-0.7424736	-100	-0.12081514	-100	-0.31292298	-100	-100.0	-1.0044731	-0.19884892	-100	-0.22812738	-100	-0.38185734	-100.0	-0.14822215	-100	-0.15445489	-100	-0.46871153	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.08917412	-100	-0.14536001	-100.0	-0.1667671	-100.0	-0.43483588	-100.0	-0.21849546	-100.0	-0.17127171	-100.0	-0.15650225	-100	-0.14650185	-100	-0.16926979	-100	-0.16559456	-100	-0.46284267	-100.0	-0.15643547	-100	-0.22756805	-100	-0.16166385	-100.0	-0.122052945	-100	-0.19441506	-100	-0.14146383	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.112439	-100	-0.19386701	-100.0	-0.25901613	-100.0	-0.0971643	-100.0	-0.16955821	-100.0	-0.17308344	-100.0	-0.115393825	-100	-0.13348046	-100	-0.1560221	-100	-0.17540368	-100	-0.21447892	-100.0	-0.16418411	-100	-0.13668424	-100	-0.32429433	-100.0	-0.12809274	-100	-0.1681891	-100	-0.20366547	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.21737112	-100	-0.4513234	-100.0	-0.3020985	-100.0	-0.22176522	-100.0	-0.1667095	-100.0	-100.0	-1.0985391	-0.14471766	-100	-0.2562839	-100	-0.48467565	-100	-0.29157814	-100	-0.324548	-100.0	-0.18167761	-100	-0.31884727	-100	-0.29801962	-100.0	-0.12775965	-100	-0.19368085	-100	-0.18266058	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.5340766	-100	-0.55416214	-100.0	-0.24256672	-100.0	-0.20614658	-100.0	-0.297357	-100.0	-0.23587084	-100.0	-0.2950041	-100	-0.5790586	-100	-0.2699924	-100	-0.2504681	-100	-0.17980166	-100.0	-0.224322	-100	-0.29215068	-100	-0.18554762	-100.0	-0.2038971	-100	-0.5116741	-100	-0.41368154	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.34999478	-100	-0.1959695	-100.0	-0.15339296	-100.0	-0.35468334	-100.0	-0.45271352	-100.0	-0.55522907	-100.0	-0.26346636	-100	-100.0	-100	-0.24604148	-100	-0.29557794	-100	-0.25927216	-100.0	-0.20078021	-100	-0.16403902	-100	-0.18936548	-100.0	-0.31830722	-100	-0.30475393	-100	-0.23546931	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.29177737	-100	-0.77200735	-100.0	-0.51748	-100.0	-100.0	-0.579072	-0.5700864	-100.0	-100.0	-0.57125044	-0.27106556	-100	-0.91257906	-100	-0.24077907	-100	-0.203811	-100	-100.0	-0.73039776	-0.4841888	-100	-0.5665171	-100	-0.85497373	-100.0	-0.40052006	-100	-0.27780828	-100	-0.28027973	-100
