eval_prompt	Topic - concise(1,NaN)_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_Y	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_Y	1 Goal (1,NaN)_N	2 Goals (1,NaN)_Y	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_N	AI role play (1,NaN)_Y	AI role play (1,NaN)_N	Role form/context(1,NaN)_Y	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_Y	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_Y	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_Y	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_Y	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.27072826	-100	-0.2368078	-100.0	-0.25515008	-100.0	-0.17043868	-100.0	-0.267607	-100.0	-0.35635513	-100.0	-0.3308542	-100.0	-0.1749033	-100.0	-0.23729308	-100	-0.19208312	-100	-0.71156174	-100.0	-0.33792847	-100.0	-0.35064846	-100.0	-0.5402442	-100.0	-0.22963002	-100.0	-0.17433065	-100.0	-0.18655415	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.15521483	-100	-0.23684019	-100.0	-0.27327207	-100.0	-0.22365431	-100.0	-0.35971248	-100.0	-0.18681349	-100.0	-0.32941064	-100.0	-0.38682356	-100.0	-0.22914219	-100	-0.26343557	-100	-0.19027466	-100.0	-0.26885352	-100.0	-0.5743372	-100.0	-0.42021263	-100.0	-0.638332	-100.0	-0.5939236	-100.0	-0.45744434	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.24151315	-100	-0.32387573	-100.0	-0.44479653	-100.0	-0.3185906	-100.0	-0.65220875	-100.0	-100.0	-0.59880954	-0.34326315	-100.0	-0.22615398	-100.0	-0.27998456	-100	-0.22015356	-100	-0.61896163	-100.0	-0.7522479	-100.0	-0.28179586	-100.0	-0.2671289	-100.0	-0.3585098	-100.0	-0.3539677	-100.0	-0.25800163	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.31161806	-100	-0.33441722	-100.0	-0.64488685	-100.0	-0.31656086	-100.0	-0.6143032	-100.0	-100.0	-0.3281386	-0.26130763	-100.0	-0.26028824	-100.0	-0.33061138	-100	-0.6775872	-100	-0.57234794	-100.0	-0.26248354	-100.0	-0.4003771	-100.0	-0.50237244	-100.0	-0.35774878	-100.0	-0.2773401	-100.0	-0.26065004	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.19825572	-100	-0.2149556	-100.0	-0.36691633	-100.0	-0.23909242	-100.0	-0.34694022	-100.0	-0.19948876	-100.0	-0.16682725	-100.0	-0.15575378	-100.0	-0.21966422	-100	-0.13617876	-100	-0.24529006	-100.0	-0.18419084	-100.0	-0.24465297	-100.0	-0.30890736	-100.0	-0.2214562	-100.0	-0.21311913	-100.0	-0.13112332	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.1536698	-100	-0.15433109	-100.0	-0.20338906	-100.0	-0.24378173	-100.0	-0.21768524	-100.0	-0.14662664	-100.0	-0.20020291	-100.0	-0.18803354	-100.0	-0.24258389	-100	-0.20525567	-100	-0.16060439	-100.0	-0.23304804	-100.0	-0.3143096	-100.0	-0.22691706	-100.0	-0.16639239	-100.0	-0.20953457	-100.0	-0.17503075	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.14750196	-100	-0.18869337	-100.0	-0.21185315	-100.0	-0.3092137	-100.0	-0.78221375	-100.0	-0.20663276	-100.0	-0.21105553	-100.0	-0.15419728	-100.0	-0.23080334	-100	-0.15623386	-100	-0.20322523	-100.0	-0.23270993	-100.0	-0.2721764	-100.0	-0.20835358	-100.0	-0.21722086	-100.0	-0.16298309	-100.0	-0.22987124	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.22013699	-100	-0.19199039	-100.0	-0.24442355	-100.0	-0.33060822	-100.0	-0.3765068	-100.0	-0.25911984	-100.0	-0.48497954	-100.0	-0.21232392	-100.0	-0.28559318	-100	-0.31094286	-100	-0.2766702	-100.0	-0.3140957	-100.0	-0.37635502	-100.0	-0.39496702	-100.0	-0.28700694	-100.0	-0.18095243	-100.0	-0.27668604	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.57726634	-100	-0.23910393	-100.0	-0.30873144	-100.0	-0.37852666	-100.0	-0.39707685	-100.0	-0.23306075	-100.0	-0.19455545	-100.0	-0.20754404	-100.0	-0.41533425	-100	-0.27654582	-100	-0.18263288	-100.0	-0.28915396	-100.0	-0.3623186	-100.0	-0.22866754	-100.0	-0.18303959	-100.0	-0.1894943	-100.0	-0.26907796	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.38287532	-100	-0.5464014	-100.0	-100.0	-0.82230705	-0.3222588	-100.0	-100.0	-0.4566166	-100.0	-0.74194956	-100.0	-0.49368858	-0.21666078	-100.0	-0.5372159	-100	-0.74572784	-100	-0.43389764	-100.0	-0.7528786	-100.0	-0.29924253	-100.0	-0.85358775	-100.0	-100.0	-0.34045056	-100.0	-0.8521621	-0.34829238	-100
