prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.2713064	-100	-0.48501277	-100	-0.216461	-100	-100	-0.7774331	-0.2651569	-100	-0.32354212	-100	-0.35542583	-100	-0.26604077	-100	-0.29870653	-100	-0.39766458	-100	-100	-0.75343937	-0.19314112	-100	-0.47999623	-100	-100	-0.6060247	-0.28880376	-100	-0.5099333	-100	-0.15117675	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.17921309	-100	-100	-0.7353227	-0.25057682	-100	-0.28749448	-100	-0.64489347	-100	-0.64036673	-100	-0.45653543	-100	-0.6193737	-100	-0.17508608	-100	-0.363019	-100	-100	-0.5341578	-0.47721803	-100	-0.35578394	-100	-0.66450095	-100	-0.15946256	-100	-0.30873054	-100	-0.28130433	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.321228	-100	-100	-0.26936314	-0.3855598	-100	-0.1856105	-100	-0.3937181	-100	-0.7288523	-100	-0.3541618	-100	-0.3008659	-100	-0.30647036	-100	-100	-0.6702402	-100	-0.56520003	-0.24538627	-100	-100	-0.9356879	-100	-0.57954615	-0.18749848	-100	-0.64338845	-100	-100	-0.4343329
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.62529695	-100	-0.521397	-100	-0.5042026	-100	-0.7278926	-100	-100	-0.73377573	-0.89658725	-100	-0.61362123	-100	-0.17736284	-100	-0.7421266	-100	-0.5655018	-100	-0.7803067	-100	-0.16090137	-100	-100	-0.61369866	-100	-0.56362957	-0.48373002	-100	-0.40833458	-100	-0.74557257	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.17562604	-100	-0.3986309	-100	-0.27759317	-100	-0.21086328	-100	-0.24467932	-100	-100	-0.49733898	-0.19792375	-100	-0.17493427	-100	-0.13328703	-100	-0.46988648	-100	-100	-0.7411126	-0.32996148	-100	-0.46773675	-100	-100	-0.7040479	-0.09641089	-100	-0.4555692	-100	-0.16205242	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.13045418	-100	-0.2683845	-100	-0.3849447	-100	-0.17810111	-100	-0.23839174	-100	-0.28430614	-100	-0.18106371	-100	-0.09537516	-100	-0.1778156	-100	-0.36015603	-100	-0.9056842	-100	-0.2099989	-100	-0.1995084	-100	-0.3025306	-100	-0.12504433	-100	-0.4238799	-100	-0.17773421	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-0.76924556	-0.17145374	-100	-0.30468318	-100	-0.20494892	-100	-0.20691247	-100	-0.39305454	-100	-0.23572204	-100	-0.40441003	-100	-0.24468601	-100	-0.16077529	-100	-0.25009036	-100	-0.22716917	-100	-100	-0.4084395	-0.35224268	-100	-0.1336604	-100	-0.23965794	-100	-0.3419917	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.44708478	-100	-0.24703878	-100	-0.3382792	-100	-0.17742263	-100	-0.15463158	-100	-0.31974882	-100	-0.21773636	-100	-0.18363787	-100	-0.28003225	-100	-0.6672163	-100	-0.49210784	-100	-0.21438305	-100	-0.5806283	-100	-0.3690038	-100	-0.31174675	-100	-0.4878953	-100	-0.49703178	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.35014322	-100	-0.41918603	-100	-0.2953198	-100	-0.2356841	-100	-0.3797875	-100	-0.84885824	-100	-0.5342153	-100	-0.14824212	-100	-0.34240362	-100	-0.42837998	-100	-0.38660213	-100	-0.24678059	-100	-0.5154775	-100	-0.32353428	-100	-0.23707601	-100	-0.21845512	-100	-0.3306971	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.5436995	-100	-0.4946692	-100	-0.4203383	-0.49304006	-100	-100	-0.15218554	-100	-0.8001941	-100	-0.54242224	-0.64728713	-100	-0.340202	-100	-100	-0.4955491	-100	-0.2556838	-0.33941793	-100	-100	-0.23144571	-100	-0.54131067	-100	-0.31644627	-100	-0.89572906	-100	-0.24740984
