prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.32193857	-100	-0.32910967	-100	-0.1724515	-100	-0.20677751	-100	-0.5261969	-100	-0.4324929	-100	-0.53020555	-100	-0.5161069	-100	-0.27313575	-100	-0.43359324	-100	-0.69409007	-100	-0.27110863	-100	-100	-0.50346446	-0.683463	-100	-0.15334632	-100	-0.5166834	-100	-0.27445227	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.37222585	-100	-0.35084185	-100	-0.32523695	-100	-0.19414888	-100	-0.6310598	-100	-100	-0.7332943	-100	-0.8167999	-0.28283647	-100	-0.27399012	-100	-0.35258576	-100	-0.36915857	-100	-0.345959	-100	-100	-0.57462436	-0.30403793	-100	-0.45903948	-100	-0.52941895	-100	-0.5640113	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.37785137	-100	-0.32012194	-100	-100	-0.7691581	-0.45058286	-100	-100	-0.7872196	-100	-0.780183	-0.55816805	-100	-0.1588618	-100	-0.29281938	-100	-0.53555167	-100	-100	-0.3503863	-0.44241846	-100	-100	-0.41688678	-0.78095615	-100	-0.1670532	-100	-100	-0.62617886	-0.33187687	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.767982	-100	-100	-0.8238257	-0.5863118	-100	-0.20998412	-100	-0.28414053	-100	-100	-0.5491601	-0.65716285	-100	-0.1382855	-100	-100	-0.43575802	-0.5540097	-100	-100	-0.6086389	-0.3752242	-100	-0.23768875	-100	-0.35155177	-100	-0.22211036	-100	-0.27420446	-100	-0.43116638	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.21128038	-100	-0.16183643	-100	-0.28797966	-100	-0.27451736	-100	-0.2232681	-100	-100	-0.5726165	-0.23561808	-100	-0.21496616	-100	-0.1618117	-100	-0.44705442	-100	-0.4754114	-100	-0.22936401	-100	-0.7355094	-100	-0.6049225	-100	-0.19621448	-100	-0.14787552	-100	-0.22396132	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.26667812	-100	-0.21129605	-100	-0.71689445	-100	-0.18035597	-100	-0.16812696	-100	-0.7333507	-100	-0.47188655	-100	-0.15710744	-100	-0.24315429	-100	-0.19298385	-100	-0.24096389	-100	-0.2030447	-100	-0.29031357	-100	-100	-0.7397272	-0.14005224	-100	-0.29708445	-100	-0.18452662	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-100	-0.7023537	-0.24586509	-100	-0.37604755	-100	-0.24282338	-100	-0.23993602	-100	-0.23948328	-100	-0.2557621	-100	-0.1986084	-100	-0.52681047	-100	-0.29088578	-100	-0.27553707	-100	-0.17148869	-100	-0.25934842	-100	-0.30728453	-100	-0.16626357	-100	-0.21741971	-100	-0.2444999	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.3699044	-100	-0.18178949	-100	-0.3221549	-100	-0.30554655	-100	-0.7020596	-100	-0.29955578	-100	-0.23387413	-100	-0.19823581	-100	-0.19471076	-100	-0.45116356	-100	-0.27159762	-100	-0.18656386	-100	-0.18806618	-100	-0.19211753	-100	-0.42213798	-100	-0.22895557	-100	-0.26411033	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.5219559	-100	-0.26104578	-100	-0.32640663	-100	-0.28013566	-100	-100	-0.4788817	-0.3427434	-100	-0.23740591	-100	-0.17468691	-100	-0.33552784	-100	-0.24275528	-100	-100	-0.7087152	-0.27491447	-100	-0.66253936	-100	-0.19096775	-100	-0.19151478	-100	-0.60491836	-100	-0.21808924	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-0.5154304	-100	-0.38067403	-100	-0.26992902	-100	-0.3427685	-100	-0.26082242	-100	-100	-0.2569361	-100	-0.4003524	-0.49102503	-100	-0.21824892	-100	-100	-0.3095889	-0.69777495	-100	-0.45306978	-100	-100	-0.37325493	-100	-0.23766887	-0.38762045	-100	-100	-0.5291944	-100	-0.26758012
