prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.22271281	-100	-0.371774	-100	-0.2684375	-100	-0.22747996	-100	-0.3515875	-100	-0.45215917	-100	-0.35526726	-100	-0.24353372	-100	-0.19817396	-100	-0.45895186	-100	-0.36351454	-100	-0.28841987	-100	-0.59449905	-100	-0.29203454	-100	-0.23025317	-100	-0.3029451	-100	-0.2509077	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.29864898	-100	-0.32579052	-100	-0.27416235	-100	-0.24237111	-100	-100	-0.7133351	-0.34737024	-100	-0.45772013	-100	-0.21229835	-100	-0.3006745	-100	-0.825172	-100	-100	-0.5907637	-0.2544233	-100	-0.59625536	-100	-0.3874421	-100	-0.113072306	-100	-0.2829774	-100	-0.27565044	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.4224691	-100	-0.7002017	-100	-0.23697583	-100	-0.26705298	-100	-0.34241697	-100	-0.68123424	-100	-0.5750602	-100	-100	-0.64853615	-0.45276856	-100	-0.38871634	-100	-0.6906948	-100	-0.45494527	-100	-0.7101337	-100	-0.44484955	-100	-0.13236155	-100	-100	-0.7628378	-0.88577235	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-100	-0.60564363	-0.23599973	-100	-0.487018	-100	-0.1923398	-100	-0.4654949	-100	-100	-0.74061424	-0.32191175	-100	-0.112816185	-100	-100	-0.5611186	-0.69102997	-100	-0.502705	-100	-0.49498495	-100	-100	-0.7235287	-0.1808735	-100	-0.14299168	-100	-0.39436287	-100	-0.22480728	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.1853003	-100	-0.22194298	-100	-0.48771462	-100	-0.22838259	-100	-0.24838792	-100	-0.36290294	-100	-0.36434734	-100	-0.21236622	-100	-0.16894473	-100	-0.28377813	-100	-0.21427095	-100	-0.19587533	-100	-0.35091975	-100	-0.4540436	-100	-0.13562432	-100	-0.27350444	-100	-0.28883025	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.5107589	-100	-0.133638	-100	-0.16803008	-100	-0.36942655	-100	-0.32939282	-100	-0.3462964	-100	-0.16303459	-100	-0.18482466	-100	-0.22928941	-100	-100	-0.760061	-0.25805786	-100	-0.17513889	-100	-0.14410436	-100	-0.6556287	-100	-0.13201454	-100	-0.17138766	-100	-0.22593655	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.24815595	-100	-0.18226218	-100	-0.4288134	-100	-0.25497195	-100	-0.19322354	-100	-0.19137417	-100	-0.20164742	-100	-0.12608235	-100	-0.21370514	-100	-0.3491896	-100	-0.17607808	-100	-0.16963257	-100	-0.13660592	-100	-0.54635566	-100	-0.13959736	-100	-0.22088891	-100	-0.23416781	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.46601057	-100	-0.27309716	-100	-0.24951221	-100	-0.36904356	-100	-0.23923665	-100	-0.2752159	-100	-0.22433446	-100	-0.17394444	-100	-0.2526722	-100	-0.39336896	-100	-0.24603301	-100	-0.18595573	-100	-0.3375894	-100	-0.16267678	-100	-0.1926617	-100	-0.36088005	-100	-0.21897672	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.7077816	-100	-0.1917944	-100	-0.33431146	-100	-0.30362514	-100	-0.2956098	-100	-0.2886129	-100	-0.18680163	-100	-0.4121077	-100	-100	-0.7334825	-0.39506745	-100	-0.3628698	-100	-0.25436574	-100	-0.34860843	-100	-0.5936537	-100	-0.24054469	-100	-0.6922171	-100	-0.35064548	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.27753985	-0.54524124	-100	-0.26966593	-100	-0.22571033	-100	-100	-0.485736	-100	-0.26734695	-100	-0.21162096	-0.2643026	-100	-0.31051457	-100	-0.70655274	-100	-0.4343746	-100	-0.627172	-100	-100	-0.3081009	-100	-0.34102845	-100	-0.37551266	-100	-0.8049583	-0.7800611	-100
