prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.26117653	-100	-0.35124108	-100	-0.24258837	-100	-0.3448101	-100	-0.31973568	-100	-100	-0.846277	-0.3141037	-100	-0.39910135	-100	-0.32874045	-100	-100	-0.85065633	-100	-0.5928151	-0.29767594	-100	-0.5153928	-100	-100	-0.5399794	-0.74136245	-100	-0.6978483	-100	-0.8351305	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.1981055	-100	-0.2859852	-100	-0.2818171	-100	-0.25800574	-100	-0.52726173	-100	-0.88469255	-100	-100	-0.5175297	-0.376123	-100	-0.24503908	-100	-0.35454354	-100	-0.1957093	-100	-0.24484141	-100	-100	-0.4775423	-0.3944405	-100	-0.2138568	-100	-0.33264145	-100	-0.28435177	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.33557534	-100	-0.32772034	-100	-0.3302335	-100	-0.3233044	-100	-0.249635	-100	-100	-0.574381	-0.32435557	-100	-0.37196153	-100	-0.189358	-100	-100	-0.53827107	-0.6448162	-100	-0.30636567	-100	-0.39821675	-100	-100	-0.51286024	-0.57762754	-100	-100	-0.6002464	-0.6393118	-100
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.39865106	-100	-0.5512936	-100	-0.36904785	-100	-0.5083731	-100	-100	-0.56936145	-100	-0.5758916	-100	-0.5419992	-0.19436973	-100	-0.6159044	-100	-100	-0.7612232	-100	-0.50312763	-0.2649016	-100	-100	-0.5757858	-100	-0.2697188	-100	-0.67096376	-0.20023705	-100	-0.2180441	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.21860404	-100	-0.28331196	-100	-0.31710857	-100	-0.23850052	-100	-100	-0.61511725	-0.3791299	-100	-0.32438502	-100	-0.15013689	-100	-0.16146713	-100	-0.17844203	-100	-0.3933232	-100	-0.15507945	-100	-0.32267928	-100	-100	-0.33477628	-0.1202389	-100	-0.11921585	-100	-0.3491369	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.37587073	-100	-0.23482206	-100	-0.23171335	-100	-0.16959515	-100	-0.19270702	-100	-0.42677498	-100	-0.15769787	-100	-0.1862974	-100	-0.34800965	-100	-0.21193683	-100	-0.19840406	-100	-0.23252407	-100	-0.41933095	-100	-0.53897643	-100	-0.13885793	-100	-0.2434345	-100	-0.30264384	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.2899639	-100	-0.2914152	-100	-0.46900538	-100	-0.35415098	-100	-0.17154162	-100	-0.4446869	-100	-0.19372159	-100	-0.15307294	-100	-0.18394758	-100	-0.15242167	-100	-0.3673497	-100	-0.16403149	-100	-0.20559457	-100	-0.40702444	-100	-0.22616586	-100	-0.15889904	-100	-0.20938194	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-100	-0.7941782	-0.27494013	-100	-0.31511328	-100	-0.28052688	-100	-0.20349683	-100	-1.0473725	-100	-0.17914367	-100	-0.12998022	-100	-0.2273277	-100	-0.5789003	-100	-0.65022093	-100	-0.22546655	-100	-0.23069638	-100	-0.19163556	-100	-0.11634508	-100	-0.27002585	-100	-0.3432287	-100
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-100	-0.5961243	-0.34565502	-100	-0.34552997	-100	-0.38174757	-100	-0.35996893	-100	-0.3140958	-100	-0.35106495	-100	-1.0572195	-100	-0.37355226	-100	-0.35267827	-100	-0.8794162	-100	-0.2336877	-100	-0.34821656	-100	-0.2150176	-100	-0.3087577	-100	-0.7787611	-100	-0.274148	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.60607845	-100	-0.62417823	-0.43927288	-100	-0.40810892	-100	-0.7286056	-100	-100	-0.6246743	-0.88649696	-100	-0.16907404	-100	-100	-0.32338053	-100	-0.2290751	-0.46708086	-100	-100	-0.39741203	-100	-0.6533159	-100	-0.61147875	-100	-0.5844576	-100	-0.75967926	-100	-0.44242626
