prompt	Topic - concise(1,NaN)_Y	Topic - broken down (1,NaN)_Y	1 Goal (1,NaN)_Y	2 Goals (1,NaN)_Y	>2 Goals (1,NaN)_Y	AI role play (1,NaN)_Y	Role form/context(1,NaN)_Y	Meta Process-related (1,NaN)_Y	Simple sentence structure (1,NaN)_Y	Complex sentence structure (1,NaN)_Y	ActAsPersona- Persona Pattern (1,Nan)_Y	ProvideOutPuts- Persona Pattern (1,Nan)_Y	PatternOrder- Persona Pattern (1,Nan)_Y	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_Y	Feature 1: AskMeQuestions-FlippedPattern_Y	Feature 2: ConditionStop-FlippedPattern_Y	Feature 3: Form-FlippedPattern:_Y	Topic - concise(1,NaN)_N	Topic - broken down (1,NaN)_N	1 Goal (1,NaN)_N	2 Goals (1,NaN)_N	>2 Goals (1,NaN)_N	AI role play (1,NaN)_N	Role form/context(1,NaN)_N	Meta Process-related (1,NaN)_N	Simple sentence structure (1,NaN)_N	Complex sentence structure (1,NaN)_N	ActAsPersona- Persona Pattern (1,Nan)_N	ProvideOutPuts- Persona Pattern (1,Nan)_N	PatternOrder- Persona Pattern (1,Nan)_N	StrictSeparationRoleVsOutput- Persona Pattern (1,Nan)_N	Feature 1: AskMeQuestions-FlippedPattern_N	Feature 2: ConditionStop-FlippedPattern_N	Feature 3: Form-FlippedPattern:_N
Explain the negative sides of social media use without using bulletins and ask one question at a time. And make it interactive by asking questions like a teacher	-0.50148416	-100	-0.5617525	-100	-0.3111958	-100	-0.17167316	-100	-0.55666286	-100	-0.99168885	-100	-0.26210636	-100	-0.14301258	-100	-0.31435835	-100	-0.30550674	-100	-0.4315734	-100	-0.3585418	-100	-0.50932187	-100	-0.65518683	-100	-0.22081673	-100	-0.37302294	-100	-0.31908894	-100
Teach me about the bad sides of social media use. Ask questions to assess my understanding. No bulletins, one question at a time.	-0.23039937	-100	-0.41145214	-100	-0.24742518	-100	-0.17768902	-100	-0.27416494	-100	-0.24558495	-100	-0.29949844	-100	-0.26635072	-100	-0.2556265	-100	-0.31338865	-100	-100	-0.7612664	-0.3559354	-100	-0.4040939	-100	-100	-0.27165136	-0.3703777	-100	-0.27627686	-100	-0.37690142	-100
Explain the negative sides of social media use without using bulletins and one question at a time. And make it interactive by asking questions like a teacher	-0.15467758	-100	-100	-0.32626703	-0.32692456	-100	-0.209223	-100	-0.5118656	-100	-0.5771242	-100	-0.2574865	-100	-0.45498884	-100	-0.33592808	-100	-100	-0.7735951	-100	-0.63244337	-0.39552748	-100	-100	-0.6990621	-0.6580968	-100	-0.22197938	-100	-0.46313596	-100	-100	-0.48569524
1.Explain each block (social media algorithms, echo chambers, fake news, body image affected by social media, cyberbullying, social media self-protection skills)  2.Ask me a short question to assess my learning.  3.Provide feedback on my answer.  Repeat steps 1-3 for each block until all blocks are covered.	-0.45798838	-100	-0.35424766	-100	-0.55278313	-100	-100	-0.8018658	-0.654648	-100	-100	-0.6313804	-0.41829115	-100	-0.8184904	-100	-0.811842	-100	-0.1999028	-100	-0.87986	-100	-0.2599457	-100	-0.4298261	-100	-100	-0.6322169	-0.3601322	-100	-0.30540684	-100	-0.6208409	-100
Hello! I want to learn more about the negative aspects of social media but in an interactive way. So include me in the conversation by asking questions one at a time	-0.106703654	-100	-0.25662717	-100	-0.24468929	-100	-0.19395739	-100	-100	-0.421737	-0.39885175	-100	-0.14128575	-100	-0.17714238	-100	-0.16006815	-100	-0.2881995	-100	-0.31247765	-100	-0.23451823	-100	-0.44025356	-100	-0.52140063	-100	-0.10042074	-100	-0.15474966	-100	-0.3246431	-100
Hello, I want you to behave as my fun and engaging teacher and teach me different aspects of the negative sides of social media. Ask questions about different aspects and wait for my answer. Keep doing it until all the aspects are covered one by one.	-0.21484758	-100	-0.50157076	-100	-0.35133168	-100	-0.14036207	-100	-0.31801203	-100	-0.61496884	-100	-0.45663828	-100	-0.18658188	-100	-0.34080222	-100	-0.14235711	-100	-0.2143069	-100	-0.13016948	-100	-0.28671673	-100	-0.18809713	-100	-0.12108731	-100	-0.11757722	-100	-0.3039159	-100
Hello, I want you to behave as my fun and engaging teacher and  teach me different aspects about the negative sides of social media.* Ask questions about different aspects and give me feedback about my answer's competence. Keep doing it until all the aspects are covered one by one	-0.32176366	-100	-0.21442205	-100	-0.28170297	-100	-0.4634765	-100	-0.29490113	-100	-0.24365783	-100	-0.282469	-100	-0.16978726	-100	-0.18733402	-100	-0.3342895	-100	-0.28389895	-100	-0.25841734	-100	-0.23837872	-100	-0.36903635	-100	-0.17705627	-100	-0.28684053	-100	-0.19992371	-100
address me as 'Dear' act as: teacher with a sense of humor explain one aspect of how social media algorithms work ask me one short question to assess my learning wait for my answer give feedback about my answer later explain the next point about how social media algorithms work follow this loop until you explain all the aspects	-0.17317033	-100	-0.746901	-100	-0.33333805	-100	-0.24120784	-100	-0.6081474	-100	-0.27744645	-100	-0.21524103	-100	-0.52707565	-100	-100	-0.78964376	-0.20382774	-100	-0.4983594	-100	-0.26653457	-100	-0.363159	-100	-0.63816494	-100	-0.36961555	-100	-0.36933255	-100	-100	-0.7158635
act as: a fun teacher  explain one aspect of how social media algorithms work ask me one short question to assess my learning  later explain the next point about how social media algorithms work  follow this loop until you explain all the aspects 	-0.47844797	-100	-0.31892115	-100	-100	-0.5101397	-0.33439922	-100	-100	-0.51887846	-0.80561924	-100	-0.4035804	-100	-0.17470957	-100	-0.36980808	-100	-0.2822546	-100	-0.35601878	-100	-0.26687068	-100	-0.26004294	-100	-0.2683746	-100	-0.2974585	-100	-0.23005037	-100	-0.39592555	-100
Please explain one aspect of democracy and then ask a question to confirm my comprehension in a back-and-forth conversation. Dont stop until all various aspects are discussed	-100	-0.66998345	-0.6040158	-100	-100	-0.6358301	-100	-0.48890328	-0.26643053	-100	-100	-0.17856945	-0.36367345	-100	-0.45193875	-100	-0.3274989	-100	-100	-0.707905	-100	-0.19725001	-0.75204265	-100	-100	-0.45647275	-100	-0.17699105	-100	-0.22851232	-100	-0.54086626	-0.76918584	-100
